id,x,y,deg,score
1,s-3.02663888888888887862549381679855287075042724609375,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
2,s-2.614138888888888789807651846786029636859893798828125,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
3,s-2.2016388888888887009898098767735064029693603515625,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
4,s-1.789138888888889056261177756823599338531494140625,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
5,s-1.376638888888888967443335786811076104640960693359375,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
6,s-0.96413888888888887862549381679855287075042724609375,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
7,s-0.55163888888888923389686169684864580631256103515625,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
8,s-0.139138888888889145079019726836122572422027587890625,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
9,s0.273361111111110943738822243176400661468505859375,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
10,s0.685861111111111032556664213188923895359039306640625,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
11,s1.09836111111111112137450618320144712924957275390625,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
12,s1.51086111111111076610313830315135419368743896484375,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
13,s1.92336111111111041083177042310126125812530517578125,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
14,s2.335861111111110943738822243176400661468505859375,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
15,s2.7483611111111105884674543631263077259063720703125,s-3.450000000000001509903313490212894976139068603515625,s0,s0.390625
16,s3.16086111111111112137450618320144712924957275390625,s-2.950000000000001509903313490212894976139068603515625,s180,s0.390625
17,s-3.17763888888888867967352780397050082683563232421875,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
18,s-2.76513888888888903494489568402059376239776611328125,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
19,s-2.352638888888888946127053714008070528507232666015625,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
20,s-1.9401388888888890793538166690268553793430328369140625,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
21,s-1.5276388888888889905359746990143321454524993896484375,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
22,s-1.1151388888888889017181327290018089115619659423828125,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
23,s-0.70263888888888903494489568402059376239776611328125,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
24,s-0.290138888888888946127053714008070528507232666015625,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
25,s0.12236111111111114269078825600445270538330078125,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
26,s0.534861111111111231508630226016975939273834228515625,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
27,s0.94736111111111132032647219602949917316436767578125,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
28,s1.35986111111111096505510431597940623760223388671875,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
29,s1.77236111111111060978373643592931330204010009765625,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
30,s2.18486111111111114269078825600445270538330078125,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
31,s2.5973611111111107874194203759543597698211669921875,s-2.15000000000000124344978758017532527446746826171875,s180,s0.390625
32,s3.00986111111111132032647219602949917316436767578125,s-2.65000000000000124344978758017532527446746826171875,s0,s0.390625
33,s-3.02663888888888887862549381679855287075042724609375,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
34,s-2.614138888888888789807651846786029636859893798828125,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
35,s-2.2016388888888887009898098767735064029693603515625,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
36,s-1.789138888888889056261177756823599338531494140625,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
37,s-1.376638888888888967443335786811076104640960693359375,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
38,s-0.96413888888888887862549381679855287075042724609375,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
39,s-0.55163888888888923389686169684864580631256103515625,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
40,s-0.139138888888889145079019726836122572422027587890625,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
41,s0.273361111111110943738822243176400661468505859375,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
42,s0.685861111111111032556664213188923895359039306640625,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
43,s1.09836111111111112137450618320144712924957275390625,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
44,s1.51086111111111076610313830315135419368743896484375,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
45,s1.92336111111111041083177042310126125812530517578125,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
46,s2.335861111111110943738822243176400661468505859375,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
47,s2.7483611111111105884674543631263077259063720703125,s-1.85000000000000142108547152020037174224853515625,s0,s0.390625
48,s3.16086111111111112137450618320144712924957275390625,s-1.35000000000000142108547152020037174224853515625,s180,s0.390625
49,s-3.17763888888888867967352780397050082683563232421875,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
50,s-2.76513888888888903494489568402059376239776611328125,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
51,s-2.352638888888888946127053714008070528507232666015625,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
52,s-1.9401388888888890793538166690268553793430328369140625,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
53,s-1.5276388888888889905359746990143321454524993896484375,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
54,s-1.1151388888888889017181327290018089115619659423828125,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
55,s-0.70263888888888903494489568402059376239776611328125,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
56,s-0.290138888888888946127053714008070528507232666015625,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
57,s0.12236111111111114269078825600445270538330078125,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
58,s0.534861111111111231508630226016975939273834228515625,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
59,s0.94736111111111132032647219602949917316436767578125,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
60,s1.35986111111111096505510431597940623760223388671875,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
61,s1.77236111111111060978373643592931330204010009765625,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
62,s2.18486111111111114269078825600445270538330078125,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
63,s2.5973611111111107874194203759543597698211669921875,s-0.550000000000001154631945610162802040576934814453125,s180,s0.390625
64,s3.00986111111111132032647219602949917316436767578125,s-1.050000000000001154631945610162802040576934814453125,s0,s0.390625
65,s-3.02663888888888887862549381679855287075042724609375,s-0.250000000000001332267629550187848508358001708984375,s0,s0.390625
66,s-2.614138888888888789807651846786029636859893798828125,s0.249999999999998667732370449812151491641998291015625,s180,s0.390625
67,s-2.2016388888888887009898098767735064029693603515625,s-0.250000000000001332267629550187848508358001708984375,s0,s0.390625
68,s-1.789138888888889056261177756823599338531494140625,s0.249999999999998667732370449812151491641998291015625,s180,s0.390625
