id,x,y,deg,score
1,s-1.3231748775604597,s-2.2044216572901285,s24.490295314992096,s0.4451325749234713
2,s-0.1538859511804396,s-1.7220675779645571,s289.00515079996785,s0.4451325749234713
3,s-0.14588779337971797,s-2.4883865473635534,s-89.18149017390286,s0.4451325749234713
4,s-0.8552800737772468,s-3.2852337511299927,s110.97288382678299,s0.4451325749234713
5,s-0.8735408315241557,s-1.7150894976152713,s70.40334488429717,s0.4451325749234713
6,s-1.32264836634373,s-2.855210256958754,s155.43947318985963,s0.4451325749234713
7,s-0.5066491590384897,s-2.3266771566002133,s360.0106362964906,s0.4451325749234713
8,s0.30890378849341943,s-2.154852897066013,s-24.525943321220804,s0.4451325749234713
9,s-0.16740313044586572,s-3.235473345339948,s-109.24026732385872,s0.4451325749234713
10,s0.3280086213287775,s-2.830212609033412,s-155.95940366875345,s0.4451325749234713
11,s-0.8571600393752412,s-2.5402819247688764,s89.85923745041033,s0.4451325749234713
12,s-0.4919669436194584,s-2.7640151694931316,s180.47217007270748,s0.4451325749234713
