id,x,y,deg,score
1,s2.114651785714286358341951199690811336040496826171875,s-2.607142857142857206298458550008945167064666748046875,s0,s0.44642857142857145
2,s-2.16134821428571388679529263754375278949737548828125,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
3,s-1.7488482142857144641112654426251538097858428955078125,s-1.807142857142857383934142490033991634845733642578125,s0,s0.44642857142857145
4,s-1.33634821428571459733802839764393866062164306640625,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
5,s-0.9238482142857140644309765775687992572784423828125,s-1.807142857142857383934142490033991634845733642578125,s0,s0.44642857142857145
6,s-0.511348214285713975613134607556276023387908935546875,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
7,s-0.098848214285714164351048793832887895405292510986328125,s-1.807142857142857383934142490033991634845733642578125,s0,s0.44642857142857145
8,s0.313651785714285702422188251148327253758907318115234375,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
9,s0.7261517857142860687957863774499855935573577880859375,s-1.807142857142857383934142490033991634845733642578125,s0,s0.44642857142857145
10,s1.138651785714285491479813572368584573268890380859375,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
11,s1.551151785714285580297655542381107807159423828125,s-1.807142857142857383934142490033991634845733642578125,s0,s0.44642857142857145
12,s1.963651785714285669115497512393631041049957275390625,s-1.307142857142857383934142490033991634845733642578125,s180,s0.44642857142857145
13,s-2.01034821428571408574725865037180483341217041015625,s-1.0071428571428573395252215050277300179004669189453125,s0,s0.44642857142857145
14,s-1.5978482142857146630632314554532058537006378173828125,s-0.5071428571428573395252215050277300179004669189453125,s180,s0.44642857142857145
15,s-1.1853482142857145742453894854406826198101043701171875,s-1.0071428571428573395252215050277300179004669189453125,s0,s0.44642857142857145
16,s-0.7728482142857140413383376653655432164669036865234375,s-0.5071428571428573395252215050277300179004669189453125,s180,s0.44642857142857145
