id,x,y,deg,score
1,s-1.051547872340425460180313166347332298755645751953125,s-2.75212765957446858777757370262406766414642333984375,s0,s0.410718960106383
2,s-0.6390478723404253713624711963348090648651123046875,s-2.25212765957446858777757370262406766414642333984375,s180,s0.410718960106383
3,s-0.226547872340425782144990307642729021608829498291015625,s-2.75212765957446858777757370262406766414642333984375,s0,s0.410718960106383
4,s0.185952127659574306672851662369794212281703948974609375,s-2.25212765957446858777757370262406766414642333984375,s180,s0.410718960106383
5,s0.59845212765957445100184486364014446735382080078125,s-2.75212765957446858777757370262406766414642333984375,s0,s0.410718960106383
6,s1.010952127659574539819686833652667701244354248046875,s-2.25212765957446858777757370262406766414642333984375,s180,s0.410718960106383
7,s1.4234521276595746286375288036651909351348876953125,s-2.75212765957446858777757370262406766414642333984375,s0,s0.410718960106383
8,s1.83595212765957427336616092361509799957275390625,s-2.25212765957446858777757370262406766414642333984375,s180,s0.410718960106383
9,s2.2484521276595739180947930435650050640106201171875,s-2.75212765957446858777757370262406766414642333984375,s0,s0.410718960106383
10,s2.66095212765957445100184486364014446735382080078125,s-2.25212765957446858777757370262406766414642333984375,s180,s0.410718960106383
11,s-2.8525478723404251724105051835067570209503173828125,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
12,s-2.440047872340425527681873063556849956512451171875,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
13,s-2.027547872340425438864031093544326722621917724609375,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
14,s-1.6150478723404255720907940485631115734577178955078125,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
15,s-1.2025478723404254832729520785505883395671844482421875,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
16,s-0.7900478723404253944551101085380651056766510009765625,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
17,s-0.37754787234042563870417552607250399887561798095703125,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
18,s0.03495212765957449174702986738338950090110301971435546875,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
19,s0.447452127659574594442659645210369490087032318115234375,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
20,s0.859952127659574738771652846480719745159149169921875,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
21,s1.2724521276595748275894948164932429790496826171875,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
22,s1.684952127659574472318126936443150043487548828125,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
23,s2.0974521276595741170467590563930571079254150390625,s-1.4521276595744685433686527176178060472011566162109375,s180,s0.410718960106383
24,s2.50995212765957464995381087646819651126861572265625,s-1.9521276595744685433686527176178060472011566162109375,s0,s0.410718960106383
25,s-2.7015478723404253713624711963348090648651123046875,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
26,s-2.289047872340425282544629226322285830974578857421875,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
27,s-1.8765478723404254157713921813410706818103790283203125,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
28,s-1.46404787234042554899815513635985553264617919921875,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
29,s-1.051547872340425460180313166347332298755645751953125,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
30,s-0.6390478723404253713624711963348090648651123046875,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
31,s-0.226547872340425782144990307642729021608829498291015625,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
32,s0.185952127659574306672851662369794212281703948974609375,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
33,s0.59845212765957445100184486364014446735382080078125,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
34,s1.010952127659574539819686833652667701244354248046875,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
35,s1.4234521276595746286375288036651909351348876953125,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
36,s1.83595212765957427336616092361509799957275390625,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
37,s2.2484521276595739180947930435650050640106201171875,s-1.152127659574468498959731732611544430255889892578125,s0,s0.410718960106383
38,s2.66095212765957445100184486364014446735382080078125,s-0.6521276595744682769151268075802363455295562744140625,s180,s0.410718960106383
39,s-2.8525478723404251724105051835067570209503173828125,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
40,s-2.440047872340425527681873063556849956512451171875,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
41,s-2.027547872340425438864031093544326722621917724609375,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
42,s-1.6150478723404255720907940485631115734577178955078125,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
43,s-1.2025478723404254832729520785505883395671844482421875,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
44,s-0.7900478723404253944551101085380651056766510009765625,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
45,s-0.37754787234042563870417552607250399887561798095703125,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
46,s0.03495212765957449174702986738338950090110301971435546875,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
47,s0.447452127659574594442659645210369490087032318115234375,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
48,s0.859952127659574738771652846480719745159149169921875,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
49,s1.2724521276595748275894948164932429790496826171875,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
50,s1.684952127659574472318126936443150043487548828125,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
51,s2.0974521276595741170467590563930571079254150390625,s0.14787234042553187851609663994167931377887725830078125,s180,s0.410718960106383
52,s2.50995212765957464995381087646819651126861572265625,s-0.35212765957446812148390336005832068622112274169921875,s0,s0.410718960106383
53,s-2.7015478723404253713624711963348090648651123046875,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
54,s-2.289047872340425282544629226322285830974578857421875,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
55,s-1.8765478723404254157713921813410706818103790283203125,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
56,s-1.46404787234042554899815513635985553264617919921875,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
57,s-1.051547872340425460180313166347332298755645751953125,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
58,s-0.6390478723404253713624711963348090648651123046875,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
59,s-0.226547872340425782144990307642729021608829498291015625,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
60,s0.185952127659574306672851662369794212281703948974609375,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
61,s0.59845212765957445100184486364014446735382080078125,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
62,s1.010952127659574539819686833652667701244354248046875,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
63,s1.4234521276595746286375288036651909351348876953125,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
64,s1.83595212765957427336616092361509799957275390625,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
65,s2.2484521276595739180947930435650050640106201171875,s0.447872340425531756391563931174459867179393768310546875,s0,s0.410718960106383
66,s2.66095212765957445100184486364014446735382080078125,s0.94787234042553170088041269991663284599781036376953125,s180,s0.410718960106383
