id,x,y,deg,score
1,s-0.03159999999999991981969316157119465060532093048095703125,s-3.6248275862068961572504122159443795680999755859375,s0,s0.3879310344827586
2,s0.38090000000000012736478538499795831739902496337890625,s-3.1248275862068961572504122159443795680999755859375,s180,s0.3879310344827586
3,s0.7934000000000003272049298175261355936527252197265625,s-3.6248275862068961572504122159443795680999755859375,s0,s0.3879310344827586
4,s1.2058999999999997498889570124447345733642578125,s-3.1248275862068961572504122159443795680999755859375,s180,s0.3879310344827586
5,s1.6183999999999993946175891323946416378021240234375,s-3.6248275862068961572504122159443795680999755859375,s0,s0.3879310344827586
6,s2.03089999999999992752464095246978104114532470703125,s-3.1248275862068961572504122159443795680999755859375,s180,s0.3879310344827586
7,s2.44339999999999957225327307241968810558319091796875,s-3.6248275862068961572504122159443795680999755859375,s0,s0.3879310344827586
8,s2.8559000000000001051603248924948275089263916015625,s-3.1248275862068961572504122159443795680999755859375,s180,s0.3879310344827586
9,s3.2683999999999997498889570124447345733642578125,s-3.6248275862068961572504122159443795680999755859375,s0,s0.3879310344827586
10,s-3.4825999999999996958877090946771204471588134765625,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
11,s-3.070100000000000051159076974727213382720947265625,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
12,s-2.657599999999999962341235004714690148830413818359375,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
13,s-2.245100000000000317612602884764783084392547607421875,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
14,s-1.8326000000000000067501559897209517657756805419921875,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
15,s-1.4200999999999999179323140197084285318851470947265625,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
16,s-1.0075999999999998291144720496959052979946136474609375,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
17,s-0.5950999999999997402966300796833820641040802001953125,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
18,s-0.182599999999999706989939340928685851395130157470703125,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
19,s0.22990000000000032631675139782601036131381988525390625,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
20,s0.6424000000000005261568958303541876375675201416015625,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
21,s1.054899999999999948840923025272786617279052734375,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
22,s1.4673999999999995935695551452226936817169189453125,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
23,s1.87990000000000012647660696529783308506011962890625,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
24,s2.29239999999999977120523908524774014949798583984375,s-2.3248275862068954467076764558441936969757080078125,s180,s0.3879310344827586
25,s2.7049000000000003041122909053228795528411865234375,s-2.8248275862068954467076764558441936969757080078125,s0,s0.3879310344827586
