id,x,y,deg,score
1,s-1.02934259259259253127538613625802099704742431640625,s-3.153703703703703897787136156694032251834869384765625,s0,s0.41564814814814816
2,s-0.616842592592592442457544166245497763156890869140625,s-2.653703703703703897787136156694032251834869384765625,s180,s0.41564814814814816
3,s-0.204342592592592742217760815037763677537441253662109375,s-3.153703703703703897787136156694032251834869384765625,s0,s0.41564814814814816
4,s0.2081574074074072910889299237169325351715087890625,s-2.653703703703703897787136156694032251834869384765625,s180,s0.41564814814814816
5,s0.620657407407407379906771893729455769062042236328125,s-3.153703703703703897787136156694032251834869384765625,s0,s0.41564814814814816
6,s1.03315740740740746872461386374197900295257568359375,s-2.653703703703703897787136156694032251834869384765625,s180,s0.41564814814814816
7,s1.445657407407407557542455833754502236843109130859375,s-3.153703703703703897787136156694032251834869384765625,s0,s0.41564814814814816
8,s1.858157407407407202271087953704409301280975341796875,s-2.653703703703703897787136156694032251834869384765625,s180,s0.41564814814814816
9,s2.270657407407406846999720073654316365718841552734375,s-3.153703703703703897787136156694032251834869384765625,s0,s0.41564814814814816
10,s2.683157407407407379906771893729455769062042236328125,s-2.653703703703703897787136156694032251834869384765625,s180,s0.41564814814814816
11,s-2.830342592592592243505578153417445719242095947265625,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
12,s-2.417842592592592598776946033467538654804229736328125,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
13,s-2.0053425925925925099591040634550154209136962890625,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
14,s-1.5928425925925926431858670184738002717494964599609375,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
15,s-1.1803425925925925543680250484612770378589630126953125,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
16,s-0.7678425925925924655501830784487538039684295654296875,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
17,s-0.355342592592592598776946033467538654804229736328125,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
18,s0.05715740740740753167425935998835484497249126434326171875,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
19,s0.469657407407407578858737906557507812976837158203125,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
20,s0.88215740740740766767657987657003104686737060546875,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
21,s1.294657407407407756494421846582554280757904052734375,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
22,s1.707157407407407401223053966532461345195770263671875,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
23,s2.119657407407407045951686086482368409633636474609375,s-1.8537037037037042974674250217503868043422698974609375,s180,s0.41564814814814816
24,s2.532157407407407578858737906557507812976837158203125,s-2.35370370370370363133361024665646255016326904296875,s0,s0.41564814814814816
25,s-2.679342592592592442457544166245497763156890869140625,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
26,s-2.266842592592592353639702196232974529266357421875,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
27,s-1.8543425925925924868664651512517593801021575927734375,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
28,s-1.441842592592592620093228106270544230937957763671875,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
29,s-1.02934259259259253127538613625802099704742431640625,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
30,s-0.616842592592592442457544166245497763156890869140625,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
31,s-0.204342592592592742217760815037763677537441253662109375,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
32,s0.2081574074074072910889299237169325351715087890625,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
33,s0.620657407407407379906771893729455769062042236328125,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
34,s1.03315740740740746872461386374197900295257568359375,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
35,s1.445657407407407557542455833754502236843109130859375,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
36,s1.858157407407407202271087953704409301280975341796875,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
37,s2.270657407407406846999720073654316365718841552734375,s-1.553703703703704253058504036744125187397003173828125,s0,s0.41564814814814816
38,s2.683157407407407379906771893729455769062042236328125,s-1.053703703703704253058504036744125187397003173828125,s180,s0.41564814814814816
39,s-2.830342592592592243505578153417445719242095947265625,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
40,s-2.417842592592592598776946033467538654804229736328125,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
41,s-2.0053425925925925099591040634550154209136962890625,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
42,s-1.5928425925925926431858670184738002717494964599609375,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
43,s-1.1803425925925925543680250484612770378589630126953125,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
44,s-0.7678425925925924655501830784487538039684295654296875,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
45,s-0.355342592592592598776946033467538654804229736328125,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
46,s0.05715740740740753167425935998835484497249126434326171875,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
47,s0.469657407407407578858737906557507812976837158203125,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
48,s0.88215740740740766767657987657003104686737060546875,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
49,s1.294657407407407756494421846582554280757904052734375,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
50,s1.707157407407407401223053966532461345195770263671875,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
51,s2.119657407407407045951686086482368409633636474609375,s-0.253703703703703820071524432933074422180652618408203125,s180,s0.41564814814814816
52,s2.532157407407407578858737906557507812976837158203125,s-0.75370370370370387558267566419090144336223602294921875,s0,s0.41564814814814816
53,s-2.679342592592592442457544166245497763156890869140625,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
54,s-2.266842592592592353639702196232974529266357421875,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
55,s-1.8543425925925924868664651512517593801021575927734375,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
56,s-1.441842592592592620093228106270544230937957763671875,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
57,s-1.02934259259259253127538613625802099704742431640625,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
58,s-0.616842592592592442457544166245497763156890869140625,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
59,s-0.204342592592592742217760815037763677537441253662109375,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
60,s0.2081574074074072910889299237169325351715087890625,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
61,s0.620657407407407379906771893729455769062042236328125,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
62,s1.03315740740740746872461386374197900295257568359375,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
63,s1.445657407407407557542455833754502236843109130859375,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
64,s1.858157407407407202271087953704409301280975341796875,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
65,s2.270657407407406846999720073654316365718841552734375,s0.04629629629629601617057943485633586533367633819580078125,s0,s0.41564814814814816
66,s2.683157407407407379906771893729455769062042236328125,s0.54629629629629594678164039578405208885669708251953125,s180,s0.41564814814814816
67,s-2.830342592592592243505578153417445719242095947265625,s1.34629629629629565812365399324335157871246337890625,s180,s0.41564814814814816
68,s-2.417842592592592598776946033467538654804229736328125,s0.84629629629629576914595645575900562107563018798828125,s0,s0.41564814814814816
69,s-2.0053425925925925099591040634550154209136962890625,s1.34629629629629565812365399324335157871246337890625,s180,s0.41564814814814816
70,s-1.5928425925925926431858670184738002717494964599609375,s0.84629629629629576914595645575900562107563018798828125,s0,s0.41564814814814816
71,s-1.1803425925925925543680250484612770378589630126953125,s1.34629629629629565812365399324335157871246337890625,s180,s0.41564814814814816
72,s-0.7678425925925924655501830784487538039684295654296875,s0.84629629629629576914595645575900562107563018798828125,s0,s0.41564814814814816
73,s-0.355342592592592598776946033467538654804229736328125,s1.34629629629629565812365399324335157871246337890625,s180,s0.41564814814814816
74,s0.05715740740740753167425935998835484497249126434326171875,s0.84629629629629576914595645575900562107563018798828125,s0,s0.41564814814814816
