id,x,y,deg,score
1,s-0.80539600445325731925549916923046112060546875,s-0.320655536258255491333102327189408242702484130859375,s-66.37081383617343,s0.4674285686256722
2,s-1.0015665414662675569701377753517590463161468505859375,s-1.22249422795540052533169728121720254421234130859375,s0.0473471576554636,s0.4674285686256722
3,s-1.612157046676220506498111717519350349903106689453125,s-1.1795749889911935071040716138668358325958251953125,s146.73623222298772,s0.4674285686256722
4,s-1.2582819810693413042912425225949846208095550537109375,s-1.71514899502617534921000697067938745021820068359375,s-253.68926505464532,s0.4674285686256722
5,s-0.8341511244889920906331326477811671793460845947265625,s-1.724479010763057207356041544699110090732574462890625,s248.92188556446078,s0.4674285686256722
6,s-0.34843601931702117280309494162793271243572235107421875,s-0.7902312612618167531053359198267571628093719482421875,s-25.179794933389886,s0.4674285686256722
7,s-0.33754313547815029128429387128562666475772857666015625,s-1.20291865455966462405967831728048622608184814453125,s-164.66779739317153,s0.4674285686256722
8,s-1.7058349419167140315067854317021556198596954345703125,s-0.76022995905946988415280429762788116931915283203125,s19.119088463074274,s0.4674285686256722
9,s-1.22765750248544858180821393034420907497406005859375,s-0.328513365421226222196082744630984961986541748046875,s65.89531057181598,s0.4674285686256722
10,s1.2455563761676575751380369183607399463653564453125,s-0.320655536258255491333102327189408242702484130859375,s-66.37081383617343,s0.4674285686256722
11,s1.0493858391546473374233983122394420206546783447265625,s-1.22249422795540052533169728121720254421234130859375,s0.0473471576554636,s0.4674285686256722
12,s0.438795333944694387895424370071850717067718505859375,s-1.1795749889911935071040716138668358325958251953125,s146.73623222298772,s0.4674285686256722
13,s0.7926703995515735901022935649962164461612701416015625,s-1.71514899502617534921000697067938745021820068359375,s-253.68926505464532,s0.4674285686256722
14,s1.2168012561319228037604034398100338876247406005859375,s-1.724479010763057207356041544699110090732574462890625,s248.92188556446078,s0.4674285686256722
15,s1.70251636130389361056813868344761431217193603515625,s-0.7902312612618167531053359198267571628093719482421875,s-25.179794933389886,s0.4674285686256722
16,s1.713409245142764714131544678821228444576263427734375,s-1.20291865455966462405967831728048622608184814453125,s-164.66779739317153,s0.4674285686256722
17,s0.3451174387042008628867506558890454471111297607421875,s-0.76022995905946988415280429762788116931915283203125,s19.119088463074274,s0.4674285686256722
18,s0.82329487813546631258532215724699199199676513671875,s-0.328513365421226222196082744630984961986541748046875,s65.89531057181598,s0.4674285686256722
19,s-0.80539600445325731925549916923046112060546875,s1.730406900049096474702992054517380893230438232421875,s-66.37081383617343,s0.4674285686256722
20,s-1.0015665414662675569701377753517590463161468505859375,s0.82856820835195155172669956300524063408374786376953125,s0.0473471576554636,s0.4674285686256722
21,s-1.612157046676220506498111717519350349903106689453125,s0.87148744731615856995432523035560734570026397705078125,s146.73623222298772,s0.4674285686256722
22,s-1.2582819810693413042912425225949846208095550537109375,s0.3359134412811766168260874110274016857147216796875,s-253.68926505464532,s0.4674285686256722
23,s-0.8341511244889920906331326477811671793460845947265625,s0.326583425544294758680052837007679045200347900390625,s248.92188556446078,s0.4674285686256722
24,s-0.34843601931702117280309494162793271243572235107421875,s1.2608311750455352129307584618800319731235504150390625,s-25.179794933389886,s0.4674285686256722
25,s-0.33754313547815029128429387128562666475772857666015625,s0.84814378174768745299871852694195695221424102783203125,s-164.66779739317153,s0.4674285686256722
26,s-1.7058349419167140315067854317021556198596954345703125,s1.29083247724788208188329008407890796661376953125,s19.119088463074274,s0.4674285686256722
27,s-1.22765750248544858180821393034420907497406005859375,s1.722549070886125743840011637075804173946380615234375,s65.89531057181598,s0.4674285686256722
28,s1.2455563761676575751380369183607399463653564453125,s1.730406900049096474702992054517380893230438232421875,s-66.37081383617343,s0.4674285686256722
29,s1.0493858391546473374233983122394420206546783447265625,s0.82856820835195155172669956300524063408374786376953125,s0.0473471576554636,s0.4674285686256722
30,s0.438795333944694387895424370071850717067718505859375,s0.87148744731615856995432523035560734570026397705078125,s146.73623222298772,s0.4674285686256722
31,s0.7926703995515735901022935649962164461612701416015625,s0.3359134412811766168260874110274016857147216796875,s-253.68926505464532,s0.4674285686256722
32,s1.2168012561319228037604034398100338876247406005859375,s0.326583425544294758680052837007679045200347900390625,s248.92188556446078,s0.4674285686256722
33,s1.70251636130389361056813868344761431217193603515625,s1.2608311750455352129307584618800319731235504150390625,s-25.179794933389886,s0.4674285686256722
34,s1.713409245142764714131544678821228444576263427734375,s0.84814378174768745299871852694195695221424102783203125,s-164.66779739317153,s0.4674285686256722
35,s0.3451174387042008628867506558890454471111297607421875,s1.29083247724788208188329008407890796661376953125,s19.119088463074274,s0.4674285686256722
36,s0.82329487813546631258532215724699199199676513671875,s1.722549070886125743840011637075804173946380615234375,s65.89531057181598,s0.4674285686256722
