id,x,y,deg,score
1,s-3.232888888888889,s-3.448366013071897,s0.0,s999.0
2,s-2.820388888888889,s-2.948366013071897,s180.0,s999.0
3,s-2.4078888888888894,s-3.448366013071897,s0.0,s999.0
4,s-1.9953888888888893,s-2.948366013071897,s180.0,s999.0
5,s-1.5828888888888892,s-3.448366013071897,s0.0,s999.0
6,s-1.1703888888888891,s-2.948366013071897,s180.0,s999.0
7,s-0.7578888888888895,s-3.448366013071897,s0.0,s999.0
8,s-0.3453888888888894,s-2.948366013071897,s180.0,s999.0
9,s0.06711111111111068,s-3.448366013071897,s0.0,s999.0
10,s0.47961111111111077,s-2.948366013071897,s180.0,s999.0
11,s0.8921111111111109,s-3.448366013071897,s0.0,s999.0
12,s1.3046111111111105,s-2.948366013071897,s180.0,s999.0
13,s1.7171111111111101,s-3.448366013071897,s0.0,s999.0
14,s2.1296111111111107,s-2.948366013071897,s180.0,s999.0
15,s2.5421111111111103,s-3.448366013071897,s0.0,s999.0
16,s2.954611111111111,s-2.948366013071897,s180.0,s999.0
17,s3.3671111111111105,s-3.448366013071897,s0.0,s999.0
18,s-3.383888888888889,s-2.1483660130718967,s180.0,s999.0
19,s-2.9713888888888893,s-2.6483660130718967,s0.0,s999.0
20,s-2.558888888888889,s-2.1483660130718967,s180.0,s999.0
21,s-2.1463888888888896,s-2.6483660130718967,s0.0,s999.0
22,s-1.7338888888888893,s-2.1483660130718967,s180.0,s999.0
23,s-1.3213888888888892,s-2.6483660130718967,s0.0,s999.0
24,s-0.9088888888888893,s-2.1483660130718967,s180.0,s999.0
25,s-0.4963888888888892,s-2.6483660130718967,s0.0,s999.0
26,s-0.08388888888888912,s-2.1483660130718967,s180.0,s999.0
27,s0.32861111111111097,s-2.6483660130718967,s0.0,s999.0
28,s0.741111111111111,s-2.1483660130718967,s180.0,s999.0
29,s1.1536111111111107,s-2.6483660130718967,s0.0,s999.0
30,s1.5661111111111103,s-2.1483660130718967,s180.0,s999.0
31,s1.9786111111111109,s-2.6483660130718967,s0.0,s999.0
32,s2.3911111111111105,s-2.1483660130718967,s180.0,s999.0
33,s2.803611111111111,s-2.6483660130718967,s0.0,s999.0
34,s3.2161111111111107,s-2.1483660130718967,s180.0,s999.0
35,s-3.232888888888889,s-1.8483660130718969,s0.0,s999.0
36,s-2.820388888888889,s-1.3483660130718969,s180.0,s999.0
37,s-2.4078888888888894,s-1.8483660130718969,s0.0,s999.0
38,s-1.9953888888888893,s-1.3483660130718969,s180.0,s999.0
39,s-1.5828888888888892,s-1.8483660130718969,s0.0,s999.0
40,s-1.1703888888888891,s-1.3483660130718969,s180.0,s999.0
41,s-0.7578888888888895,s-1.8483660130718969,s0.0,s999.0
42,s-0.3453888888888894,s-1.3483660130718969,s180.0,s999.0
43,s0.06711111111111068,s-1.8483660130718969,s0.0,s999.0
44,s0.47961111111111077,s-1.3483660130718969,s180.0,s999.0
45,s0.8921111111111109,s-1.8483660130718969,s0.0,s999.0
46,s1.3046111111111105,s-1.3483660130718969,s180.0,s999.0
47,s1.7171111111111101,s-1.8483660130718969,s0.0,s999.0
48,s2.1296111111111107,s-1.3483660130718969,s180.0,s999.0
49,s2.5421111111111103,s-1.8483660130718969,s0.0,s999.0
50,s2.954611111111111,s-1.3483660130718969,s180.0,s999.0
51,s3.3671111111111105,s-1.8483660130718969,s0.0,s999.0
52,s-3.383888888888889,s-0.5483660130718966,s180.0,s999.0
53,s-2.9713888888888893,s-1.0483660130718966,s0.0,s999.0
54,s-2.558888888888889,s-0.5483660130718966,s180.0,s999.0
55,s-2.1463888888888896,s-1.0483660130718966,s0.0,s999.0
56,s-1.7338888888888893,s-0.5483660130718966,s180.0,s999.0
57,s-1.3213888888888892,s-1.0483660130718966,s0.0,s999.0
58,s-0.9088888888888893,s-0.5483660130718966,s180.0,s999.0
59,s-0.4963888888888892,s-1.0483660130718966,s0.0,s999.0
60,s-0.08388888888888912,s-0.5483660130718966,s180.0,s999.0
61,s0.32861111111111097,s-1.0483660130718966,s0.0,s999.0
62,s0.741111111111111,s-0.5483660130718966,s180.0,s999.0
63,s1.1536111111111107,s-1.0483660130718966,s0.0,s999.0
64,s1.5661111111111103,s-0.5483660130718966,s180.0,s999.0
65,s1.9786111111111109,s-1.0483660130718966,s0.0,s999.0
66,s2.3911111111111105,s-0.5483660130718966,s180.0,s999.0
67,s2.803611111111111,s-1.0483660130718966,s0.0,s999.0
68,s3.2161111111111107,s-0.5483660130718966,s180.0,s999.0
69,s-3.232888888888889,s-0.24836601307189676,s0.0,s999.0
70,s-2.820388888888889,s0.25163398692810324,s180.0,s999.0
71,s-2.4078888888888894,s-0.24836601307189676,s0.0,s999.0
72,s-1.9953888888888893,s0.25163398692810324,s180.0,s999.0
73,s-1.5828888888888892,s-0.24836601307189676,s0.0,s999.0
74,s-1.1703888888888891,s0.25163398692810324,s180.0,s999.0
75,s-0.7578888888888895,s-0.24836601307189676,s0.0,s999.0
76,s-0.3453888888888894,s0.25163398692810324,s180.0,s999.0
77,s0.06711111111111068,s-0.24836601307189676,s0.0,s999.0
78,s0.47961111111111077,s0.25163398692810324,s180.0,s999.0
79,s0.8921111111111109,s-0.24836601307189676,s0.0,s999.0
80,s1.3046111111111105,s0.25163398692810324,s180.0,s999.0
81,s1.7171111111111101,s-0.24836601307189676,s0.0,s999.0
82,s2.1296111111111107,s0.25163398692810324,s180.0,s999.0
83,s2.5421111111111103,s-0.24836601307189676,s0.0,s999.0
84,s2.954611111111111,s0.25163398692810324,s180.0,s999.0
85,s3.3671111111111105,s-0.24836601307189676,s0.0,s999.0
86,s-3.383888888888889,s1.051633986928103,s180.0,s999.0
87,s-2.9713888888888893,s0.5516339869281031,s0.0,s999.0
88,s-2.558888888888889,s1.051633986928103,s180.0,s999.0
89,s-2.1463888888888896,s0.5516339869281031,s0.0,s999.0
90,s-1.7338888888888893,s1.051633986928103,s180.0,s999.0
91,s-1.3213888888888892,s0.5516339869281031,s0.0,s999.0
92,s-0.9088888888888893,s1.051633986928103,s180.0,s999.0
93,s-0.4963888888888892,s0.5516339869281031,s0.0,s999.0
94,s-0.08388888888888912,s1.051633986928103,s180.0,s999.0
95,s0.32861111111111097,s0.5516339869281031,s0.0,s999.0
96,s0.741111111111111,s1.051633986928103,s180.0,s999.0
97,s1.1536111111111107,s0.5516339869281031,s0.0,s999.0
98,s1.5661111111111103,s1.051633986928103,s180.0,s999.0
99,s1.9786111111111109,s0.5516339869281031,s0.0,s999.0
100,s2.3911111111111105,s1.051633986928103,s180.0,s999.0
101,s2.803611111111111,s0.5516339869281031,s0.0,s999.0
102,s3.2161111111111107,s1.051633986928103,s180.0,s999.0
103,s-3.232888888888889,s1.3516339869281038,s0.0,s999.0
104,s-2.820388888888889,s1.8516339869281038,s180.0,s999.0
105,s-2.4078888888888894,s1.3516339869281038,s0.0,s999.0
106,s-1.9953888888888893,s1.8516339869281038,s180.0,s999.0
107,s-1.5828888888888892,s1.3516339869281038,s0.0,s999.0
108,s-1.1703888888888891,s1.8516339869281038,s180.0,s999.0
109,s-0.7578888888888895,s1.3516339869281038,s0.0,s999.0
110,s-0.3453888888888894,s1.8516339869281038,s180.0,s999.0
111,s0.06711111111111068,s1.3516339869281038,s0.0,s999.0
112,s0.47961111111111077,s1.8516339869281038,s180.0,s999.0
113,s0.8921111111111109,s1.3516339869281038,s0.0,s999.0
114,s1.3046111111111105,s1.8516339869281038,s180.0,s999.0
115,s1.7171111111111101,s1.3516339869281038,s0.0,s999.0
116,s2.1296111111111107,s1.8516339869281038,s180.0,s999.0
117,s2.5421111111111103,s1.3516339869281038,s0.0,s999.0
118,s2.954611111111111,s1.8516339869281038,s180.0,s999.0
119,s3.3671111111111105,s1.3516339869281038,s0.0,s999.0
120,s-3.383888888888889,s2.6516339869281036,s180.0,s999.0
121,s-2.9713888888888893,s2.1516339869281036,s0.0,s999.0
122,s-2.558888888888889,s2.6516339869281036,s180.0,s999.0
123,s-2.1463888888888896,s2.1516339869281036,s0.0,s999.0
124,s-1.7338888888888893,s2.6516339869281036,s180.0,s999.0
125,s-1.3213888888888892,s2.1516339869281036,s0.0,s999.0
126,s-0.9088888888888893,s2.6516339869281036,s180.0,s999.0
127,s-0.4963888888888892,s2.1516339869281036,s0.0,s999.0
128,s-0.08388888888888912,s2.6516339869281036,s180.0,s999.0
129,s0.32861111111111097,s2.1516339869281036,s0.0,s999.0
130,s0.741111111111111,s2.6516339869281036,s180.0,s999.0
131,s1.1536111111111107,s2.1516339869281036,s0.0,s999.0
132,s1.5661111111111103,s2.6516339869281036,s180.0,s999.0
133,s1.9786111111111109,s2.1516339869281036,s0.0,s999.0
134,s2.3911111111111105,s2.6516339869281036,s180.0,s999.0
135,s2.803611111111111,s2.1516339869281036,s0.0,s999.0
136,s3.2161111111111107,s2.6516339869281036,s180.0,s999.0
137,s-3.232888888888889,s2.9516339869281034,s0.0,s999.0
138,s-2.820388888888889,s3.4516339869281034,s180.0,s999.0
139,s-2.4078888888888894,s2.9516339869281034,s0.0,s999.0
140,s-1.9953888888888893,s3.4516339869281034,s180.0,s999.0
141,s-1.5828888888888892,s2.9516339869281034,s0.0,s999.0
142,s-1.1703888888888891,s3.4516339869281034,s180.0,s999.0
143,s-0.7578888888888895,s2.9516339869281034,s0.0,s999.0
144,s-0.3453888888888894,s3.4516339869281034,s180.0,s999.0
145,s0.06711111111111068,s2.9516339869281034,s0.0,s999.0
146,s0.47961111111111077,s3.4516339869281034,s180.0,s999.0
147,s0.8921111111111109,s2.9516339869281034,s0.0,s999.0
148,s1.3046111111111105,s3.4516339869281034,s180.0,s999.0
149,s1.7171111111111101,s2.9516339869281034,s0.0,s999.0
150,s2.1296111111111107,s3.4516339869281034,s180.0,s999.0
151,s2.5421111111111103,s2.9516339869281034,s0.0,s999.0
152,s2.954611111111111,s3.4516339869281034,s180.0,s999.0
153,s3.3671111111111105,s2.9516339869281034,s0.0,s999.0
154,s3.63391027586054,s2.1516339869281036,s0.0,s999.0
155,s3.63391027586054,s0.5516339869281031,s0.0,s999.0
156,s3.63391027586054,s-1.0483660130718966,s0.0,s999.0
