id,x,y,deg,score
1,s-0.8289418604651161981422546887188218533992767333984375,s-1.9186046511627912192210487773991189897060394287109375,s0,s0.42999999999999994
2,s-0.416441860465116275857866412479779683053493499755859375,s-1.4186046511627912192210487773991189897060394287109375,s180,s0.42999999999999994
3,s-0.003941860465116207856706154188941582106053829193115234375,s-1.9186046511627912192210487773991189897060394287109375,s0,s0.42999999999999994
4,s0.408558139534883901777817527545266784727573394775390625,s-1.4186046511627912192210487773991189897060394287109375,s180,s0.42999999999999994
5,s0.821058139534883490995298416237346827983856201171875,s-1.9186046511627912192210487773991189897060394287109375,s0,s0.42999999999999994
6,s1.2335581395348835798131403862498700618743896484375,s-1.4186046511627912192210487773991189897060394287109375,s180,s0.42999999999999994
7,s1.646058139534883668630982356262393295764923095703125,s-1.9186046511627912192210487773991189897060394287109375,s0,s0.42999999999999994
8,s-1.8049418604651161768259726159158162772655487060546875,s-0.618604651162791174812127792392857372760772705078125,s180,s0.42999999999999994
9,s-1.3924418604651160880081306459032930433750152587890625,s-1.118604651162791174812127792392857372760772705078125,s0,s0.42999999999999994
10,s-0.9799418604651162212348936009220778942108154296875,s-0.618604651162791174812127792392857372760772705078125,s180,s0.42999999999999994
11,s-0.5674418604651163544616565559408627450466156005859375,s-1.118604651162791174812127792392857372760772705078125,s0,s0.42999999999999994
12,s-0.1549418604651162378882389702994260005652904510498046875,s-0.618604651162791174812127792392857372760772705078125,s180,s0.42999999999999994
13,s0.257558139534883878685178615342010743916034698486328125,s-1.118604651162791174812127792392857372760772705078125,s0,s0.42999999999999994
14,s0.670058139534883689947264429065398871898651123046875,s-0.618604651162791174812127792392857372760772705078125,s180,s0.42999999999999994
15,s1.0825581395348837787651063990779221057891845703125,s-1.118604651162791174812127792392857372760772705078125,s0,s0.42999999999999994
16,s1.495058139534883867582948369090445339679718017578125,s-0.618604651162791174812127792392857372760772705078125,s180,s0.42999999999999994
17,s-1.653941860465116153733333703712560236454010009765625,s-0.318604651162791074892055576128768734633922576904296875,s0,s0.42999999999999994
18,s-1.2414418604651162869600966587313450872898101806640625,s0.181395348837208925107944423871231265366077423095703125,s180,s0.42999999999999994
19,s-0.8289418604651161981422546887188218533992767333984375,s-0.318604651162791074892055576128768734633922576904296875,s0,s0.42999999999999994
20,s-0.416441860465116275857866412479779683053493499755859375,s0.181395348837208925107944423871231265366077423095703125,s180,s0.42999999999999994
21,s-0.003941860465116207856706154188941582106053829193115234375,s-0.318604651162791074892055576128768734633922576904296875,s0,s0.42999999999999994
22,s0.408558139534883901777817527545266784727573394775390625,s0.181395348837208925107944423871231265366077423095703125,s180,s0.42999999999999994
23,s0.821058139534883490995298416237346827983856201171875,s-0.318604651162791074892055576128768734633922576904296875,s0,s0.42999999999999994
24,s1.2335581395348835798131403862498700618743896484375,s0.181395348837208925107944423871231265366077423095703125,s180,s0.42999999999999994
25,s1.646058139534883668630982356262393295764923095703125,s-0.318604651162791074892055576128768734633922576904296875,s0,s0.42999999999999994
26,s-1.8049418604651161768259726159158162772655487060546875,s0.9813953488372091360503191026509739458560943603515625,s180,s0.42999999999999994
27,s-1.3924418604651160880081306459032930433750152587890625,s0.481395348837209191561470333908800967037677764892578125,s0,s0.42999999999999994
28,s-0.9799418604651162212348936009220778942108154296875,s0.9813953488372091360503191026509739458560943603515625,s180,s0.42999999999999994
29,s-0.5674418604651163544616565559408627450466156005859375,s0.481395348837209191561470333908800967037677764892578125,s0,s0.42999999999999994
30,s-0.1549418604651162378882389702994260005652904510498046875,s0.9813953488372091360503191026509739458560943603515625,s180,s0.42999999999999994
31,s0.257558139534883878685178615342010743916034698486328125,s0.481395348837209191561470333908800967037677764892578125,s0,s0.42999999999999994
32,s0.670058139534883689947264429065398871898651123046875,s0.9813953488372091360503191026509739458560943603515625,s180,s0.42999999999999994
33,s1.0825581395348837787651063990779221057891845703125,s0.481395348837209191561470333908800967037677764892578125,s0,s0.42999999999999994
34,s1.495058139534883867582948369090445339679718017578125,s0.9813953488372091360503191026509739458560943603515625,s180,s0.42999999999999994
35,s-1.653941860465116153733333703712560236454010009765625,s1.2813953488372089584146351626259274780750274658203125,s0,s0.42999999999999994
36,s-1.2414418604651162869600966587313450872898101806640625,s1.7813953488372089584146351626259274780750274658203125,s180,s0.42999999999999994
37,s-0.8289418604651161981422546887188218533992767333984375,s1.2813953488372089584146351626259274780750274658203125,s0,s0.42999999999999994
38,s-0.416441860465116275857866412479779683053493499755859375,s1.7813953488372089584146351626259274780750274658203125,s180,s0.42999999999999994
39,s-0.003941860465116207856706154188941582106053829193115234375,s1.2813953488372089584146351626259274780750274658203125,s0,s0.42999999999999994
40,s0.408558139534883901777817527545266784727573394775390625,s1.7813953488372089584146351626259274780750274658203125,s180,s0.42999999999999994
41,s0.821058139534883490995298416237346827983856201171875,s1.2813953488372089584146351626259274780750274658203125,s0,s0.42999999999999994
42,s1.2335581395348835798131403862498700618743896484375,s1.7813953488372089584146351626259274780750274658203125,s180,s0.42999999999999994
43,s1.646058139534883668630982356262393295764923095703125,s1.2813953488372089584146351626259274780750274658203125,s0,s0.42999999999999994
