id,x,y,deg,score
1,s-1.4277621951219512386188625896465964615345001220703125,s-2.708536585365854509888094980851747095584869384765625,s0,s0.42451219512195126
2,s-1.01526219512195137184562554466538131237030029296875,s-2.208536585365854509888094980851747095584869384765625,s180,s0.42451219512195126
3,s-0.602762195121951283027783574652858078479766845703125,s-2.708536585365854509888094980851747095584869384765625,s0,s0.42451219512195126
4,s-0.1902621951219511942099416046403348445892333984375,s-2.208536585365854509888094980851747095584869384765625,s180,s0.42451219512195126
5,s0.2222378048780484505186905153095722198486328125,s-2.708536585365854509888094980851747095584869384765625,s0,s0.42451219512195126
6,s0.634737804878048539336532485322095453739166259765625,s-2.208536585365854509888094980851747095584869384765625,s180,s0.42451219512195126
7,s1.0472378048780488501989793803659267723560333251953125,s-2.708536585365854509888094980851747095584869384765625,s0,s0.42451219512195126
8,s1.4597378048780489390168213503784500062465667724609375,s-2.208536585365854509888094980851747095584869384765625,s180,s0.42451219512195126
9,s1.8722378048780490278346633203909732401371002197265625,s-2.708536585365854509888094980851747095584869384765625,s0,s0.42451219512195126
10,s2.2847378048780484505186905153095722198486328125,s-2.208536585365854509888094980851747095584869384765625,s180,s0.42451219512195126
11,s-2.4037621951219509952579755918122828006744384765625,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
12,s-1.9912621951219511284847385468310676515102386474609375,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
13,s-1.5787621951219510396668965768185444176197052001953125,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
14,s-1.1662621951219513949382644568686373531818389892578125,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
15,s-0.7537621951219513061204224868561141192913055419921875,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
16,s-0.3412621951219512173025805168435908854007720947265625,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
17,s0.07123780487804866334844433595208101905882358551025390625,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
18,s0.483737804878048738288498498150147497653961181640625,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
19,s0.89623780487804882710634046816267073154449462890625,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
20,s1.3087378048780491379687873632065020501613616943359375,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
21,s1.7212378048780492267866293332190252840518951416015625,s-1.40853658536585424343456907081417739391326904296875,s180,s0.42451219512195126
22,s2.133737804878048649470656528137624263763427734375,s-1.90853658536585424343456907081417739391326904296875,s0,s0.42451219512195126
23,s-2.2527621951219511942099416046403348445892333984375,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
24,s-1.8402621951219508833474947095965035259723663330078125,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
25,s-1.4277621951219512386188625896465964615345001220703125,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
26,s-1.01526219512195137184562554466538131237030029296875,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
27,s-0.602762195121951283027783574652858078479766845703125,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
28,s-0.1902621951219511942099416046403348445892333984375,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
29,s0.2222378048780484505186905153095722198486328125,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
30,s0.634737804878048539336532485322095453739166259765625,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
31,s1.0472378048780488501989793803659267723560333251953125,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
32,s1.4597378048780489390168213503784500062465667724609375,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
33,s1.8722378048780490278346633203909732401371002197265625,s-1.1085365853658541990256480858079157769680023193359375,s0,s0.42451219512195126
34,s2.2847378048780484505186905153095722198486328125,s-0.6085365853658544210702530108392238616943359375,s180,s0.42451219512195126
35,s-2.4037621951219509952579755918122828006744384765625,s0.1914634146341459286499997460850863717496395111083984375,s180,s0.42451219512195126
36,s-1.9912621951219511284847385468310676515102386474609375,s-0.30853658536585404359442463828600011765956878662109375,s0,s0.42451219512195126
