id,x,y,deg,score
1,s-2.259056122448979575523253515711985528469085693359375,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
2,s-1.8465561224489792646608066206681542098522186279296875,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
3,s-1.4340561224489796199321745007182471454143524169921875,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
4,s-1.0215561224489795311143325307057239115238189697265625,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
5,s-0.609056122448979664341095485724508762359619140625,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
6,s-0.1965561224489794922565266688252449966967105865478515625,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
7,s0.2159438775510205965613153011872782371938228607177734375,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
8,s0.62844387755102015802322057425044476985931396484375,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
9,s1.0409438775510200247964576192316599190235137939453125,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
10,s1.4534438775510205577035094393067993223667144775390625,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
11,s1.8659438775510202024321415592567063868045806884765625,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
12,s2.27844387755102051329458845430053770542144775390625,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
13,s2.69094387755102015802322057425044476985931396484375,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
14,s3.10344387755101980275185269420035183429718017578125,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
15,s3.515943877551020335658904514275491237640380859375,s-3.9234693877551034546513619716279208660125732421875,s0,s0.38515322576530603
16,s3.9284438775510199803875366342253983020782470703125,s-3.4234693877551034546513619716279208660125732421875,s180,s0.38515322576530603
