id,x,y,deg,score
1,s-1.2176484375000000692779167366097681224346160888671875,s-2.312499999999999555910790149937383830547332763671875,s0,s0.40640624999999997
2,s-0.80514843750000009148237722911289893090724945068359375,s-1.812499999999999555910790149937383830547332763671875,s180,s0.40640624999999997
3,s-0.39264843750000000266453525910037569701671600341796875,s-2.312499999999999555910790149937383830547332763671875,s0,s0.40640624999999997
4,s0.01985156250000007227551890309769078157842159271240234375,s-1.812499999999999555910790149937383830547332763671875,s180,s0.40640624999999997
5,s0.43235156249999973088193883086205460131168365478515625,s-2.312499999999999555910790149937383830547332763671875,s0,s0.40640624999999997
6,s0.84485156249999981969978080087457783520221710205078125,s-1.812499999999999555910790149937383830547332763671875,s180,s0.40640624999999997
7,s1.257351562499999797495320308371447026729583740234375,s-2.312499999999999555910790149937383830547332763671875,s0,s0.40640624999999997
8,s1.6698515624999998863131622783839702606201171875,s-1.812499999999999555910790149937383830547332763671875,s180,s0.40640624999999997
9,s2.08235156250000041922021409845910966396331787109375,s-2.312499999999999555910790149937383830547332763671875,s0,s0.40640624999999997
10,s-2.193648437499999825917029738775454461574554443359375,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
11,s-1.7811484374999999591437926937942393124103546142578125,s-1.5124999999999995115018691649311222136020660400390625,s0,s0.40640624999999997
12,s-1.36864843750000009237055564881302416324615478515625,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
13,s-0.95614843750000011457501614131615497171878814697265625,s-1.5124999999999995115018691649311222136020660400390625,s0,s0.40640624999999997
14,s-0.54364843750000002575717417130363173782825469970703125,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
15,s-0.1311484374999999646949078169200220145285129547119140625,s-1.5124999999999995115018691649311222136020660400390625,s0,s0.40640624999999997
16,s0.28135156249999992983390484369010664522647857666015625,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
17,s0.69385156250000001865174681370262987911701202392578125,s-1.5124999999999995115018691649311222136020660400390625,s0,s0.40640624999999997
18,s1.106351562499999996447286321199499070644378662109375,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
19,s1.518851562500000085265128291212022304534912109375,s-1.5124999999999995115018691649311222136020660400390625,s0,s0.40640624999999997
20,s1.931351562500000174082970261224545538425445556640625,s-1.0124999999999995115018691649311222136020660400390625,s180,s0.40640624999999997
21,s-2.042648437500000024868995751603506505489349365234375,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
22,s-1.6301484375000001580957587066222913563251495361328125,s-0.2124999999999996058708262580694281496107578277587890625,s180,s0.40640624999999997
23,s-1.2176484375000000692779167366097681224346160888671875,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
24,s-0.80514843750000009148237722911289893090724945068359375,s-0.2124999999999996058708262580694281496107578277587890625,s180,s0.40640624999999997
25,s-0.39264843750000000266453525910037569701671600341796875,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
26,s0.01985156250000007227551890309769078157842159271240234375,s-0.2124999999999996058708262580694281496107578277587890625,s180,s0.40640624999999997
27,s0.43235156249999973088193883086205460131168365478515625,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
28,s0.84485156249999981969978080087457783520221710205078125,s-0.2124999999999996058708262580694281496107578277587890625,s180,s0.40640624999999997
29,s1.257351562499999797495320308371447026729583740234375,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
30,s1.6698515624999998863131622783839702606201171875,s-0.2124999999999996058708262580694281496107578277587890625,s180,s0.40640624999999997
31,s2.08235156250000041922021409845910966396331787109375,s-0.71249999999999957811525064244051463901996612548828125,s0,s0.40640624999999997
32,s-2.193648437499999825917029738775454461574554443359375,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
33,s-1.7811484374999999591437926937942393124103546142578125,s0.0875000000000006605826996519681415520608425140380859375,s0,s0.40640624999999997
34,s-1.36864843750000009237055564881302416324615478515625,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
35,s-0.95614843750000011457501614131615497171878814697265625,s0.0875000000000006605826996519681415520608425140380859375,s0,s0.40640624999999997
36,s-0.54364843750000002575717417130363173782825469970703125,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
37,s-0.1311484374999999646949078169200220145285129547119140625,s0.0875000000000006605826996519681415520608425140380859375,s0,s0.40640624999999997
38,s0.28135156249999992983390484369010664522647857666015625,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
39,s0.69385156250000001865174681370262987911701202392578125,s0.0875000000000006605826996519681415520608425140380859375,s0,s0.40640624999999997
40,s1.106351562499999996447286321199499070644378662109375,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
41,s1.518851562500000085265128291212022304534912109375,s0.0875000000000006605826996519681415520608425140380859375,s0,s0.40640624999999997
42,s1.931351562500000174082970261224545538425445556640625,s0.58750000000000068833827526759705506265163421630859375,s180,s0.40640624999999997
43,s-2.042648437500000024868995751603506505489349365234375,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
44,s-1.6301484375000001580957587066222913563251495361328125,s1.387500000000000621724893790087662637233734130859375,s180,s0.40640624999999997
45,s-1.2176484375000000692779167366097681224346160888671875,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
46,s-0.80514843750000009148237722911289893090724945068359375,s1.387500000000000621724893790087662637233734130859375,s180,s0.40640624999999997
47,s-0.39264843750000000266453525910037569701671600341796875,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
48,s0.01985156250000007227551890309769078157842159271240234375,s1.387500000000000621724893790087662637233734130859375,s180,s0.40640624999999997
49,s0.43235156249999973088193883086205460131168365478515625,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
50,s0.84485156249999981969978080087457783520221710205078125,s1.387500000000000621724893790087662637233734130859375,s180,s0.40640624999999997
51,s1.257351562499999797495320308371447026729583740234375,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
52,s1.6698515624999998863131622783839702606201171875,s1.387500000000000621724893790087662637233734130859375,s180,s0.40640624999999997
53,s2.08235156250000041922021409845910966396331787109375,s0.88750000000000051070259132757200859487056732177734375,s0,s0.40640624999999997
54,s-2.193648437499999825917029738775454461574554443359375,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
55,s-1.7811484374999999591437926937942393124103546142578125,s1.687500000000000444089209850062616169452667236328125,s0,s0.40640624999999997
56,s-1.36864843750000009237055564881302416324615478515625,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
57,s-0.95614843750000011457501614131615497171878814697265625,s1.687500000000000444089209850062616169452667236328125,s0,s0.40640624999999997
58,s-0.54364843750000002575717417130363173782825469970703125,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
59,s-0.1311484374999999646949078169200220145285129547119140625,s1.687500000000000444089209850062616169452667236328125,s0,s0.40640624999999997
60,s0.28135156249999992983390484369010664522647857666015625,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
61,s0.69385156250000001865174681370262987911701202392578125,s1.687500000000000444089209850062616169452667236328125,s0,s0.40640624999999997
62,s1.106351562499999996447286321199499070644378662109375,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
63,s1.518851562500000085265128291212022304534912109375,s1.687500000000000444089209850062616169452667236328125,s0,s0.40640624999999997
64,s1.931351562500000174082970261224545538425445556640625,s2.187500000000000444089209850062616169452667236328125,s180,s0.40640624999999997
