id,x,y,deg,score
1,s-1.841749999999999776179038235568441450595855712890625,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
2,s-1.4292499999999999094058011905872263014316558837890625,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
3,s-1.0167499999999998205879592205747030675411224365234375,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
4,s-0.6042499999999997317701172505621798336505889892578125,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
5,s-0.1917500000000001703082119774990133009850978851318359375,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
6,s0.2207499999999999185096299925135099329054355621337890625,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
7,s0.6332500000000000905941988094127736985683441162109375,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
8,s1.0457500000000001794120407794252969324588775634765625,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
9,s1.4582500000000002682298827494378201663494110107421875,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
10,s1.8707499999999999129585148693877272307872772216796875,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
11,s2.283249999999999335642542064306326210498809814453125,s-2.700000000000000621724893790087662637233734130859375,s0,s0.40216231510416667
12,s2.695749999999999868549593884381465613842010498046875,s-2.200000000000000621724893790087662637233734130859375,s180,s0.40216231510416667
13,s-2.817749999999999754862756162765435874462127685546875,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
14,s-2.405250000000000110134124042815528810024261474609375,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
15,s-1.9927499999999997992716771477716974914073944091796875,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
16,s-1.580249999999999932498440102790482342243194580078125,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
17,s-1.1677499999999998436805981327779591083526611328125,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
18,s-0.755249999999999754862756162765435874462127685546875,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
19,s-0.34274999999999999911182158029987476766109466552734375,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
20,s0.0697500000000001174615960053415619768202304840087890625,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
21,s0.482250000000000234035013590982998721301555633544921875,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
22,s0.8947500000000003783640067922533489763736724853515625,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
23,s1.3072500000000004671818487622658722102642059326171875,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
24,s1.7197500000000001119104808822157792747020721435546875,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
25,s2.132249999999999534594508077134378254413604736328125,s-1.4000000000000005773159728050814010202884674072265625,s180,s0.40216231510416667
26,s2.544750000000000067501559897209517657756805419921875,s-1.9000000000000005773159728050814010202884674072265625,s0,s0.40216231510416667
27,s-2.666749999999999953814722175593487918376922607421875,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
28,s-2.25424999999999986499688020558096468448638916015625,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
29,s-1.841749999999999776179038235568441450595855712890625,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
30,s-1.4292499999999999094058011905872263014316558837890625,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
31,s-1.0167499999999998205879592205747030675411224365234375,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
32,s-0.6042499999999997317701172505621798336505889892578125,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
33,s-0.1917500000000001703082119774990133009850978851318359375,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
34,s0.2207499999999999185096299925135099329054355621337890625,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
35,s0.6332500000000000905941988094127736985683441162109375,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
36,s1.0457500000000001794120407794252969324588775634765625,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
37,s1.4582500000000002682298827494378201663494110107421875,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
38,s1.8707499999999999129585148693877272307872772216796875,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
39,s2.283249999999999335642542064306326210498809814453125,s-1.10000000000000053290705182007513940334320068359375,s0,s0.40216231510416667
40,s2.695749999999999868549593884381465613842010498046875,s-0.6000000000000003108624468950438313186168670654296875,s180,s0.40216231510416667
41,s-2.817749999999999754862756162765435874462127685546875,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
42,s-2.405250000000000110134124042815528810024261474609375,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
43,s-1.9927499999999997992716771477716974914073944091796875,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
44,s-1.580249999999999932498440102790482342243194580078125,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
45,s-1.1677499999999998436805981327779591083526611328125,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
46,s-0.755249999999999754862756162765435874462127685546875,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
47,s-0.34274999999999999911182158029987476766109466552734375,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
48,s0.0697500000000001174615960053415619768202304840087890625,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
49,s0.482250000000000234035013590982998721301555633544921875,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
50,s0.8947500000000003783640067922533489763736724853515625,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
51,s1.3072500000000004671818487622658722102642059326171875,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
52,s1.7197500000000001119104808822157792747020721435546875,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
53,s2.132249999999999534594508077134378254413604736328125,s0.199999999999999900079927783735911361873149871826171875,s180,s0.40216231510416667
54,s2.544750000000000067501559897209517657756805419921875,s-0.300000000000000099920072216264088638126850128173828125,s0,s0.40216231510416667
55,s-2.666749999999999953814722175593487918376922607421875,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
56,s-2.25424999999999986499688020558096468448638916015625,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
57,s-1.841749999999999776179038235568441450595855712890625,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
58,s-1.4292499999999999094058011905872263014316558837890625,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
59,s-1.0167499999999998205879592205747030675411224365234375,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
60,s-0.6042499999999997317701172505621798336505889892578125,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
61,s-0.1917500000000001703082119774990133009850978851318359375,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
62,s0.2207499999999999185096299925135099329054355621337890625,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
63,s0.6332500000000000905941988094127736985683441162109375,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
64,s1.0457500000000001794120407794252969324588775634765625,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
65,s1.4582500000000002682298827494378201663494110107421875,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
66,s1.8707499999999999129585148693877272307872772216796875,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
67,s2.283249999999999335642542064306326210498809814453125,s0.4999999999999997779553950749686919152736663818359375,s0,s0.40216231510416667
68,s2.695749999999999868549593884381465613842010498046875,s0.99999999999999966693309261245303787291049957275390625,s180,s0.40216231510416667
69,s-2.817749999999999754862756162765435874462127685546875,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
70,s-2.405250000000000110134124042815528810024261474609375,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
71,s-1.9927499999999997992716771477716974914073944091796875,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
72,s-1.580249999999999932498440102790482342243194580078125,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
73,s-1.1677499999999998436805981327779591083526611328125,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
74,s-0.755249999999999754862756162765435874462127685546875,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
75,s-0.34274999999999999911182158029987476766109466552734375,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
76,s0.0697500000000001174615960053415619768202304840087890625,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
77,s0.482250000000000234035013590982998721301555633544921875,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
78,s0.8947500000000003783640067922533489763736724853515625,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
79,s1.3072500000000004671818487622658722102642059326171875,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
80,s1.7197500000000001119104808822157792747020721435546875,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
81,s2.132249999999999534594508077134378254413604736328125,s1.799999999999999378275106209912337362766265869140625,s180,s0.40216231510416667
82,s2.544750000000000067501559897209517657756805419921875,s1.299999999999999378275106209912337362766265869140625,s0,s0.40216231510416667
83,s-2.666749999999999953814722175593487918376922607421875,s2.100000000000000088817841970012523233890533447265625,s0,s0.40216231510416667
84,s-2.25424999999999986499688020558096468448638916015625,s2.600000000000000088817841970012523233890533447265625,s180,s0.40216231510416667
85,s-1.841749999999999776179038235568441450595855712890625,s2.100000000000000088817841970012523233890533447265625,s0,s0.40216231510416667
86,s-1.4292499999999999094058011905872263014316558837890625,s2.600000000000000088817841970012523233890533447265625,s180,s0.40216231510416667
