id,x,y,deg,score
1,s-2.616535714285714409044203421217389404773712158203125,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
2,s-2.2040357142857143202263614512048661708831787109375,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
3,s-1.7915357142857144534531244062236510217189788818359375,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
4,s-1.379035714285714586679887361242435872554779052734375,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
5,s-0.96653571428571449786204539122991263866424560546875,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
6,s-0.554035714285714409044203421217389404773712158203125,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
7,s-0.141535714285714764315571301267482340335845947265625,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
8,s0.2709642857142853245022706687450408935546875,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
9,s0.683464285714285413320112638757564127445220947265625,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
10,s1.09596428571428550213795460877008736133575439453125,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
11,s1.508464285714285590955796578782610595226287841796875,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
12,s1.920964285714285235684428698732517659664154052734375,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
13,s2.333464285714284880413060818682424724102020263671875,s-2.650000000000002131628207280300557613372802734375,s0,s0.39395492091836737
14,s2.745964285714285413320112638757564127445220947265625,s-2.150000000000002131628207280300557613372802734375,s180,s0.39395492091836737
15,s-2.767535714285714210092237408389337360858917236328125,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
16,s-2.355035714285714565363605288439430296421051025390625,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
17,s-1.942535714285714476545763318426907062530517578125,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
18,s-1.5300357142857146097725262734456919133663177490234375,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
19,s-1.1175357142857145209546843034331686794757843017578125,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
20,s-0.7050357142857144321368423334206454455852508544921875,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
21,s-0.292535714285714565363605288439430296421051025390625,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
22,s0.119964285714285523454236681573092937469482421875,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
23,s0.532464285714285612272078651585616171360015869140625,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
24,s0.94496428571428570108992062159813940525054931640625,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
25,s1.357464285714285789907762591610662639141082763671875,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
26,s1.769964285714285434636394711560569703578948974609375,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
27,s2.182464285714285079365026831510476768016815185546875,s-1.3500000000000020872192862952942959964275360107421875,s180,s0.39395492091836737
28,s2.594964285714285612272078651585616171360015869140625,s-1.8500000000000020872192862952942959964275360107421875,s0,s0.39395492091836737
29,s-2.616535714285714409044203421217389404773712158203125,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
30,s-2.2040357142857143202263614512048661708831787109375,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
31,s-1.7915357142857144534531244062236510217189788818359375,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
32,s-1.379035714285714586679887361242435872554779052734375,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
33,s-0.96653571428571449786204539122991263866424560546875,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
34,s-0.554035714285714409044203421217389404773712158203125,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
35,s-0.141535714285714764315571301267482340335845947265625,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
36,s0.2709642857142853245022706687450408935546875,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
37,s0.683464285714285413320112638757564127445220947265625,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
38,s1.09596428571428550213795460877008736133575439453125,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
39,s1.508464285714285590955796578782610595226287841796875,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
40,s1.920964285714285235684428698732517659664154052734375,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
41,s2.333464285714284880413060818682424724102020263671875,s-1.050000000000002042810365310288034379482269287109375,s0,s0.39395492091836737
42,s2.745964285714285413320112638757564127445220947265625,s-0.550000000000002042810365310288034379482269287109375,s180,s0.39395492091836737
43,s-2.767535714285714210092237408389337360858917236328125,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
44,s-2.355035714285714565363605288439430296421051025390625,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
45,s-1.942535714285714476545763318426907062530517578125,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
46,s-1.5300357142857146097725262734456919133663177490234375,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
47,s-1.1175357142857145209546843034331686794757843017578125,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
48,s-0.7050357142857144321368423334206454455852508544921875,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
49,s-0.292535714285714565363605288439430296421051025390625,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
50,s0.119964285714285523454236681573092937469482421875,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
51,s0.532464285714285612272078651585616171360015869140625,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
52,s0.94496428571428570108992062159813940525054931640625,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
53,s1.357464285714285789907762591610662639141082763671875,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
54,s1.769964285714285434636394711560569703578948974609375,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
55,s2.182464285714285079365026831510476768016815185546875,s0.2499999999999982236431605997495353221893310546875,s180,s0.39395492091836737
56,s2.594964285714285612272078651585616171360015869140625,s-0.2500000000000017763568394002504646778106689453125,s0,s0.39395492091836737
57,s-2.616535714285714409044203421217389404773712158203125,s0.54999999999999804600747665972448885440826416015625,s0,s0.39395492091836737
58,s-2.2040357142857143202263614512048661708831787109375,s1.04999999999999804600747665972448885440826416015625,s180,s0.39395492091836737
59,s-1.7915357142857144534531244062236510217189788818359375,s0.54999999999999804600747665972448885440826416015625,s0,s0.39395492091836737
