id,x,y,deg,score
1,s-1.368249999999999744204615126363933086395263671875,s-1.4499999999999999555910790149937383830547332763671875,s0,s0.4367619453125
2,s-0.95574999999999976640907561886706389486789703369140625,s-0.9499999999999999555910790149937383830547332763671875,s180,s0.4367619453125
3,s-0.5432499999999997886135361113701947033405303955078125,s-1.4499999999999999555910790149937383830547332763671875,s0,s0.4367619453125
4,s-0.13074999999999992184029906638897955417633056640625,s-0.9499999999999999555910790149937383830547332763671875,s180,s0.4367619453125
5,s0.281750000000000166977542903623543679714202880859375,s-1.4499999999999999555910790149937383830547332763671875,s0,s0.4367619453125
6,s0.694250000000000255795384873636066913604736328125,s-0.9499999999999999555910790149937383830547332763671875,s180,s0.4367619453125
7,s1.1067499999999999005240169935859739780426025390625,s-1.4499999999999999555910790149937383830547332763671875,s0,s0.4367619453125
8,s1.519249999999999989341858963598497211933135986328125,s-0.9499999999999999555910790149937383830547332763671875,s180,s0.4367619453125
9,s-1.5192499999999997672972540385671891272068023681640625,s-0.149999999999999911182158029987476766109466552734375,s180,s0.4367619453125
10,s-1.1067499999999999005240169935859739780426025390625,s-0.649999999999999911182158029987476766109466552734375,s0,s0.4367619453125
11,s-0.694249999999999811706175023573450744152069091796875,s-0.149999999999999911182158029987476766109466552734375,s180,s0.4367619453125
12,s-0.2817499999999999449329379785922355949878692626953125,s-0.649999999999999911182158029987476766109466552734375,s0,s0.4367619453125
13,s0.1307500000000001438849039914202876389026641845703125,s-0.149999999999999911182158029987476766109466552734375,s180,s0.4367619453125
14,s0.5432500000000002327027459614328108727931976318359375,s-0.649999999999999911182158029987476766109466552734375,s0,s0.4367619453125
15,s0.9557500000000000994759830064140260219573974609375,s-0.149999999999999911182158029987476766109466552734375,s180,s0.4367619453125
16,s1.368250000000000188293824976426549255847930908203125,s-0.649999999999999911182158029987476766109466552734375,s0,s0.4367619453125
17,s-1.368249999999999744204615126363933086395263671875,s0.1500000000000001332267629550187848508358001708984375,s0,s0.4367619453125
18,s-0.95574999999999976640907561886706389486789703369140625,s0.6500000000000001332267629550187848508358001708984375,s180,s0.4367619453125
19,s-0.5432499999999997886135361113701947033405303955078125,s0.1500000000000001332267629550187848508358001708984375,s0,s0.4367619453125
20,s-0.13074999999999992184029906638897955417633056640625,s0.6500000000000001332267629550187848508358001708984375,s180,s0.4367619453125
21,s0.281750000000000166977542903623543679714202880859375,s0.1500000000000001332267629550187848508358001708984375,s0,s0.4367619453125
22,s0.694250000000000255795384873636066913604736328125,s0.6500000000000001332267629550187848508358001708984375,s180,s0.4367619453125
23,s1.1067499999999999005240169935859739780426025390625,s0.1500000000000001332267629550187848508358001708984375,s0,s0.4367619453125
24,s1.519249999999999989341858963598497211933135986328125,s0.6500000000000001332267629550187848508358001708984375,s180,s0.4367619453125
25,s-1.5192499999999997672972540385671891272068023681640625,s1.4500000000000003996802888650563545525074005126953125,s180,s0.4367619453125
26,s-1.1067499999999999005240169935859739780426025390625,s0.9500000000000003996802888650563545525074005126953125,s0,s0.4367619453125
27,s-0.694249999999999811706175023573450744152069091796875,s1.4500000000000003996802888650563545525074005126953125,s180,s0.4367619453125
28,s-0.2817499999999999449329379785922355949878692626953125,s0.9500000000000003996802888650563545525074005126953125,s0,s0.4367619453125
29,s0.1307500000000001438849039914202876389026641845703125,s1.4500000000000003996802888650563545525074005126953125,s180,s0.4367619453125
30,s0.5432500000000002327027459614328108727931976318359375,s0.9500000000000003996802888650563545525074005126953125,s0,s0.4367619453125
31,s0.9557500000000000994759830064140260219573974609375,s1.4500000000000003996802888650563545525074005126953125,s180,s0.4367619453125
32,s1.368250000000000188293824976426549255847930908203125,s0.9500000000000003996802888650563545525074005126953125,s0,s0.4367619453125
