id,x,y,deg,score
1,s-0.84775170068027227987528249286697246134281158447265625,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
2,s-0.435251700680272246568591754112276248633861541748046875,s-3.078911564625851138288226138683967292308807373046875,s180,s0.3826530612244898
3,s-0.0227517006802721195868333126099969376809895038604736328125,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
4,s0.389748299319727931067092185912770219147205352783203125,s-3.078911564625851138288226138683967292308807373046875,s180,s0.3826530612244898
5,s0.80224829931972807539608538718312047421932220458984375,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
6,s1.2147482993197276091024150446173734962940216064453125,s-3.078911564625851138288226138683967292308807373046875,s180,s0.3826530612244898
7,s1.6272482993197272538310471645672805607318878173828125,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
8,s2.0397482993197275646934940596111118793487548828125,s-3.078911564625851138288226138683967292308807373046875,s180,s0.3826530612244898
9,s2.45224829931972720942212617956101894378662109375,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
10,s2.86474829931972774232917799963615834712982177734375,s-3.078911564625851138288226138683967292308807373046875,s180,s0.3826530612244898
11,s3.27724829931972738705781011958606541156768798828125,s-3.578911564625851138288226138683967292308807373046875,s0,s0.3826530612244898
12,s-3.47375170068027205871885598753578960895538330078125,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
13,s-3.06125170068027241399022386758588254451751708984375,s-2.778911564625850427745490378583781421184539794921875,s0,s0.3826530612244898
14,s-2.648751700680272325172381897573359310626983642578125,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
15,s-2.236251700680272680443749777623452246189117431640625,s-2.778911564625850427745490378583781421184539794921875,s0,s0.3826530612244898
16,s-1.823751700680272147536697957548312842845916748046875,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
17,s-1.41125170068027205871885598753578960895538330078125,s-2.778911564625850427745490378583781421184539794921875,s0,s0.3826530612244898
18,s-0.99875170068027208092331648003892041742801666259765625,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
19,s-0.58625170068027199210547451002639718353748321533203125,s-2.778911564625850427745490378583781421184539794921875,s0,s0.3826530612244898
20,s-0.17375170068027190328763254001387394964694976806640625,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
21,s0.238748299319728130019058198740822263062000274658203125,s-2.778911564625850427745490378583781421184539794921875,s0,s0.3826530612244898
22,s0.65124829931972827434805140001117251813411712646484375,s-2.278911564625850427745490378583781421184539794921875,s180,s0.3826530612244898
