id,x,y,deg,score
1,s0.604865384615384638067325795418582856655120849609375,s-3.26538461538461444177983139525167644023895263671875,s0,s0.4316346153846154
2,s1.0173653846153845048405628403997980058193206787109375,s-2.76538461538461444177983139525167644023895263671875,s180,s0.4316346153846154
3,s1.4298653846153845936584048104123212397098541259765625,s-3.26538461538461444177983139525167644023895263671875,s0,s0.4316346153846154
4,s1.8423653846153842383870369303622283041477203369140625,s-2.76538461538461444177983139525167644023895263671875,s180,s0.4316346153846154
5,s2.254865384615384105160273975343443453311920166015625,s-3.26538461538461444177983139525167644023895263671875,s0,s0.4316346153846154
6,s2.667365384615384638067325795418582856655120849609375,s-2.76538461538461444177983139525167644023895263671875,s180,s0.4316346153846154
7,s-2.846134615384614985345024251728318631649017333984375,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
8,s-2.433634615384615340616392131778411567211151123046875,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
9,s-2.02113461538461525179855016176588833332061767578125,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
10,s-1.60863461538461560706991804181598126888275146484375,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
11,s-1.196134615384615518252076071803458034992218017578125,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
12,s-0.7836346153846152073896291767596267163753509521484375,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
13,s-0.371134615384615340616392131778411567211151123046875,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
14,s0.04136538461538474820144983823411166667938232421875,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
15,s0.453865384615384837019291808246634900569915771484375,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
16,s0.86636538461538492583713377825915813446044921875,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
17,s1.2788653846153847926103708232403732836246490478515625,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
18,s1.6913653846153844373390029431902803480625152587890625,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
19,s2.103865384615384304112239988171495497226715087890625,s-1.9653846153846148414601202603080309927463531494140625,s180,s0.4316346153846154
20,s2.516365384615384837019291808246634900569915771484375,s-2.465384615384614175326305485214106738567352294921875,s0,s0.4316346153846154
21,s-2.695134615384615184296990264556370675563812255859375,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
22,s-2.28263461538461509547914829454384744167327880859375,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
23,s-1.87013461538461545075051617459394037723541259765625,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
24,s-1.4576346153846155839772791296127252280712127685546875,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
25,s-1.0451346153846154951594371596002019941806793212890625,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
26,s-0.632634615384615184296990264556370675563812255859375,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
27,s-0.2201346153846155118127825289775501005351543426513671875,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
28,s0.1923653846153845214939082097771461121737957000732421875,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
29,s0.604865384615384638067325795418582856655120849609375,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
30,s1.0173653846153845048405628403997980058193206787109375,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
31,s1.4298653846153845936584048104123212397098541259765625,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
32,s1.8423653846153842383870369303622283041477203369140625,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
33,s2.254865384615384105160273975343443453311920166015625,s-1.6653846153846145750065943502704612910747528076171875,s0,s0.4316346153846154
34,s2.667365384615384638067325795418582856655120849609375,s-1.1653846153846145750065943502704612910747528076171875,s180,s0.4316346153846154
35,s-2.846134615384614985345024251728318631649017333984375,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
36,s-2.433634615384615340616392131778411567211151123046875,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
37,s-2.02113461538461525179855016176588833332061767578125,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
38,s-1.60863461538461560706991804181598126888275146484375,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
39,s-1.196134615384615518252076071803458034992218017578125,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
40,s-0.7836346153846152073896291767596267163753509521484375,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
41,s-0.371134615384615340616392131778411567211151123046875,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
42,s0.04136538461538474820144983823411166667938232421875,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
43,s0.453865384615384837019291808246634900569915771484375,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
44,s0.86636538461538492583713377825915813446044921875,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
45,s1.2788653846153847926103708232403732836246490478515625,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
46,s1.6913653846153844373390029431902803480625152587890625,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
47,s2.103865384615384304112239988171495497226715087890625,s-0.365384615384614364064219671490718610584735870361328125,s180,s0.4316346153846154
48,s2.516365384615384837019291808246634900569915771484375,s-0.86538461538461441957537090274854563176631927490234375,s0,s0.4316346153846154
49,s-2.695134615384615184296990264556370675563812255859375,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
50,s-2.28263461538461509547914829454384744167327880859375,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
51,s-1.87013461538461545075051617459394037723541259765625,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
52,s-1.4576346153846155839772791296127252280712127685546875,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
53,s-1.0451346153846154951594371596002019941806793212890625,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
54,s-0.632634615384615184296990264556370675563812255859375,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
55,s-0.2201346153846155118127825289775501005351543426513671875,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
56,s0.1923653846153845214939082097771461121737957000732421875,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
57,s0.604865384615384638067325795418582856655120849609375,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
58,s1.0173653846153845048405628403997980058193206787109375,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
59,s1.4298653846153845936584048104123212397098541259765625,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
60,s1.8423653846153842383870369303622283041477203369140625,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
61,s2.254865384615384105160273975343443453311920166015625,s-0.0653846153846144861887523802579380571842193603515625,s0,s0.4316346153846154
62,s2.667365384615384638067325795418582856655120849609375,s0.43461538461538540278894515722640790045261383056640625,s180,s0.4316346153846154
63,s-2.846134615384614985345024251728318631649017333984375,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
64,s-2.433634615384615340616392131778411567211151123046875,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
65,s-2.02113461538461525179855016176588833332061767578125,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
66,s-1.60863461538461560706991804181598126888275146484375,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
67,s-1.196134615384615518252076071803458034992218017578125,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
68,s-0.7836346153846152073896291767596267163753509521484375,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
69,s-0.371134615384615340616392131778411567211151123046875,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
70,s0.04136538461538474820144983823411166667938232421875,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
71,s0.453865384615384837019291808246634900569915771484375,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
72,s0.86636538461538492583713377825915813446044921875,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
73,s1.2788653846153847926103708232403732836246490478515625,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
74,s1.6913653846153844373390029431902803480625152587890625,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
75,s2.103865384615384304112239988171495497226715087890625,s1.2346153846153853361755636797170154750347137451171875,s180,s0.4316346153846154
76,s2.516365384615384837019291808246634900569915771484375,s0.73461538461538522515326121720136143267154693603515625,s0,s0.4316346153846154
77,s-2.695134615384615184296990264556370675563812255859375,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
78,s-2.28263461538461509547914829454384744167327880859375,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
79,s-1.87013461538461545075051617459394037723541259765625,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
80,s-1.4576346153846155839772791296127252280712127685546875,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
81,s-1.0451346153846154951594371596002019941806793212890625,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
82,s-0.632634615384615184296990264556370675563812255859375,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
83,s-0.2201346153846155118127825289775501005351543426513671875,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
84,s0.1923653846153845214939082097771461121737957000732421875,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
85,s0.604865384615384638067325795418582856655120849609375,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
86,s1.0173653846153845048405628403997980058193206787109375,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
87,s1.4298653846153845936584048104123212397098541259765625,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
88,s1.8423653846153842383870369303622283041477203369140625,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
89,s2.254865384615384105160273975343443453311920166015625,s1.5346153846153860467182994398172013461589813232421875,s0,s0.4316346153846154
90,s2.667365384615384638067325795418582856655120849609375,s2.03461538461538626876290436484850943088531494140625,s180,s0.4316346153846154
91,s-2.846134615384614985345024251728318631649017333984375,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
92,s-2.433634615384615340616392131778411567211151123046875,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
93,s-2.02113461538461525179855016176588833332061767578125,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
94,s-1.60863461538461560706991804181598126888275146484375,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
95,s-1.196134615384615518252076071803458034992218017578125,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
96,s-0.7836346153846152073896291767596267163753509521484375,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
97,s-0.371134615384615340616392131778411567211151123046875,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
98,s0.04136538461538474820144983823411166667938232421875,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
99,s0.453865384615384837019291808246634900569915771484375,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
100,s0.86636538461538492583713377825915813446044921875,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
101,s1.2788653846153847926103708232403732836246490478515625,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
102,s1.6913653846153844373390029431902803480625152587890625,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
103,s2.103865384615384304112239988171495497226715087890625,s2.834615384615386091127220424823462963104248046875,s180,s0.4316346153846154
104,s2.516365384615384837019291808246634900569915771484375,s2.334615384615386091127220424823462963104248046875,s0,s0.4316346153846154
