id,x,y,deg,score
1,s-1.8404926937045125168168624441022984683513641357421875,s-1.865374259383550725743816656176932156085968017578125,s0,s0.47496044515676084
2,s-1.4279926937045124279990204740897752344608306884765625,s-1.365374259383550725743816656176932156085968017578125,s180,s0.47496044515676084
3,s-1.015492693704512561225783429108560085296630859375,s-1.865374259383550725743816656176932156085968017578125,s0,s0.47496044515676084
4,s-0.602992693704512472407941459096036851406097412109375,s-1.365374259383550725743816656176932156085968017578125,s180,s0.47496044515676084
5,s-0.1904926937045124668568263359702541492879390716552734375,s-1.865374259383550725743816656176932156085968017578125,s0,s0.47496044515676084
6,s0.2220073062954876219610156340422690846025943756103515625,s-1.365374259383550725743816656176932156085968017578125,s180,s0.47496044515676084
7,s0.634507306295487349956374600878916680812835693359375,s-1.865374259383550725743816656176932156085968017578125,s0,s0.47496044515676084
8,s1.0470073062954872167296116458601318299770355224609375,s-1.365374259383550725743816656176932156085968017578125,s180,s0.47496044515676084
9,s1.4595073062954873055474536158726550638675689697265625,s-1.865374259383550725743816656176932156085968017578125,s0,s0.47496044515676084
10,s1.8720073062954873943652955858851782977581024169921875,s-1.365374259383550725743816656176932156085968017578125,s180,s0.47496044515676084
11,s-1.99149269370451253990950135630555450916290283203125,s-0.5653742593835506813348956711706705391407012939453125,s180,s0.47496044515676084
12,s-1.5789926937045126731362643113243393599987030029296875,s-1.0653742593835506813348956711706705391407012939453125,s0,s0.47496044515676084
13,s-1.1664926937045125843184223413118161261081695556640625,s-0.5653742593835506813348956711706705391407012939453125,s180,s0.47496044515676084
14,s-0.7539926937045124955005803712992928922176361083984375,s-1.0653742593835506813348956711706705391407012939453125,s0,s0.47496044515676084
15,s-0.341492693704512462193889632544596679508686065673828125,s-0.5653742593835506813348956711706705391407012939453125,s180,s0.47496044515676084
16,s0.0710073062954875988683767218390130437910556793212890625,s-1.0653742593835506813348956711706705391407012939453125,s0,s0.47496044515676084
17,s0.483507306295487493397189382449141703546047210693359375,s-0.5653742593835506813348956711706705391407012939453125,s180,s0.47496044515676084
18,s0.8960073062954876377261825837194919586181640625,s-1.0653742593835506813348956711706705391407012939453125,s0,s0.47496044515676084
19,s1.3085073062954875044994196287007071077823638916015625,s-0.5653742593835506813348956711706705391407012939453125,s180,s0.47496044515676084
20,s1.7210073062954875933172615987132303416728973388671875,s-1.0653742593835506813348956711706705391407012939453125,s0,s0.47496044515676084
21,s-1.8404926937045125168168624441022984683513641357421875,s-0.2653742593835506369259746861644089221954345703125,s0,s0.47496044515676084
22,s-1.4279926937045124279990204740897752344608306884765625,s0.2346257406164493630740253138355910778045654296875,s180,s0.47496044515676084
23,s-1.015492693704512561225783429108560085296630859375,s-0.2653742593835506369259746861644089221954345703125,s0,s0.47496044515676084
24,s-0.602992693704512472407941459096036851406097412109375,s0.2346257406164493630740253138355910778045654296875,s180,s0.47496044515676084
25,s-0.1904926937045124668568263359702541492879390716552734375,s-0.2653742593835506369259746861644089221954345703125,s0,s0.47496044515676084
26,s0.2220073062954876219610156340422690846025943756103515625,s0.2346257406164493630740253138355910778045654296875,s180,s0.47496044515676084
27,s0.634507306295487349956374600878916680812835693359375,s-0.2653742593835506369259746861644089221954345703125,s0,s0.47496044515676084
28,s1.0470073062954872167296116458601318299770355224609375,s0.2346257406164493630740253138355910778045654296875,s180,s0.47496044515676084
29,s1.4595073062954873055474536158726550638675689697265625,s-0.2653742593835506369259746861644089221954345703125,s0,s0.47496044515676084
30,s1.8720073062954873943652955858851782977581024169921875,s0.2346257406164493630740253138355910778045654296875,s180,s0.47496044515676084
31,s-1.99149269370451253990950135630555450916290283203125,s1.034625740616449629527551223873160779476165771484375,s180,s0.47496044515676084
32,s-1.5789926937045126731362643113243393599987030029296875,s0.534625740616449629527551223873160779476165771484375,s0,s0.47496044515676084
33,s-1.1664926937045125843184223413118161261081695556640625,s1.034625740616449629527551223873160779476165771484375,s180,s0.47496044515676084
34,s-0.7539926937045124955005803712992928922176361083984375,s0.534625740616449629527551223873160779476165771484375,s0,s0.47496044515676084
35,s-0.341492693704512462193889632544596679508686065673828125,s1.034625740616449629527551223873160779476165771484375,s180,s0.47496044515676084
36,s0.0710073062954875988683767218390130437910556793212890625,s0.534625740616449629527551223873160779476165771484375,s0,s0.47496044515676084
37,s0.483507306295487493397189382449141703546047210693359375,s1.034625740616449629527551223873160779476165771484375,s180,s0.47496044515676084
38,s0.8960073062954876377261825837194919586181640625,s0.534625740616449629527551223873160779476165771484375,s0,s0.47496044515676084
39,s1.3085073062954875044994196287007071077823638916015625,s1.034625740616449629527551223873160779476165771484375,s180,s0.47496044515676084
40,s1.7210073062954875933172615987132303416728973388671875,s0.534625740616449629527551223873160779476165771484375,s0,s0.47496044515676084
41,s-1.8404926937045125168168624441022984683513641357421875,s1.334625740616449451891867283848114311695098876953125,s0,s0.47496044515676084
42,s-1.4279926937045124279990204740897752344608306884765625,s1.834625740616449451891867283848114311695098876953125,s180,s0.47496044515676084
43,s-1.015492693704512561225783429108560085296630859375,s1.334625740616449451891867283848114311695098876953125,s0,s0.47496044515676084
44,s-0.602992693704512472407941459096036851406097412109375,s1.834625740616449451891867283848114311695098876953125,s180,s0.47496044515676084
45,s-0.1904926937045124668568263359702541492879390716552734375,s1.334625740616449451891867283848114311695098876953125,s0,s0.47496044515676084
46,s0.2220073062954876219610156340422690846025943756103515625,s1.834625740616449451891867283848114311695098876953125,s180,s0.47496044515676084
47,s0.634507306295487349956374600878916680812835693359375,s1.334625740616449451891867283848114311695098876953125,s0,s0.47496044515676084
48,s1.0470073062954872167296116458601318299770355224609375,s1.834625740616449451891867283848114311695098876953125,s180,s0.47496044515676084
49,s1.4595073062954873055474536158726550638675689697265625,s1.334625740616449451891867283848114311695098876953125,s0,s0.47496044515676084
50,s1.8720073062954873943652955858851782977581024169921875,s1.834625740616449451891867283848114311695098876953125,s180,s0.47496044515676084
51,s2.2321346852256258586066905991174280643463134765625,s0.76871296917751319455192060559056699275970458984375,s6.0391766935299617813370787189342081546783447265625,s0.47496044515676084
