id,x,y,deg,score
1,s-1.445653225806451391832752051413990557193756103515625,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
2,s-1.03315322580645130301491008140146732330322265625,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
3,s-0.62065322580645176930858042396721430122852325439453125,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
4,s-0.2081532258064515417128603758101235143840312957763671875,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
5,s0.2043467741935485471049815942023997195065021514892578125,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
6,s0.61684677419354849714494548607035540044307708740234375,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
7,s1.02934677419354869698508991859853267669677734375,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
8,s1.4418467741935483417137220385484397411346435546875,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
9,s1.854346774193547986442354158498346805572509765625,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
10,s2.266846774193548075260196128510870039463043212890625,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
11,s2.679346774193547719988828248460777103900909423828125,s-3.140322580645160233103752034367062151432037353515625,s0,s0.39952001814516125
12,s3.091846774193548252895880068535916507244110107421875,s-2.640322580645160233103752034367062151432037353515625,s180,s0.39952001814516125
13,s-3.246653225806451548152153918636031448841094970703125,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
14,s-2.834153225806451903423521798686124384403228759765625,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
15,s-2.4216532258064518146056798286736011505126953125,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
16,s-2.009153225806451725787837858661077916622161865234375,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
17,s-1.5966532258064514149253909636172465980052947998046875,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
18,s-1.1841532258064513261075489936047233641147613525390625,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
19,s-0.77165322580645157035661441113916225731372833251953125,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
20,s-0.359153225806451370516469978610984981060028076171875,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
21,s0.05334677419354871830137199140153825283050537109375,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
22,s0.465846774193548751608062730156234465539455413818359375,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
23,s0.87834677419354878491475346891093067824840545654296875,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
24,s1.2908467741935485406656880513764917850494384765625,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
25,s1.7033467741935481853943201713263988494873046875,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
26,s2.115846774193548274212162141338922083377838134765625,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
27,s2.528346774193547918940794261288829147815704345703125,s-1.8403225806451606327840408994234167039394378662109375,s180,s0.39952001814516125
28,s2.940846774193548451847846081363968551158905029296875,s-2.34032258064515996665022612432949244976043701171875,s0,s0.39952001814516125
29,s-3.095653225806451747104119931464083492755889892578125,s-1.540322580645160588375119914417155086994171142578125,s0,s0.39952001814516125
30,s-2.6831532258064516582862779614515602588653564453125,s-1.040322580645160588375119914417155086994171142578125,s180,s0.39952001814516125
