id,x,y,deg,score
1,s-0.86066463414634153394899840350262820720672607421875,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
2,s-0.448164634146341389620005202232277952134609222412109375,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
3,s-0.0356646341463413285577388478486682288348674774169921875,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
4,s0.376835365853658788015678737792768515646457672119140625,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
5,s0.789335365853658377233159626484848558902740478515625,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
6,s1.201835365853658021961791746434755623340606689453125,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
7,s1.614335365853658554868843566509895026683807373046875,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
8,s2.026835365853658199597475686459802091121673583984375,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
9,s2.439335365853658732504527506534941494464874267578125,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
10,s2.851835365853658377233159626484848558902740478515625,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
11,s3.264335365853658021961791746434755623340606689453125,s-3.086585365853655726908755241311155259609222412109375,s180,s0.4176352195121951
12,s3.676835365853658554868843566509895026683807373046875,s-3.586585365853655726908755241311155259609222412109375,s0,s0.4176352195121951
13,s-3.899164634146341068543506480637006461620330810546875,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
14,s-3.486664634146341423814874360687099397182464599609375,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
15,s-3.07416463414634133499703239067457616329193115234375,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
16,s-2.661664634146341246179190420662052929401397705078125,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
17,s-2.249164634146341601450558300712145864963531494140625,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
18,s-1.8366646341463412905881114056683145463466644287109375,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
19,s-1.424164634146341423814874360687099397182464599609375,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
20,s-1.01166463414634133499703239067457616329193115234375,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
21,s-0.599164634146341246179190420662052929401397705078125,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
22,s-0.1866646341463411296057728350206161849200725555419921875,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
23,s0.2258353658536590147232203662497340701520442962646484375,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
24,s0.638335365853658576185125639312900602817535400390625,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
25,s1.050835365853658220913757759262807667255401611328125,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
26,s1.463335365853658753820809579337947070598602294921875,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
27,s1.875835365853658398549441699287854135036468505859375,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
28,s2.288335365853658931456493519362993538379669189453125,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
29,s2.700835365853658576185125639312900602817535400390625,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
30,s3.113335365853658220913757759262807667255401611328125,s-2.7865853658536554604552293312735855579376220703125,s0,s0.4176352195121951
31,s3.525835365853658753820809579337947070598602294921875,s-2.2865853658536554604552293312735855579376220703125,s180,s0.4176352195121951
32,s-3.748164634146341267495472493465058505535125732421875,s-1.986585365853656082180123121361248195171356201171875,s0,s0.4176352195121951
33,s-3.33566463414634117867763052345253527164459228515625,s-1.486585365853656082180123121361248195171356201171875,s180,s0.4176352195121951
