id,x,y,deg,score
1,s-2.0181623376623374355176565586589276790618896484375,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
2,s-1.6056623376623375687444195136777125298976898193359375,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
3,s-1.193162337662337701971182468696497380733489990234375,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
4,s-0.78066233766233761315334049868397414684295654296875,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
5,s-0.368162337662337524335498528671450912952423095703125,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
6,s0.0443376623376621481487092069073696620762348175048828125,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
7,s0.4568376623376622092109755612909793853759765625,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
8,s0.869337662337662298028817531303502619266510009765625,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
9,s1.28183766233766238684665950131602585315704345703125,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
10,s1.694337662337662475664501471328549087047576904296875,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
11,s2.106837662337662120393133591278456151485443115234375,s-1.77922077922077992440108573646284639835357666015625,s180,s0.43703377922077924
12,s2.519337662337661765121765711228363215923309326171875,s-2.27922077922077992440108573646284639835357666015625,s0,s0.43703377922077924
13,s-2.581662337662337325383532515843398869037628173828125,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
14,s-2.169162337662337680654900395893491804599761962890625,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
15,s-1.756662337662337591837058425880968570709228515625,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
16,s-1.3441623376623377250638213808997534215450286865234375,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
17,s-0.9316623376623376362459794108872301876544952392578125,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
18,s-0.5191623376623375474281374408747069537639617919921875,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
19,s-0.1066623376623376528993247802645782940089702606201171875,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
20,s0.305837662337662408162941574119031429290771484375,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
21,s0.718337662337662496980783544131554663181304931640625,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
22,s1.13083766233766258579862551414407789707183837890625,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
23,s1.543337662337662674616467484156601130962371826171875,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
24,s1.955837662337662319345099604106508195400238037109375,s-1.4792207792207798799921647514565847814083099365234375,s0,s0.43703377922077924
25,s2.368337662337661964073731724056415259838104248046875,s-0.9792207792207798799921647514565847814083099365234375,s180,s0.43703377922077924
26,s-2.430662337662337524335498528671450912952423095703125,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
27,s-2.0181623376623374355176565586589276790618896484375,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
28,s-1.6056623376623375687444195136777125298976898193359375,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
29,s-1.193162337662337701971182468696497380733489990234375,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
30,s-0.78066233766233761315334049868397414684295654296875,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
31,s-0.368162337662337524335498528671450912952423095703125,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
32,s0.0443376623376621481487092069073696620762348175048828125,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
33,s0.4568376623376622092109755612909793853759765625,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
34,s0.869337662337662298028817531303502619266510009765625,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
35,s1.28183766233766238684665950131602585315704345703125,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
36,s1.694337662337662475664501471328549087047576904296875,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
37,s2.106837662337662120393133591278456151485443115234375,s-0.179220779220779835583243766450323164463043212890625,s180,s0.43703377922077924
38,s2.519337662337661765121765711228363215923309326171875,s-0.679220779220779835583243766450323164463043212890625,s0,s0.43703377922077924
39,s-2.581662337662337325383532515843398869037628173828125,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
40,s-2.169162337662337680654900395893491804599761962890625,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
41,s-1.756662337662337591837058425880968570709228515625,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
42,s-1.3441623376623377250638213808997534215450286865234375,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
43,s-0.9316623376623376362459794108872301876544952392578125,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
44,s-0.5191623376623375474281374408747069537639617919921875,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
45,s-0.1066623376623376528993247802645782940089702606201171875,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
46,s0.305837662337662408162941574119031429290771484375,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
47,s0.718337662337662496980783544131554663181304931640625,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
48,s1.13083766233766258579862551414407789707183837890625,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
49,s1.543337662337662674616467484156601130962371826171875,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
50,s1.955837662337662319345099604106508195400238037109375,s0.12077922077922044474806995140170329250395298004150390625,s0,s0.43703377922077924
51,s2.368337662337661964073731724056415259838104248046875,s0.62077922077922043087028214358724653720855712890625,s180,s0.43703377922077924
52,s-2.430662337662337524335498528671450912952423095703125,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
53,s-2.0181623376623374355176565586589276790618896484375,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
54,s-1.6056623376623375687444195136777125298976898193359375,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
55,s-1.193162337662337701971182468696497380733489990234375,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
56,s-0.78066233766233761315334049868397414684295654296875,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
57,s-0.368162337662337524335498528671450912952423095703125,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
58,s0.0443376623376621481487092069073696620762348175048828125,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
59,s0.4568376623376622092109755612909793853759765625,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
60,s0.869337662337662298028817531303502619266510009765625,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
61,s1.28183766233766238684665950131602585315704345703125,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
62,s1.694337662337662475664501471328549087047576904296875,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
63,s2.106837662337662120393133591278456151485443115234375,s1.420779220779220253234598203562200069427490234375,s180,s0.43703377922077924
64,s2.519337662337661765121765711228363215923309326171875,s0.920779220779220253234598203562200069427490234375,s0,s0.43703377922077924
65,s-2.581662337662337325383532515843398869037628173828125,s2.22077922077922007559891426353715360164642333984375,s180,s0.43703377922077924
66,s-2.169162337662337680654900395893491804599761962890625,s1.72077922077922007559891426353715360164642333984375,s0,s0.43703377922077924
67,s-1.756662337662337591837058425880968570709228515625,s2.22077922077922007559891426353715360164642333984375,s180,s0.43703377922077924
68,s-1.3441623376623377250638213808997534215450286865234375,s1.72077922077922007559891426353715360164642333984375,s0,s0.43703377922077924
