id,x,y,deg,score
1,s-1.5895999999999996799004975400748662650585174560546875,s-1.8444444444444447750441895550466142594814300537109375,s0,s0.44757504812988363
2,s-1.177099999999999813127260495093651115894317626953125,s-1.3444444444444447750441895550466142594814300537109375,s180,s0.44757504812988363
3,s-0.7645999999999997243094185250811278820037841796875,s-1.8444444444444447750441895550466142594814300537109375,s0,s0.44757504812988363
4,s-0.3520999999999998575361814800999127328395843505859375,s-1.3444444444444447750441895550466142594814300537109375,s180,s0.44757504812988363
5,s0.0604000000000002312816604899126105010509490966796875,s-1.8444444444444447750441895550466142594814300537109375,s0,s0.44757504812988363
6,s0.4729000000000003200995024599251337349414825439453125,s-1.3444444444444447750441895550466142594814300537109375,s180,s0.44757504812988363
7,s0.8853999999999999648281345798750407993793487548828125,s-1.8444444444444447750441895550466142594814300537109375,s0,s0.44757504812988363
8,s1.2979000000000000536459765498875640332698822021484375,s-1.3444444444444447750441895550466142594814300537109375,s180,s0.44757504812988363
9,s1.7104000000000001424638185199000872671604156494140625,s-1.8444444444444447750441895550466142594814300537109375,s0,s0.44757504812988363
10,s-2.01513521802115835868107751593925058841705322265625,s-0.325344719301248808118742772421683184802532196044921875,s181.03523701890372876732726581394672393798828125,s0.44757504812988363
11,s-1.328099999999999614175294482265599071979522705078125,s-1.044444444444444730635268570040352642536163330078125,s0,s0.44757504812988363
12,s-0.9155999999999997474020574372843839228153228759765625,s-0.544444444444444730635268570040352642536163330078125,s180,s0.44757504812988363
13,s-0.503099999999999880628820392303168773651123046875,s-1.044444444444444730635268570040352642536163330078125,s0,s0.44757504812988363
14,s-0.090599999999999791810978422290645539760589599609375,s-0.544444444444444730635268570040352642536163330078125,s180,s0.44757504812988363
15,s0.32190000000000029700686354772187769412994384765625,s-1.044444444444444730635268570040352642536163330078125,s0,s0.44757504812988363
16,s0.7344000000000001637801005927030928432941436767578125,s-0.544444444444444730635268570040352642536163330078125,s180,s0.44757504812988363
17,s1.1469000000000002525979425627156160771846771240234375,s-1.044444444444444730635268570040352642536163330078125,s0,s0.44757504812988363
18,s1.5594000000000003414157845327281393110752105712890625,s-0.544444444444444730635268570040352642536163330078125,s180,s0.44757504812988363
19,s-1.5895999999999996799004975400748662650585174560546875,s-0.2444444444444446862263475850340910255908966064453125,s0,s0.44757504812988363
20,s-1.177099999999999813127260495093651115894317626953125,s0.2555555555555553137736524149659089744091033935546875,s180,s0.44757504812988363
21,s-0.7645999999999997243094185250811278820037841796875,s-0.2444444444444446862263475850340910255908966064453125,s0,s0.44757504812988363
22,s-0.3520999999999998575361814800999127328395843505859375,s0.2555555555555553137736524149659089744091033935546875,s180,s0.44757504812988363
23,s0.0604000000000002312816604899126105010509490966796875,s-0.2444444444444446862263475850340910255908966064453125,s0,s0.44757504812988363
24,s0.4729000000000003200995024599251337349414825439453125,s0.2555555555555553137736524149659089744091033935546875,s180,s0.44757504812988363
25,s0.8853999999999999648281345798750407993793487548828125,s-0.2444444444444446862263475850340910255908966064453125,s0,s0.44757504812988363
26,s1.2979000000000000536459765498875640332698822021484375,s0.2555555555555553137736524149659089744091033935546875,s180,s0.44757504812988363
27,s1.7104000000000001424638185199000872671604156494140625,s-0.2444444444444446862263475850340910255908966064453125,s0,s0.44757504812988363
28,s-1.74059999999999970299313645227812230587005615234375,s1.0555555555555555802271783250034786760807037353515625,s180,s0.44757504812988363
29,s-1.328099999999999614175294482265599071979522705078125,s0.5555555555555555802271783250034786760807037353515625,s0,s0.44757504812988363
30,s-0.9155999999999997474020574372843839228153228759765625,s1.0555555555555555802271783250034786760807037353515625,s180,s0.44757504812988363
31,s-0.503099999999999880628820392303168773651123046875,s0.5555555555555555802271783250034786760807037353515625,s0,s0.44757504812988363
32,s-0.090599999999999791810978422290645539760589599609375,s1.0555555555555555802271783250034786760807037353515625,s180,s0.44757504812988363
33,s0.32190000000000029700686354772187769412994384765625,s0.5555555555555555802271783250034786760807037353515625,s0,s0.44757504812988363
34,s0.7344000000000001637801005927030928432941436767578125,s1.0555555555555555802271783250034786760807037353515625,s180,s0.44757504812988363
35,s1.1469000000000002525979425627156160771846771240234375,s0.5555555555555555802271783250034786760807037353515625,s0,s0.44757504812988363
36,s1.5594000000000003414157845327281393110752105712890625,s1.0555555555555555802271783250034786760807037353515625,s180,s0.44757504812988363
37,s-1.5895999999999996799004975400748662650585174560546875,s1.3555555555555554025914943849784322082996368408203125,s0,s0.44757504812988363
38,s-1.177099999999999813127260495093651115894317626953125,s1.8555555555555554025914943849784322082996368408203125,s180,s0.44757504812988363
39,s-0.7645999999999997243094185250811278820037841796875,s1.3555555555555554025914943849784322082996368408203125,s0,s0.44757504812988363
40,s-0.3520999999999998575361814800999127328395843505859375,s1.8555555555555554025914943849784322082996368408203125,s180,s0.44757504812988363
41,s0.0604000000000002312816604899126105010509490966796875,s1.3555555555555554025914943849784322082996368408203125,s0,s0.44757504812988363
42,s0.4729000000000003200995024599251337349414825439453125,s1.8555555555555554025914943849784322082996368408203125,s180,s0.44757504812988363
43,s0.8853999999999999648281345798750407993793487548828125,s1.3555555555555554025914943849784322082996368408203125,s0,s0.44757504812988363
44,s1.2979000000000000536459765498875640332698822021484375,s1.8555555555555554025914943849784322082996368408203125,s180,s0.44757504812988363
45,s1.7104000000000001424638185199000872671604156494140625,s1.3555555555555554025914943849784322082996368408203125,s0,s0.44757504812988363
46,s-2.20586571251022345308001604280434548854827880859375,s-1.6715653736297830800339170309598557651042938232421875,s320.78800537713101448389352299273014068603515625,s0.44757504812988363
