id,x,y,deg,score
1,s-1.0370833333333331349734862669720314443111419677734375,s-1.916666666666667406815349750104360282421112060546875,s0,s0.43386525520833336
2,s-0.62458333333333337922255168450647033751010894775390625,s-1.416666666666667406815349750104360282421112060546875,s180,s0.43386525520833336
3,s-0.2120833333333332626491340988650335930287837982177734375,s-1.916666666666667406815349750104360282421112060546875,s0,s0.43386525520833336
4,s0.2004166666666668261687078711474896408617496490478515625,s-1.416666666666667406815349750104360282421112060546875,s180,s0.43386525520833336
5,s0.61291666666666644314176437546848319470882415771484375,s-1.916666666666667406815349750104360282421112060546875,s0,s0.43386525520833336
6,s1.0254166666666664209373038829653523862361907958984375,s-1.416666666666667406815349750104360282421112060546875,s180,s0.43386525520833336
7,s1.4379166666666665097551458529778756201267242431640625,s-1.916666666666667406815349750104360282421112060546875,s0,s0.43386525520833336
8,s1.8504166666666665985729878229903988540172576904296875,s-1.416666666666667406815349750104360282421112060546875,s180,s0.43386525520833336
9,s-2.013083333333332891612599269137717783451080322265625,s-0.61666666666666714036182384006679058074951171875,s180,s0.43386525520833336
10,s-1.6005833333333334689285720742191188037395477294921875,s-1.1166666666666673624064287650980986654758453369140625,s0,s0.43386525520833336
11,s-1.1880833333333333801107301042065955698490142822265625,s-0.61666666666666714036182384006679058074951171875,s180,s0.43386525520833336
12,s-0.77558333333333340231519059670972637832164764404296875,s-1.1166666666666673624064287650980986654758453369140625,s0,s0.43386525520833336
13,s-0.36308333333333331349734862669720314443111419677734375,s-0.61666666666666714036182384006679058074951171875,s180,s0.43386525520833336
14,s0.0494166666666668030760689589442336000502109527587890625,s-1.1166666666666673624064287650980986654758453369140625,s0,s0.43386525520833336
15,s0.46191666666666664209373038829653523862361907958984375,s-0.61666666666666714036182384006679058074951171875,s180,s0.43386525520833336
16,s0.87441666666666673091157235830905847251415252685546875,s-1.1166666666666673624064287650980986654758453369140625,s0,s0.43386525520833336
17,s1.2869166666666667087071118658059276640415191650390625,s-0.61666666666666714036182384006679058074951171875,s180,s0.43386525520833336
18,s1.6994166666666667975249538358184508979320526123046875,s-1.1166666666666673624064287650980986654758453369140625,s0,s0.43386525520833336
19,s-1.8620833333333333126091702069970779120922088623046875,s-0.316666666666667151464054086318355984985828399658203125,s0,s0.43386525520833336
20,s-1.4495833333333332237913282369845546782016754150390625,s0.183333333333332848535945913681644015014171600341796875,s180,s0.43386525520833336
21,s-1.0370833333333331349734862669720314443111419677734375,s-0.316666666666667151464054086318355984985828399658203125,s0,s0.43386525520833336
22,s-0.62458333333333337922255168450647033751010894775390625,s0.183333333333332848535945913681644015014171600341796875,s180,s0.43386525520833336
23,s-0.2120833333333332626491340988650335930287837982177734375,s-0.316666666666667151464054086318355984985828399658203125,s0,s0.43386525520833336
24,s0.2004166666666668261687078711474896408617496490478515625,s0.183333333333332848535945913681644015014171600341796875,s180,s0.43386525520833336
25,s0.61291666666666644314176437546848319470882415771484375,s-0.316666666666667151464054086318355984985828399658203125,s0,s0.43386525520833336
26,s1.0254166666666664209373038829653523862361907958984375,s0.183333333333332848535945913681644015014171600341796875,s180,s0.43386525520833336
27,s1.4379166666666665097551458529778756201267242431640625,s-0.316666666666667151464054086318355984985828399658203125,s0,s0.43386525520833336
28,s1.8504166666666665985729878229903988540172576904296875,s0.183333333333332848535945913681644015014171600341796875,s180,s0.43386525520833336
29,s-2.013083333333332891612599269137717783451080322265625,s0.98333333333333305947832059246138669550418853759765625,s180,s0.43386525520833336
30,s-1.6005833333333334689285720742191188037395477294921875,s0.483333333333333114989471823719213716685771942138671875,s0,s0.43386525520833336
31,s-1.1880833333333333801107301042065955698490142822265625,s0.98333333333333305947832059246138669550418853759765625,s180,s0.43386525520833336
32,s-0.77558333333333340231519059670972637832164764404296875,s0.483333333333333114989471823719213716685771942138671875,s0,s0.43386525520833336
