id,x,y,deg,score
1,s-0.232858208955223744407447838966618292033672332763671875,s-1.9029850746268655026227634152746759355068206787109375,s180,s0.43337212313432827
2,s0.1796417910447759280767598966122022829949855804443359375,s-2.402985074626865724667368340305984020233154296875,s0,s0.43337212313432827
3,s0.59214179104477604465017748225363902747631072998046875,s-1.9029850746268655026227634152746759355068206787109375,s180,s0.43337212313432827
4,s1.0046417910447760224457169897505082190036773681640625,s-2.402985074626865724667368340305984020233154296875,s0,s0.43337212313432827
5,s1.4171417910447761112635589597630314528942108154296875,s-1.9029850746268655026227634152746759355068206787109375,s180,s0.43337212313432827
6,s1.8296417910447762000814009297755546867847442626953125,s-2.402985074626865724667368340305984020233154296875,s0,s0.43337212313432827
7,s2.24214179104477562276542812469415366649627685546875,s-1.9029850746268655026227634152746759355068206787109375,s180,s0.43337212313432827
8,s-2.44635820895522382301123798242770135402679443359375,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
9,s-2.03385820895522417828260586247779428958892822265625,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
10,s-1.6213582089552238674201589674339629709720611572265625,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
11,s-1.208858208955224000646921922452747821807861328125,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
12,s-0.79635820895522380080677748992457054555416107177734375,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
13,s-0.383858208955223767500086751169874332845211029052734375,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
14,s0.028641791044776120089832005533025949262082576751708984375,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
15,s0.4411417910447761325798410325660370290279388427734375,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
16,s0.85364179104477633241998546509421430528163909912109375,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
17,s1.2661417910447763102155249725910834968090057373046875,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
18,s1.6786417910447763990333669426036067306995391845703125,s-1.102985074626865458213842430268414318561553955078125,s180,s0.43337212313432827
19,s2.09114179104477582171739413752220571041107177734375,s-1.602985074626865458213842430268414318561553955078125,s0,s0.43337212313432827
20,s-2.29535820895522402196320399525575339794158935546875,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
21,s-1.8828582089552237111007571002119220793247222900390625,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
22,s-1.4703582089552238443275200552307069301605224609375,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
23,s-1.057858208955223755509678085218183696269989013671875,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
24,s-0.64535820895522377771413857772131450474262237548828125,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
25,s-0.232858208955223744407447838966618292033672332763671875,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
26,s0.1796417910447759280767598966122022829949855804443359375,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
27,s0.59214179104477604465017748225363902747631072998046875,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
28,s1.0046417910447760224457169897505082190036773681640625,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
29,s1.4171417910447761112635589597630314528942108154296875,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
30,s1.8296417910447762000814009297755546867847442626953125,s-0.8029850746268654138049214452621527016162872314453125,s0,s0.43337212313432827
31,s2.24214179104477562276542812469415366649627685546875,s-0.3029850746268654138049214452621527016162872314453125,s180,s0.43337212313432827
32,s-2.44635820895522382301123798242770135402679443359375,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
33,s-2.03385820895522417828260586247779428958892822265625,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
34,s-1.6213582089552238674201589674339629709720611572265625,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
35,s-1.208858208955224000646921922452747821807861328125,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
36,s-0.79635820895522380080677748992457054555416107177734375,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
37,s-0.383858208955223767500086751169874332845211029052734375,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
38,s0.028641791044776120089832005533025949262082576751708984375,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
39,s0.4411417910447761325798410325660370290279388427734375,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
40,s0.85364179104477633241998546509421430528163909912109375,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
41,s1.2661417910447763102155249725910834968090057373046875,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
42,s1.6786417910447763990333669426036067306995391845703125,s0.4970149253731348526486044647754170000553131103515625,s180,s0.43337212313432827
43,s2.09114179104477582171739413752220571041107177734375,s-0.002985074626865140412501631317354622296988964080810546875,s0,s0.43337212313432827
44,s-2.29535820895522402196320399525575339794158935546875,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
45,s-1.8828582089552237111007571002119220793247222900390625,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
46,s-1.4703582089552238443275200552307069301605224609375,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
47,s-1.057858208955223755509678085218183696269989013671875,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
48,s-0.64535820895522377771413857772131450474262237548828125,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
49,s-0.232858208955223744407447838966618292033672332763671875,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
50,s0.1796417910447759280767598966122022829949855804443359375,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
51,s0.59214179104477604465017748225363902747631072998046875,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
52,s1.0046417910447760224457169897505082190036773681640625,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
53,s1.4171417910447761112635589597630314528942108154296875,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
54,s1.8296417910447762000814009297755546867847442626953125,s0.7970149253731346750129205247503705322742462158203125,s0,s0.43337212313432827
55,s2.24214179104477562276542812469415366649627685546875,s1.2970149253731346750129205247503705322742462158203125,s180,s0.43337212313432827
56,s-2.44635820895522382301123798242770135402679443359375,s2.097014925373134275332631659694015979766845703125,s180,s0.43337212313432827
57,s-2.03385820895522417828260586247779428958892822265625,s1.5970149253731344973772365847253240644931793212890625,s0,s0.43337212313432827
58,s-1.6213582089552238674201589674339629709720611572265625,s2.097014925373134275332631659694015979766845703125,s180,s0.43337212313432827
59,s-1.208858208955224000646921922452747821807861328125,s1.5970149253731344973772365847253240644931793212890625,s0,s0.43337212313432827
60,s-0.79635820895522380080677748992457054555416107177734375,s2.097014925373134275332631659694015979766845703125,s180,s0.43337212313432827
61,s-0.383858208955223767500086751169874332845211029052734375,s1.5970149253731344973772365847253240644931793212890625,s0,s0.43337212313432827
62,s0.028641791044776120089832005533025949262082576751708984375,s2.097014925373134275332631659694015979766845703125,s180,s0.43337212313432827
