id,x,y,deg,score
1,s-2.447976821192053176190484009566716849803924560546875,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
2,s-2.03547682119205308737264203955419361591339111328125,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
3,s-1.622976821192052998554800069541670382022857666015625,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
4,s-1.21047682119205290973695809952914714813232421875,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
5,s-0.7979768211920532650083259795792400836944580078125,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
6,s-0.385476821192053120679332778308889828622341156005859375,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
7,s0.0270231788079469716079561436572475940920412540435791015625,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
8,s0.439523178807947056956351161716156639158725738525390625,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
9,s0.85202317880794709026304190047085285186767578125,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
10,s1.2645231788079467349916740204207599163055419921875,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
11,s1.677023178807946379720306140370666980743408203125,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
12,s2.08952317880794691262735796044580638408660888671875,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
13,s2.50202317880794655735599008039571344852447509765625,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
14,s2.91452317880794709026304190047085285186767578125,s-2.990728476821192582946196125703863799571990966796875,s180,s0.37251655629139074
15,s3.3270231788079467349916740204207599163055419921875,s-3.490728476821192582946196125703863799571990966796875,s0,s0.37251655629139074
16,s-3.423976821192052710784992086701095104217529296875,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
17,s-3.0114768211920530660563599667511880397796630859375,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
18,s-2.598976821192052977238517996738664805889129638671875,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
19,s-2.186476821192053332509885876788757741451263427734375,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
20,s-1.7739768211920530216474389817449264228343963623046875,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
21,s-1.3614768211920529328295970117324031889438629150390625,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
22,s-0.9489768211920530660563599667511880397796630859375,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
23,s-0.536476821192052977238517996738664805889129638671875,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
24,s-0.12397682119205281903173698765385779552161693572998046875,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
25,s0.288523178807947255908317174544208683073520660400390625,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
26,s0.701023178807947289215007913298904895782470703125,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
27,s1.1135231788079469339436400332488119602203369140625,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
28,s1.526023178807946578672272153198719024658203125,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
29,s1.93852317880794711157932397327385842800140380859375,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
30,s2.35102317880794675630795609322376549243927001953125,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
31,s2.763523178807947289215007913298904895782470703125,s-2.690728476821192316492670215666294097900390625,s0,s0.37251655629139074
32,s3.1760231788079469339436400332488119602203369140625,s-2.190728476821192316492670215666294097900390625,s180,s0.37251655629139074
33,s-3.27297682119205290973695809952914714813232421875,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
34,s-2.860476821192052820919116129516623914241790771484375,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
35,s-2.447976821192053176190484009566716849803924560546875,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
36,s-2.03547682119205308737264203955419361591339111328125,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
37,s-1.622976821192052998554800069541670382022857666015625,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
38,s-1.21047682119205290973695809952914714813232421875,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
39,s-0.7979768211920532650083259795792400836944580078125,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
40,s-0.385476821192053120679332778308889828622341156005859375,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
41,s0.0270231788079469716079561436572475940920412540435791015625,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
42,s0.439523178807947056956351161716156639158725738525390625,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
43,s0.85202317880794709026304190047085285186767578125,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
44,s1.2645231788079467349916740204207599163055419921875,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
45,s1.677023178807946379720306140370666980743408203125,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
46,s2.08952317880794691262735796044580638408660888671875,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
47,s2.50202317880794655735599008039571344852447509765625,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
48,s2.91452317880794709026304190047085285186767578125,s-1.3907284768211922720837492306600324809551239013671875,s180,s0.37251655629139074
49,s3.3270231788079467349916740204207599163055419921875,s-1.8907284768211922720837492306600324809551239013671875,s0,s0.37251655629139074
50,s-3.423976821192052710784992086701095104217529296875,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
51,s-3.0114768211920530660563599667511880397796630859375,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
52,s-2.598976821192052977238517996738664805889129638671875,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
53,s-2.186476821192053332509885876788757741451263427734375,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
54,s-1.7739768211920530216474389817449264228343963623046875,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
55,s-1.3614768211920529328295970117324031889438629150390625,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
56,s-0.9489768211920530660563599667511880397796630859375,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
57,s-0.536476821192052977238517996738664805889129638671875,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
58,s-0.12397682119205281903173698765385779552161693572998046875,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
59,s0.288523178807947255908317174544208683073520660400390625,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
60,s0.701023178807947289215007913298904895782470703125,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
61,s1.1135231788079469339436400332488119602203369140625,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
62,s1.526023178807946578672272153198719024658203125,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
63,s1.93852317880794711157932397327385842800140380859375,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
64,s2.35102317880794675630795609322376549243927001953125,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
65,s2.763523178807947289215007913298904895782470703125,s-1.0907284768211920056302233206224627792835235595703125,s0,s0.37251655629139074
66,s3.1760231788079469339436400332488119602203369140625,s-0.5907284768211920056302233206224627792835235595703125,s180,s0.37251655629139074
67,s-3.27297682119205290973695809952914714813232421875,s-0.2907284768211921832659072606475092470645904541015625,s0,s0.37251655629139074
68,s-2.860476821192052820919116129516623914241790771484375,s0.2092715231788078167340927393524907529354095458984375,s180,s0.37251655629139074
69,s-2.447976821192053176190484009566716849803924560546875,s-0.2907284768211921832659072606475092470645904541015625,s0,s0.37251655629139074
