id,x,y,deg,score
1,s-2.050428571428571711265931298839859664440155029296875,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
2,s-1.637928571428571178358879478764720261096954345703125,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
3,s-1.2254285714285710895410375087521970272064208984375,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
4,s-0.8129285714285716668570103138335980474948883056640625,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
5,s-0.400428571428571522528017112563247792422771453857421875,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
6,s0.012071428571428531595355337913133553229272365570068359375,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
7,s0.424571428571428655107666827461798675358295440673828125,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
8,s0.8370714285714286884143575662164948880672454833984375,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
9,s1.2495714285714285551875946111977100372314453125,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
10,s1.6620714285714281999162267311476171016693115234375,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
11,s2.074571428571428288734068701160140335559844970703125,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
12,s2.487071428571427933462700821110047399997711181640625,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
13,s2.899571428571428466369752641185186803340911865234375,s-2.6150375939849634931988475727848708629608154296875,s180,s0.4174240676691729
14,s3.312071428571428111098384761135093867778778076171875,s-3.1150375939849634931988475727848708629608154296875,s0,s0.4174240676691729
15,s-3.438928571428571334678281345986761152744293212890625,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
16,s-3.026428571428571689949649226036854088306427001953125,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
17,s-2.6139285714285716011318072560243308544158935546875,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
18,s-2.20142857142857195640317513607442378997802734375,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
19,s-1.7889285714285712014515183909679763019084930419921875,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
20,s-1.3764285714285711126336764209554530680179595947265625,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
21,s-0.9639285714285714679050443010055460035800933837890625,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
22,s-0.5514285714285713790872023309930227696895599365234375,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
23,s-0.1389285714285712625137847453515860252082347869873046875,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
24,s0.273571428571428854059632840289850719273090362548828125,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
25,s0.6860714285714288873663235790445469319820404052734375,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
26,s1.098571428571428754139560624025762081146240234375,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
27,s1.5110714285714283988681927439756691455841064453125,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
28,s1.92357142857142893177524456405080854892730712890625,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
29,s2.336071428571428132414666833938099443912506103515625,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
30,s2.748571428571428665321718654013238847255706787109375,s-2.31503759398496367083453151280991733074188232421875,s0,s0.4174240676691729
31,s3.161071428571428310050350773963145911693572998046875,s-1.815037593984963226745321662747301161289215087890625,s180,s0.4174240676691729
32,s-3.287928571428571533630247358814813196659088134765625,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
33,s-2.8754285714285714448124053888022899627685546875,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
34,s-2.4629285714285718000837732688523828983306884765625,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
35,s-2.050428571428571711265931298839859664440155029296875,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
36,s-1.637928571428571178358879478764720261096954345703125,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
37,s-1.2254285714285710895410375087521970272064208984375,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
38,s-0.8129285714285716668570103138335980474948883056640625,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
39,s-0.400428571428571522528017112563247792422771453857421875,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
40,s0.012071428571428531595355337913133553229272365570068359375,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
41,s0.424571428571428655107666827461798675358295440673828125,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
42,s0.8370714285714286884143575662164948880672454833984375,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
43,s1.2495714285714285551875946111977100372314453125,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
44,s1.6620714285714281999162267311476171016693115234375,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
45,s2.074571428571428288734068701160140335559844970703125,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
46,s2.487071428571427933462700821110047399997711181640625,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
47,s2.899571428571428466369752641185186803340911865234375,s-1.015037593984963404381005602772347629070281982421875,s180,s0.4174240676691729
48,s3.312071428571428111098384761135093867778778076171875,s-1.5150375939849631823364006777410395443439483642578125,s0,s0.4174240676691729
49,s-3.438928571428571334678281345986761152744293212890625,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
50,s-3.026428571428571689949649226036854088306427001953125,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
51,s-2.6139285714285716011318072560243308544158935546875,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
52,s-2.20142857142857195640317513607442378997802734375,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
53,s-1.7889285714285712014515183909679763019084930419921875,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
54,s-1.3764285714285711126336764209554530680179595947265625,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
55,s-0.9639285714285714679050443010055460035800933837890625,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
56,s-0.5514285714285713790872023309930227696895599365234375,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
57,s-0.1389285714285712625137847453515860252082347869873046875,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
58,s0.273571428571428854059632840289850719273090362548828125,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
59,s0.6860714285714288873663235790445469319820404052734375,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
60,s1.098571428571428754139560624025762081146240234375,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
61,s1.5110714285714283988681927439756691455841064453125,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
62,s1.92357142857142893177524456405080854892730712890625,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
63,s2.336071428571428132414666833938099443912506103515625,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
64,s2.748571428571428665321718654013238847255706787109375,s-0.715037593984963137927479692734777927398681640625,s0,s0.4174240676691729
65,s3.161071428571428310050350773963145911693572998046875,s-0.215037593984963082416328461476950906217098236083984375,s180,s0.4174240676691729
66,s-3.287928571428571533630247358814813196659088134765625,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
67,s-2.8754285714285714448124053888022899627685546875,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
68,s-2.4629285714285718000837732688523828983306884765625,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
69,s-2.050428571428571711265931298839859664440155029296875,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
70,s-1.637928571428571178358879478764720261096954345703125,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
71,s-1.2254285714285710895410375087521970272064208984375,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
72,s-0.8129285714285716668570103138335980474948883056640625,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
73,s-0.400428571428571522528017112563247792422771453857421875,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
74,s0.012071428571428531595355337913133553229272365570068359375,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
75,s0.424571428571428655107666827461798675358295440673828125,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
76,s0.8370714285714286884143575662164948880672454833984375,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
77,s1.2495714285714285551875946111977100372314453125,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
78,s1.6620714285714281999162267311476171016693115234375,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
79,s2.074571428571428288734068701160140335559844970703125,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
80,s2.487071428571427933462700821110047399997711181640625,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
81,s2.899571428571428466369752641185186803340911865234375,s0.58496240601503668443683636724017560482025146484375,s180,s0.4174240676691729
82,s3.312071428571428111098384761135093867778778076171875,s0.0849624060150367121924119828690891154110431671142578125,s0,s0.4174240676691729
83,s-3.438928571428571334678281345986761152744293212890625,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
84,s-3.026428571428571689949649226036854088306427001953125,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
85,s-2.6139285714285716011318072560243308544158935546875,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
86,s-2.20142857142857195640317513607442378997802734375,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
87,s-1.7889285714285712014515183909679763019084930419921875,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
88,s-1.3764285714285711126336764209554530680179595947265625,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
89,s-0.9639285714285714679050443010055460035800933837890625,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
90,s-0.5514285714285713790872023309930227696895599365234375,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
91,s-0.1389285714285712625137847453515860252082347869873046875,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
92,s0.273571428571428854059632840289850719273090362548828125,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
93,s0.6860714285714288873663235790445469319820404052734375,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
94,s1.098571428571428754139560624025762081146240234375,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
95,s1.5110714285714283988681927439756691455841064453125,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
96,s1.92357142857142893177524456405080854892730712890625,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
97,s2.336071428571428132414666833938099443912506103515625,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
98,s2.748571428571428665321718654013238847255706787109375,s0.8849624060150365068011524272151291370391845703125,s0,s0.4174240676691729
99,s3.161071428571428310050350773963145911693572998046875,s1.3849624060150367288457573522464372217655181884765625,s180,s0.4174240676691729
100,s-3.287928571428571533630247358814813196659088134765625,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
101,s-2.8754285714285714448124053888022899627685546875,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
102,s-2.4629285714285718000837732688523828983306884765625,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
103,s-2.050428571428571711265931298839859664440155029296875,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
104,s-1.637928571428571178358879478764720261096954345703125,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
105,s-1.2254285714285710895410375087521970272064208984375,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
106,s-0.8129285714285716668570103138335980474948883056640625,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
107,s-0.400428571428571522528017112563247792422771453857421875,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
108,s0.012071428571428531595355337913133553229272365570068359375,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
109,s0.424571428571428655107666827461798675358295440673828125,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
110,s0.8370714285714286884143575662164948880672454833984375,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
111,s1.2495714285714285551875946111977100372314453125,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
112,s1.6620714285714281999162267311476171016693115234375,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
113,s2.074571428571428288734068701160140335559844970703125,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
114,s2.487071428571427933462700821110047399997711181640625,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
115,s2.899571428571428466369752641185186803340911865234375,s2.1849624060150372173438881873153150081634521484375,s180,s0.4174240676691729
116,s3.312071428571428111098384761135093867778778076171875,s1.6849624060150374393884931123466230928897857666015625,s0,s0.4174240676691729
117,s-3.438928571428571334678281345986761152744293212890625,s2.98496240601503703970820424729026854038238525390625,s180,s0.4174240676691729
