id,x,y,deg,score
1,s-3.43075000000000063238303482648916542530059814453125,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
2,s-3.018250000000000543565192856476642191410064697265625,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
3,s-2.60575000000000045474735088646411895751953125,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
4,s-2.1932500000000008100187187665142118930816650390625,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
5,s-1.780750000000000721200876796501688659191131591796875,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
6,s-1.36825000000000063238303482648916542530059814453125,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
7,s-0.95575000000000098765440270653925836086273193359375,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
8,s-0.543250000000000898836560736526735126972198486328125,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
9,s-0.1307500000000008100187187665142118930816650390625,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
10,s0.281749999999999278799123203498311340808868408203125,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
11,s0.69424999999999936761696517351083457469940185546875,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
12,s1.10674999999999901234559729346074163913726806640625,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
13,s1.51924999999999865707422941341064870357513427734375,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
14,s1.9317499999999991899812812334857881069183349609375,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
15,s2.344249999999998834709913353435695171356201171875,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
16,s2.75674999999999936761696517351083457469940185546875,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
17,s3.16924999999999901234559729346074163913726806640625,s-3.85000000000000586197757002082653343677520751953125,s0,s0.3827222222222223
18,s3.58174999999999865707422941341064870357513427734375,s-3.35000000000000586197757002082653343677520751953125,s180,s0.3827222222222223
19,s-3.58175000000000043343106881366111338138580322265625,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
20,s-3.16925000000000078870243669371120631694793701171875,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
21,s-2.756750000000000699884594723698683083057403564453125,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
22,s-2.3442500000000006110667527536861598491668701171875,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
23,s-1.9317500000000007442935157087049447000026702880859375,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
24,s-1.5192500000000006554756737386924214661121368408203125,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
25,s-1.10675000000000078870243669371120631694793701171875,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
26,s-0.694250000000000699884594723698683083057403564453125,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
27,s-0.2817500000000006110667527536861598491668701171875,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
28,s0.130749999999999477751089216326363384723663330078125,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
29,s0.54324999999999956656893118633888661861419677734375,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
30,s0.95574999999999921129756330628879368305206298828125,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
31,s1.36824999999999885602619542623870074748992919921875,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
32,s1.7807499999999993889332472463138401508331298828125,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
33,s2.19324999999999903366187936626374721527099609375,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
34,s2.60574999999999956656893118633888661861419677734375,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
35,s3.01824999999999921129756330628879368305206298828125,s-2.5500000000000060396132539608515799045562744140625,s180,s0.3827222222222223
36,s3.43074999999999885602619542623870074748992919921875,s-3.0500000000000060396132539608515799045562744140625,s0,s0.3827222222222223
37,s-3.43075000000000063238303482648916542530059814453125,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
38,s-3.018250000000000543565192856476642191410064697265625,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
39,s-2.60575000000000045474735088646411895751953125,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
40,s-2.1932500000000008100187187665142118930816650390625,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
41,s-1.780750000000000721200876796501688659191131591796875,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
42,s-1.36825000000000063238303482648916542530059814453125,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
43,s-0.95575000000000098765440270653925836086273193359375,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
44,s-0.543250000000000898836560736526735126972198486328125,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
45,s-0.1307500000000008100187187665142118930816650390625,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
46,s0.281749999999999278799123203498311340808868408203125,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
47,s0.69424999999999936761696517351083457469940185546875,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
48,s1.10674999999999901234559729346074163913726806640625,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
49,s1.51924999999999865707422941341064870357513427734375,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
50,s1.9317499999999991899812812334857881069183349609375,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
51,s2.344249999999998834709913353435695171356201171875,s-2.250000000000005773159728050814010202884674072265625,s0,s0.3827222222222223
52,s2.75674999999999936761696517351083457469940185546875,s-1.750000000000005773159728050814010202884674072265625,s180,s0.3827222222222223
