id,x,y,deg,score
1,s-2.05190860215053749726621390436775982379913330078125,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
2,s-1.639408602150537408448371934355236589908599853515625,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
3,s-1.226908602150537763719739814405329525470733642578125,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
4,s-0.8144086021505378969465027694241143763065338134765625,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
5,s-0.401908602150537752617509568153764121234416961669921875,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
6,s0.01059139784946235528229063760363715118728578090667724609375,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
7,s0.423091397849462425018174371871282346546649932861328125,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
8,s0.8355913978494620142356552605633623898029327392578125,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
9,s1.248091397849461881008892305544577538967132568359375,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
10,s1.660591397849462413915944125619716942310333251953125,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
11,s2.073091397849462058644576245569624006748199462890625,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
12,s2.485591397849462591551628065644763410091400146484375,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
13,s2.898091397849462236280260185594670474529266357421875,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
14,s3.310591397849461881008892305544577538967132568359375,s-3.4274193548387099639285224839113652706146240234375,s180,s0.3703763440860216
15,s3.723091397849462413915944125619716942310333251953125,s-3.9274193548387099639285224839113652706146240234375,s0,s0.3703763440860216
16,s-3.852908602150537209496405921527184545993804931640625,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
17,s-3.440408602150537564767773801577277481555938720703125,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
18,s-3.0279086021505374759499318315647542476654052734375,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
19,s-2.615408602150537387132089861552231013774871826171875,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
20,s-2.202908602150537742403457741602323949337005615234375,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
21,s-1.7904086021505374315410108465584926307201385498046875,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
22,s-1.377908602150537564767773801577277481555938720703125,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
23,s-0.9654086021505376979945367565960623323917388916015625,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
24,s-0.5529086021505376091766947865835390985012054443359375,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
25,s-0.1404086021505374370921259696842753328382968902587890625,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
26,s0.272091397849462623970140384699334390461444854736328125,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
27,s0.6845913978494622131876212733914144337177276611328125,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
28,s1.097091397849462079960858318372629582881927490234375,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
29,s1.509591397849462612867910138447768986225128173828125,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
30,s1.922091397849462257596542258397676050662994384765625,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
31,s2.334591397849462790503594078472815454006195068359375,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
32,s2.747091397849462435232226198422722518444061279296875,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
33,s3.159591397849462079960858318372629582881927490234375,s-3.12741935483871014156420642393641173839569091796875,s0,s0.3703763440860216
34,s3.572091397849462612867910138447768986225128173828125,s-2.62741935483871014156420642393641173839569091796875,s180,s0.3703763440860216
35,s-3.701908602150537408448371934355236589908599853515625,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
36,s-3.28940860215053731963052996434271335601806640625,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
37,s-2.876908602150537230812687994330190122127532958984375,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
38,s-2.464408602150537586084055874380283057689666748046875,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
39,s-2.05190860215053749726621390436775982379913330078125,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
40,s-1.639408602150537408448371934355236589908599853515625,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
41,s-1.226908602150537763719739814405329525470733642578125,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
42,s-0.8144086021505378969465027694241143763065338134765625,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
43,s-0.401908602150537752617509568153764121234416961669921875,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
44,s0.01059139784946235528229063760363715118728578090667724609375,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
45,s0.423091397849462425018174371871282346546649932861328125,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
46,s0.8355913978494620142356552605633623898029327392578125,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
47,s1.248091397849461881008892305544577538967132568359375,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
48,s1.660591397849462413915944125619716942310333251953125,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
49,s2.073091397849462058644576245569624006748199462890625,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
50,s2.485591397849462591551628065644763410091400146484375,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
51,s2.898091397849462236280260185594670474529266357421875,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
52,s3.310591397849461881008892305544577538967132568359375,s-1.8274193548387103191998903639614582061767578125,s180,s0.3703763440860216
53,s3.723091397849462413915944125619716942310333251953125,s-2.327419354838709875110680513898842036724090576171875,s0,s0.3703763440860216
54,s-3.852908602150537209496405921527184545993804931640625,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
55,s-3.440408602150537564767773801577277481555938720703125,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
56,s-3.0279086021505374759499318315647542476654052734375,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
57,s-2.615408602150537387132089861552231013774871826171875,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
58,s-2.202908602150537742403457741602323949337005615234375,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
59,s-1.7904086021505374315410108465584926307201385498046875,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
60,s-1.377908602150537564767773801577277481555938720703125,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
61,s-0.9654086021505376979945367565960623323917388916015625,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
62,s-0.5529086021505376091766947865835390985012054443359375,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
63,s-0.1404086021505374370921259696842753328382968902587890625,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
64,s0.272091397849462623970140384699334390461444854736328125,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
65,s0.6845913978494622131876212733914144337177276611328125,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
66,s1.097091397849462079960858318372629582881927490234375,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
67,s1.509591397849462612867910138447768986225128173828125,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
68,s1.922091397849462257596542258397676050662994384765625,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
69,s2.334591397849462790503594078472815454006195068359375,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
70,s2.747091397849462435232226198422722518444061279296875,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
71,s3.159591397849462079960858318372629582881927490234375,s-1.527419354838710052746364453923888504505157470703125,s0,s0.3703763440860216
72,s3.572091397849462612867910138447768986225128173828125,s-1.0274193548387098307017595288925804197788238525390625,s180,s0.3703763440860216
