id,x,y,deg,score
1,s-2.231010309278350423056735962745733559131622314453125,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
2,s-1.8185103092783503342388939927332103252410888671875,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
3,s-1.4060103092783504674656569477519951760768890380859375,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
4,s-0.9935103092783503786478149777394719421863555908203125,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
5,s-0.5810103092783502898299730077269487082958221435546875,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
6,s-0.1685103092783506728569165034059551544487476348876953125,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
7,s0.2439896907216494159609254666065680794417858123779296875,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
8,s0.6564896907216495325343430522480048239231109619140625,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
9,s1.0689896907216496213521850222605280578136444091796875,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
10,s1.4814896907216497101700269922730512917041778564453125,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
11,s1.8939896907216493548986591122229583561420440673828125,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
12,s2.30648969072164877758268630714155733585357666015625,s-2.677319587628865793504928660695441067218780517578125,s0,s0.3980163118556701
13,s2.71898969072164931048973812721669673919677734375,s-2.177319587628865793504928660695441067218780517578125,s180,s0.3980163118556701
14,s-2.79451030927835031292261191993020474910736083984375,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
15,s-2.38201030927835066819397979998029768466949462890625,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
16,s-1.9695103092783503573315329049364663660526275634765625,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
17,s-1.557010309278350490558295859955251216888427734375,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
18,s-1.144510309278350401740453889942727982997894287109375,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
19,s-0.73201030927835031292261191993020474910736083984375,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
20,s-0.319510309278350501660526106206816621124744415283203125,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
21,s0.0929896907216496149128914794346201233565807342529296875,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
22,s0.5054896907216497314863090650760568678379058837890625,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
23,s0.9179896907216498203041510350885801017284393310546875,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
24,s1.3304896907216499091219930051011033356189727783203125,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
25,s1.7429896907216495538506251250510104000568389892578125,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
26,s2.15548969072164897653465231996960937976837158203125,s-1.3773195876288657490960076756891794502735137939453125,s180,s0.3980163118556701
27,s2.567989690721649509441704140044748783111572265625,s-1.8773195876288657490960076756891794502735137939453125,s0,s0.3980163118556701
28,s-2.64351030927835051187457793275825679302215576171875,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
29,s-2.231010309278350423056735962745733559131622314453125,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
30,s-1.8185103092783503342388939927332103252410888671875,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
31,s-1.4060103092783504674656569477519951760768890380859375,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
32,s-0.9935103092783503786478149777394719421863555908203125,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
33,s-0.5810103092783502898299730077269487082958221435546875,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
34,s-0.1685103092783506728569165034059551544487476348876953125,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
35,s0.2439896907216494159609254666065680794417858123779296875,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
36,s0.6564896907216495325343430522480048239231109619140625,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
37,s1.0689896907216496213521850222605280578136444091796875,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
38,s1.4814896907216497101700269922730512917041778564453125,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
39,s1.8939896907216493548986591122229583561420440673828125,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
40,s2.30648969072164877758268630714155733585357666015625,s-1.0773195876288657046870866906829178333282470703125,s0,s0.3980163118556701
41,s2.71898969072164931048973812721669673919677734375,s-0.57731958762886559366478422816726379096508026123046875,s180,s0.3980163118556701
42,s-2.79451030927835031292261191993020474910736083984375,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
43,s-2.38201030927835066819397979998029768466949462890625,s-0.277319587628865382722409549387521110475063323974609375,s0,s0.3980163118556701
44,s-1.9695103092783503573315329049364663660526275634765625,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
45,s-1.557010309278350490558295859955251216888427734375,s-0.277319587628865382722409549387521110475063323974609375,s0,s0.3980163118556701
46,s-1.144510309278350401740453889942727982997894287109375,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
47,s-0.73201030927835031292261191993020474910736083984375,s-0.277319587628865382722409549387521110475063323974609375,s0,s0.3980163118556701
48,s-0.319510309278350501660526106206816621124744415283203125,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
49,s0.0929896907216496149128914794346201233565807342529296875,s-0.277319587628865382722409549387521110475063323974609375,s0,s0.3980163118556701
50,s0.5054896907216497314863090650760568678379058837890625,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
51,s0.9179896907216498203041510350885801017284393310546875,s-0.277319587628865382722409549387521110475063323974609375,s0,s0.3980163118556701
52,s1.3304896907216499091219930051011033356189727783203125,s0.2226804123711346450331660662413924001157283782958984375,s180,s0.3980163118556701
