id,x,y,deg,score
1,s-0.84265517241379317425753470160998404026031494140625,s-2.757471264367815866336286489968188107013702392578125,s0,s0.4001149425287358
2,s-0.430155172413793085439692731597460806369781494140625,s-2.257471264367815866336286489968188107013702392578125,s180,s0.4001149425287358
3,s-0.017655172413793440711060611647553741931915283203125,s-2.757471264367815866336286489968188107013702392578125,s0,s0.4001149425287358
4,s0.3948448275862066481067813583649694919586181640625,s-2.257471264367815866336286489968188107013702392578125,s180,s0.4001149425287358
5,s0.807344827586206736924623328377492725849151611328125,s-2.757471264367815866336286489968188107013702392578125,s0,s0.4001149425287358
6,s1.21984482758620682574246529839001595973968505859375,s-2.257471264367815866336286489968188107013702392578125,s180,s0.4001149425287358
7,s1.632344827586206914560307268402539193630218505859375,s-2.757471264367815866336286489968188107013702392578125,s0,s0.4001149425287358
8,s2.044844827586207003378149238415062427520751953125,s-2.257471264367815866336286489968188107013702392578125,s180,s0.4001149425287358
9,s2.4573448275862066481067813583649694919586181640625,s-2.757471264367815866336286489968188107013702392578125,s0,s0.4001149425287358
10,s-2.6436551724137924423985168687067925930023193359375,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
11,s-2.231155172413792797669884748756885528564453125,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
12,s-1.8186551724137931529412526288069784641265869140625,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
13,s-1.4061551724137932861680155838257633149623870849609375,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
14,s-0.9936551724137931973501736138132400810718536376953125,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
15,s-0.5811551724137931085323316438007168471813201904296875,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
16,s-0.168655172413793241759094598819501698017120361328125,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
17,s0.2438448275862068193031717555641080252826213836669921875,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
18,s0.656344827586206935876589341205544769763946533203125,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
19,s1.06884482758620702469443131121806800365447998046875,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
20,s1.481344827586207113512273281230591237545013427734375,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
21,s1.893844827586206758240905401180498301982879638671875,s-1.957471264367816043971970429993234574794769287109375,s0,s0.4001149425287358
22,s2.3063448275862068470587473711930215358734130859375,s-1.457471264367816043971970429993234574794769287109375,s180,s0.4001149425287358
23,s-2.4926551724137926413504828815348446369171142578125,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
24,s-2.080155172413792552532640911522321403026580810546875,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
25,s-1.6676551724137931298486137166037224233150482177734375,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
26,s-1.255155172413793263075376671622507274150848388671875,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
27,s-0.84265517241379317425753470160998404026031494140625,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
28,s-0.430155172413793085439692731597460806369781494140625,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
29,s-0.017655172413793440711060611647553741931915283203125,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
30,s0.3948448275862066481067813583649694919586181640625,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
31,s0.807344827586206736924623328377492725849151611328125,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
32,s1.21984482758620682574246529839001595973968505859375,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
33,s1.632344827586206914560307268402539193630218505859375,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
34,s2.044844827586207003378149238415062427520751953125,s-0.65747126436781566649614205744001083076000213623046875,s180,s0.4001149425287358
35,s2.4573448275862066481067813583649694919586181640625,s-1.1574712643678159995630494449869729578495025634765625,s0,s0.4001149425287358
36,s-2.6436551724137924423985168687067925930023193359375,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
37,s-2.231155172413792797669884748756885528564453125,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
38,s-1.8186551724137931529412526288069784641265869140625,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
39,s-1.4061551724137932861680155838257633149623870849609375,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
40,s-0.9936551724137931973501736138132400810718536376953125,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
41,s-0.5811551724137931085323316438007168471813201904296875,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
42,s-0.168655172413793241759094598819501698017120361328125,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
43,s0.2438448275862068193031717555641080252826213836669921875,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
44,s0.656344827586206935876589341205544769763946533203125,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
45,s1.06884482758620702469443131121806800365447998046875,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
46,s1.481344827586207113512273281230591237545013427734375,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
47,s1.893844827586206758240905401180498301982879638671875,s-0.357471264367815455553767378660268150269985198974609375,s0,s0.4001149425287358
48,s2.3063448275862068470587473711930215358734130859375,s0.142528735632184488935081390081904828548431396484375,s180,s0.4001149425287358
49,s-2.4926551724137926413504828815348446369171142578125,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
50,s-2.080155172413792552532640911522321403026580810546875,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
51,s-1.6676551724137931298486137166037224233150482177734375,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
52,s-1.255155172413793263075376671622507274150848388671875,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
53,s-0.84265517241379317425753470160998404026031494140625,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
54,s-0.430155172413793085439692731597460806369781494140625,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
55,s-0.017655172413793440711060611647553741931915283203125,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
56,s0.3948448275862066481067813583649694919586181640625,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
57,s0.807344827586206736924623328377492725849151611328125,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
58,s1.21984482758620682574246529839001595973968505859375,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
59,s1.632344827586206914560307268402539193630218505859375,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
60,s2.044844827586207003378149238415062427520751953125,s0.94252873563218420027709498754120431840419769287109375,s180,s0.4001149425287358
61,s2.4573448275862066481067813583649694919586181640625,s0.442528735632184366810548681314685381948947906494140625,s0,s0.4001149425287358
62,s-2.6436551724137924423985168687067925930023193359375,s1.7425287356321839116191085850005038082599639892578125,s180,s0.4001149425287358
63,s-2.231155172413792797669884748756885528564453125,s1.2425287356321839116191085850005038082599639892578125,s0,s0.4001149425287358
64,s-1.8186551724137931529412526288069784641265869140625,s1.7425287356321839116191085850005038082599639892578125,s180,s0.4001149425287358
65,s-1.4061551724137932861680155838257633149623870849609375,s1.2425287356321839116191085850005038082599639892578125,s0,s0.4001149425287358
66,s-0.9936551724137931973501736138132400810718536376953125,s1.7425287356321839116191085850005038082599639892578125,s180,s0.4001149425287358
67,s-0.5811551724137931085323316438007168471813201904296875,s1.2425287356321839116191085850005038082599639892578125,s0,s0.4001149425287358
