id,x,y,deg,score
1,s-0.6432291666666667406815349750104360282421112060546875,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
2,s-0.2307291666666665685969661581111722625792026519775390625,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
3,s0.1817708333333335202208758119013509713113307952880859375,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
4,s0.5942708333333330816827810849645175039768218994140625,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
5,s1.006770833333332948456018129945732653141021728515625,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
6,s1.419270833333333481363069950020872056484222412109375,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
7,s1.831770833333333126091702069970779120922088623046875,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
8,s2.244270833333333658998753890045918524265289306640625,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
9,s2.656770833333333303727386009995825588703155517578125,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
10,s3.069270833333332948456018129945732653141021728515625,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
11,s3.481770833333333481363069950020872056484222412109375,s-3.99999999999999911182158029987476766109466552734375,s0,s0.39317725130208325
12,s3.894270833333333126091702069970779120922088623046875,s-3.49999999999999911182158029987476766109466552734375,s180,s0.39317725130208325
13,s-4.0942291666666665861384899471886456012725830078125,s-2.699999999999999289457264239899814128875732421875,s180,s0.39317725130208325
14,s-3.681729166666666497320647977176122367382049560546875,s-3.199999999999999289457264239899814128875732421875,s0,s0.39317725130208325
15,s-3.26922916666666640850280600716359913349151611328125,s-2.699999999999999289457264239899814128875732421875,s180,s0.39317725130208325
16,s-2.856729166666666319684964037151075899600982666015625,s-3.199999999999999289457264239899814128875732421875,s0,s0.39317725130208325
17,s-2.444229166666666674956331917201168835163116455078125,s-2.699999999999999289457264239899814128875732421875,s180,s0.39317725130208325
18,s-2.031729166666666142049280097126029431819915771484375,s-3.199999999999999289457264239899814128875732421875,s0,s0.39317725130208325
19,s-1.619229166666666497320647977176122367382049560546875,s-2.699999999999999289457264239899814128875732421875,s180,s0.39317725130208325
20,s-1.20672916666666640850280600716359913349151611328125,s-3.199999999999999289457264239899814128875732421875,s0,s0.39317725130208325
21,s-0.7942291666666665417295689621823839843273162841796875,s-2.699999999999999289457264239899814128875732421875,s180,s0.39317725130208325
