id,x,y,deg,score
1,s-1.032888888888888967443335786811076104640960693359375,s-2.24197530864197513977842390886507928371429443359375,s180,s0.4297530864197531
2,s-0.62038888888888898964779627931420691311359405517578125,s-2.74197530864197513977842390886507928371429443359375,s0,s0.4297530864197531
3,s-0.20788888888888890082995430930168367922306060791015625,s-2.24197530864197513977842390886507928371429443359375,s180,s0.4297530864197531
4,s0.20461111111111074389867781064822338521480560302734375,s-2.74197530864197513977842390886507928371429443359375,s0,s0.4297530864197531
5,s0.61711111111111083271651978066074661910533905029296875,s-2.24197530864197513977842390886507928371429443359375,s180,s0.4297530864197531
6,s1.0296111111111112546012691382202319800853729248046875,s-2.74197530864197513977842390886507928371429443359375,s0,s0.4297530864197531
7,s1.4421111111111113434191111082327552139759063720703125,s-2.24197530864197513977842390886507928371429443359375,s180,s0.4297530864197531
8,s1.8546111111111114322369530782452784478664398193359375,s-2.74197530864197513977842390886507928371429443359375,s0,s0.4297530864197531
9,s2.267111111111110854920980273163877427577972412109375,s-2.24197530864197513977842390886507928371429443359375,s180,s0.4297530864197531
10,s-2.421388888888888590855685833957977592945098876953125,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
11,s-2.008888888888888946127053714008070528507232666015625,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
12,s-1.5963888888888886352646068189642392098903656005859375,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
13,s-1.1838888888888889905359746990143321454524993896484375,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
14,s-0.77138888888888901274043519151746295392513275146484375,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
15,s-0.35888888888888892392259322150493972003459930419921875,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
16,s0.0536111111111109706062194391051889397203922271728515625,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
17,s0.46611111111111103166848579348879866302013397216796875,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
18,s0.87861111111111112048632776350132189691066741943359375,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
19,s1.2911111111111115423710771210608072578907012939453125,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
20,s1.7036111111111116311889190910733304917812347412109375,s-1.441975308641974873324897998827509582042694091796875,s180,s0.4297530864197531
21,s2.116111111111111053872946285991929471492767333984375,s-1.941975308641974873324897998827509582042694091796875,s0,s0.4297530864197531
22,s-2.270388888888888789807651846786029636859893798828125,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
23,s-1.8578888888888884789452049517421983182430267333984375,s-0.641975308641975050960581938852556049823760986328125,s180,s0.4297530864197531
24,s-1.4453888888888888342165728317922912538051605224609375,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
25,s-1.032888888888888967443335786811076104640960693359375,s-0.641975308641975050960581938852556049823760986328125,s180,s0.4297530864197531
26,s-0.62038888888888898964779627931420691311359405517578125,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
27,s-0.20788888888888890082995430930168367922306060791015625,s-0.641975308641975050960581938852556049823760986328125,s180,s0.4297530864197531
28,s0.20461111111111074389867781064822338521480560302734375,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
29,s0.61711111111111083271651978066074661910533905029296875,s-0.641975308641975050960581938852556049823760986328125,s180,s0.4297530864197531
30,s1.0296111111111112546012691382202319800853729248046875,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
31,s1.4421111111111113434191111082327552139759063720703125,s-0.641975308641975050960581938852556049823760986328125,s180,s0.4297530864197531
32,s1.8546111111111114322369530782452784478664398193359375,s-1.1419753086419748289159770138212479650974273681640625,s0,s0.4297530864197531
