id,x,y,deg,score
1,s-2.841657894736842049354663686244748532772064208984375,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
2,s-2.429157894736842404626031566294841468334197998046875,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
3,s-2.01665789473684231580818959628231823444366455078125,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
4,s-1.604157894736842226990347626269795000553131103515625,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
5,s-1.19165789473684213817250565625727176666259765625,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
6,s-0.7791578947368424934438735363073647022247314453125,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
7,s-0.366657894736842349114880335037014447152614593505859375,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
8,s0.045842105263157732764067731068280409090220928192138671875,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
9,s0.458342105263157828520803604988032020628452301025390625,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
10,s0.87084210526315786182749434374272823333740234375,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
11,s1.2833421052631575065561264636926352977752685546875,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
12,s1.695842105263157151284758583642542362213134765625,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
13,s2.10834210526315768419181040371768176555633544921875,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
14,s2.52084210526315732892044252366758882999420166015625,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
15,s2.93334210526315786182749434374272823333740234375,s-2.971052631578949831947511484031565487384796142578125,s180,s0.37006578947368424
16,s3.3458421052631575065561264636926352977752685546875,s-3.471052631578949831947511484031565487384796142578125,s0,s0.37006578947368424
17,s-3.405157894736841939220539643429219722747802734375,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
18,s-2.9926578947368422944919075234793126583099365234375,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
19,s-2.580157894736842205674065553466789424419403076171875,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
20,s-2.167657894736842560945433433516882359981536865234375,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
21,s-1.7551578947368422500829865384730510413646697998046875,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
22,s-1.3426578947368421612651445684605278074741363525390625,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
23,s-0.9301578947368422944919075234793126583099365234375,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
24,s-0.517657894736842205674065553466789424419403076171875,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
25,s-0.105157894736842061345072352196439169347286224365234375,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
26,s0.307342105263158027472769617816084064543247222900390625,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
27,s0.719842105263158060779460356570780277252197265625,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
28,s1.1323421052631577055080924765206873416900634765625,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
29,s1.5448421052631573502367245964705944061279296875,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
30,s1.95734210526315788314377641654573380947113037109375,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
31,s2.36984210526315752787240853649564087390899658203125,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
32,s2.782342105263158060779460356570780277252197265625,s-2.67105263157894956549398557399399578571319580078125,s0,s0.37006578947368424
33,s3.1948421052631577055080924765206873416900634765625,s-2.17105263157894956549398557399399578571319580078125,s180,s0.37006578947368424
34,s-3.25415789473684213817250565625727176666259765625,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
35,s-2.841657894736842049354663686244748532772064208984375,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
36,s-2.429157894736842404626031566294841468334197998046875,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
37,s-2.01665789473684231580818959628231823444366455078125,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
38,s-1.604157894736842226990347626269795000553131103515625,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
39,s-1.19165789473684213817250565625727176666259765625,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
40,s-0.7791578947368424934438735363073647022247314453125,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
41,s-0.366657894736842349114880335037014447152614593505859375,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
42,s0.045842105263157732764067731068280409090220928192138671875,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
43,s0.458342105263157828520803604988032020628452301025390625,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
44,s0.87084210526315786182749434374272823333740234375,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
45,s1.2833421052631575065561264636926352977752685546875,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
46,s1.695842105263157151284758583642542362213134765625,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
47,s2.10834210526315768419181040371768176555633544921875,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
48,s2.52084210526315732892044252366758882999420166015625,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
49,s2.93334210526315786182749434374272823333740234375,s-1.3710526315789495210850645889877341687679290771484375,s180,s0.37006578947368424
50,s3.3458421052631575065561264636926352977752685546875,s-1.8710526315789495210850645889877341687679290771484375,s0,s0.37006578947368424
51,s-3.405157894736841939220539643429219722747802734375,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
52,s-2.9926578947368422944919075234793126583099365234375,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
53,s-2.580157894736842205674065553466789424419403076171875,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
54,s-2.167657894736842560945433433516882359981536865234375,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
55,s-1.7551578947368422500829865384730510413646697998046875,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
56,s-1.3426578947368421612651445684605278074741363525390625,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
57,s-0.9301578947368422944919075234793126583099365234375,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
58,s-0.517657894736842205674065553466789424419403076171875,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
59,s-0.105157894736842061345072352196439169347286224365234375,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
60,s0.307342105263158027472769617816084064543247222900390625,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
61,s0.719842105263158060779460356570780277252197265625,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
62,s1.1323421052631577055080924765206873416900634765625,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
63,s1.5448421052631573502367245964705944061279296875,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
64,s1.95734210526315788314377641654573380947113037109375,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
65,s2.36984210526315752787240853649564087390899658203125,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
66,s2.782342105263158060779460356570780277252197265625,s-1.0710526315789492546315386789501644670963287353515625,s0,s0.37006578947368424
67,s3.1948421052631577055080924765206873416900634765625,s-0.5710526315789492546315386789501644670963287353515625,s180,s0.37006578947368424
68,s-3.25415789473684213817250565625727176666259765625,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
69,s-2.841657894736842049354663686244748532772064208984375,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
70,s-2.429157894736842404626031566294841468334197998046875,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
71,s-2.01665789473684231580818959628231823444366455078125,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
72,s-1.604157894736842226990347626269795000553131103515625,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
73,s-1.19165789473684213817250565625727176666259765625,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
74,s-0.7791578947368424934438735363073647022247314453125,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
75,s-0.366657894736842349114880335037014447152614593505859375,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
76,s0.045842105263157732764067731068280409090220928192138671875,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
77,s0.458342105263157828520803604988032020628452301025390625,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
78,s0.87084210526315786182749434374272823333740234375,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
79,s1.2833421052631575065561264636926352977752685546875,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
80,s1.695842105263157151284758583642542362213134765625,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
81,s2.10834210526315768419181040371768176555633544921875,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
82,s2.52084210526315732892044252366758882999420166015625,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
83,s2.93334210526315786182749434374272823333740234375,s0.2289473684210505677327773810247890651226043701171875,s180,s0.37006578947368424
84,s3.3458421052631575065561264636926352977752685546875,s-0.2710526315789494322672226189752109348773956298828125,s0,s0.37006578947368424
85,s-3.405157894736841939220539643429219722747802734375,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
86,s-2.9926578947368422944919075234793126583099365234375,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
87,s-2.580157894736842205674065553466789424419403076171875,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
88,s-2.167657894736842560945433433516882359981536865234375,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
89,s-1.7551578947368422500829865384730510413646697998046875,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
90,s-1.3426578947368421612651445684605278074741363525390625,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
91,s-0.9301578947368422944919075234793126583099365234375,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
92,s-0.517657894736842205674065553466789424419403076171875,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
93,s-0.105157894736842061345072352196439169347286224365234375,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
94,s0.307342105263158027472769617816084064543247222900390625,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
95,s0.719842105263158060779460356570780277252197265625,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
96,s1.1323421052631577055080924765206873416900634765625,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
97,s1.5448421052631573502367245964705944061279296875,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
98,s1.95734210526315788314377641654573380947113037109375,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
99,s2.36984210526315752787240853649564087390899658203125,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
100,s2.782342105263158060779460356570780277252197265625,s0.5289473684210503900970934409997425973415374755859375,s0,s0.37006578947368424
101,s3.1948421052631577055080924765206873416900634765625,s1.0289473684210503900970934409997425973415374755859375,s180,s0.37006578947368424
102,s-3.25415789473684213817250565625727176666259765625,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
103,s-2.841657894736842049354663686244748532772064208984375,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
104,s-2.429157894736842404626031566294841468334197998046875,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
105,s-2.01665789473684231580818959628231823444366455078125,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
106,s-1.604157894736842226990347626269795000553131103515625,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
107,s-1.19165789473684213817250565625727176666259765625,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
108,s-0.7791578947368424934438735363073647022247314453125,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
109,s-0.366657894736842349114880335037014447152614593505859375,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
110,s0.045842105263157732764067731068280409090220928192138671875,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
111,s0.458342105263157828520803604988032020628452301025390625,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
112,s0.87084210526315786182749434374272823333740234375,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
113,s1.2833421052631575065561264636926352977752685546875,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
114,s1.695842105263157151284758583642542362213134765625,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
115,s2.10834210526315768419181040371768176555633544921875,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
116,s2.52084210526315732892044252366758882999420166015625,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
117,s2.93334210526315786182749434374272823333740234375,s1.8289473684210511006398292010999284684658050537109375,s180,s0.37006578947368424
118,s3.3458421052631575065561264636926352977752685546875,s1.3289473684210511006398292010999284684658050537109375,s0,s0.37006578947368424
119,s-3.405157894736841939220539643429219722747802734375,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
120,s-2.9926578947368422944919075234793126583099365234375,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
121,s-2.580157894736842205674065553466789424419403076171875,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
122,s-2.167657894736842560945433433516882359981536865234375,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
123,s-1.7551578947368422500829865384730510413646697998046875,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
124,s-1.3426578947368421612651445684605278074741363525390625,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
125,s-0.9301578947368422944919075234793126583099365234375,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
126,s-0.517657894736842205674065553466789424419403076171875,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
127,s-0.105157894736842061345072352196439169347286224365234375,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
128,s0.307342105263158027472769617816084064543247222900390625,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
129,s0.719842105263158060779460356570780277252197265625,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
130,s1.1323421052631577055080924765206873416900634765625,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
131,s1.5448421052631573502367245964705944061279296875,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
132,s1.95734210526315788314377641654573380947113037109375,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
133,s2.36984210526315752787240853649564087390899658203125,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
134,s2.782342105263158060779460356570780277252197265625,s2.128947368421050700959540336043573915958404541015625,s0,s0.37006578947368424
135,s3.1948421052631577055080924765206873416900634765625,s2.628947368421050700959540336043573915958404541015625,s180,s0.37006578947368424
136,s-3.25415789473684213817250565625727176666259765625,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
137,s-2.841657894736842049354663686244748532772064208984375,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
138,s-2.429157894736842404626031566294841468334197998046875,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
139,s-2.01665789473684231580818959628231823444366455078125,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
140,s-1.604157894736842226990347626269795000553131103515625,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
141,s-1.19165789473684213817250565625727176666259765625,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
142,s-0.7791578947368424934438735363073647022247314453125,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
143,s-0.366657894736842349114880335037014447152614593505859375,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
144,s0.045842105263157732764067731068280409090220928192138671875,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
145,s0.458342105263157828520803604988032020628452301025390625,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
146,s0.87084210526315786182749434374272823333740234375,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
147,s1.2833421052631575065561264636926352977752685546875,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
148,s1.695842105263157151284758583642542362213134765625,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
149,s2.10834210526315768419181040371768176555633544921875,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
150,s2.52084210526315732892044252366758882999420166015625,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
151,s2.93334210526315786182749434374272823333740234375,s3.428947368421050523323856396018527448177337646484375,s180,s0.37006578947368424
152,s3.3458421052631575065561264636926352977752685546875,s2.928947368421050523323856396018527448177337646484375,s0,s0.37006578947368424
