id,x,y,deg,score
1,s-0.79253703703703692884374731875141151249408721923828125,s-1.0037037037037037645603732016752474009990692138671875,s180,s0.4537037037037037
2,s-0.3800370370370369510482078112545423209667205810546875,s-1.5037037037037037645603732016752474009990692138671875,s0,s0.4537037037037037
3,s0.03246296296296290184724142591221607290208339691162109375,s-1.0037037037037037645603732016752474009990692138671875,s180,s0.4537037037037037
4,s0.4449629629629630045428712037391960620880126953125,s-1.5037037037037037645603732016752474009990692138671875,s0,s0.4537037037037037
5,s0.857462962962963093360713173751719295978546142578125,s-1.0037037037037037645603732016752474009990692138671875,s180,s0.4537037037037037
6,s1.269962962962962738089345293701626360416412353515625,s-1.5037037037037037645603732016752474009990692138671875,s0,s0.4537037037037037
7,s-1.3560370370370369297319257384515367448329925537109375,s-0.2037037037037037479070278322978992946445941925048828125,s180,s0.4537037037037037
8,s-0.94353703703703695193638623095466755330562591552734375,s-0.703703703703703720151452216668985784053802490234375,s0,s0.4537037037037037
9,s-0.53103703703703697414084672345779836177825927734375,s-0.2037037037037037479070278322978992946445941925048828125,s180,s0.4537037037037037
10,s-0.11853703703703712124539748629103996790945529937744140625,s-0.703703703703703720151452216668985784053802490234375,s0,s0.4537037037037037
11,s0.2939629629629629814502322915359400212764739990234375,s-0.2037037037037037479070278322978992946445941925048828125,s180,s0.4537037037037037
12,s0.7064629629629630702680742615484632551670074462890625,s-0.703703703703703720151452216668985784053802490234375,s0,s0.4537037037037037
13,s1.118962962962962937041311306529678404331207275390625,s-0.2037037037037037479070278322978992946445941925048828125,s180,s0.4537037037037037
14,s-1.205037037037036906639286826248280704021453857421875,s0.0962962962962962965018931527083623223006725311279296875,s0,s0.4537037037037037
15,s-0.79253703703703692884374731875141151249408721923828125,s0.5962962962962963242574687683372758328914642333984375,s180,s0.4537037037037037
16,s-0.3800370370370369510482078112545423209667205810546875,s0.0962962962962962965018931527083623223006725311279296875,s0,s0.4537037037037037
17,s0.03246296296296290184724142591221607290208339691162109375,s0.5962962962962963242574687683372758328914642333984375,s180,s0.4537037037037037
18,s0.4449629629629630045428712037391960620880126953125,s0.0962962962962962965018931527083623223006725311279296875,s0,s0.4537037037037037
19,s0.857462962962963093360713173751719295978546142578125,s0.5962962962962963242574687683372758328914642333984375,s180,s0.4537037037037037
20,s1.269962962962962738089345293701626360416412353515625,s0.0962962962962962965018931527083623223006725311279296875,s0,s0.4537037037037037
21,s-1.3560370370370369297319257384515367448329925537109375,s1.3962962962962965907109946783748455345630645751953125,s180,s0.4537037037037037
22,s-0.94353703703703695193638623095466755330562591552734375,s0.8962962962962965907109946783748455345630645751953125,s0,s0.4537037037037037
23,s-0.53103703703703697414084672345779836177825927734375,s1.3962962962962965907109946783748455345630645751953125,s180,s0.4537037037037037
24,s-0.11853703703703712124539748629103996790945529937744140625,s0.8962962962962965907109946783748455345630645751953125,s0,s0.4537037037037037
25,s0.2939629629629629814502322915359400212764739990234375,s1.3962962962962965907109946783748455345630645751953125,s180,s0.4537037037037037
26,s0.7064629629629630702680742615484632551670074462890625,s0.8962962962962965907109946783748455345630645751953125,s0,s0.4537037037037037
27,s1.118962962962962937041311306529678404331207275390625,s1.3962962962962965907109946783748455345630645751953125,s180,s0.4537037037037037
