id,x,y,deg,score
1,s-0.417500000000000259792187762286630459129810333251953125,s-1.107142857142857206298458550008945167064666748046875,s0,s0.5207142857142858
2,s-0.00500000000000051791904098763552610762417316436767578125,s-0.6071428571428574283430634750402532517910003662109375,s180,s0.5207142857142858
3,s0.407500000000000028865798640254070051014423370361328125,s-1.107142857142857206298458550008945167064666748046875,s0,s0.5207142857142858
4,s0.82000000000000017319479184152442030608654022216796875,s-0.6071428571428574283430634750402532517910003662109375,s180,s0.5207142857142858
5,s-0.98099999999999976108000510066631250083446502685546875,s-0.30714285714285727291184002751833759248256683349609375,s0,s0.5207142857142858
6,s-0.56849999999999989430676805568509735167026519775390625,s0.1928571428571428381104624349973164498805999755859375,s180,s0.5207142857142858
7,s-0.156000000000000083044682241961709223687648773193359375,s-0.30714285714285727291184002751833759248256683349609375,s0,s0.5207142857142858
8,s0.256500000000000338840067115597776137292385101318359375,s0.1928571428571428381104624349973164498805999755859375,s180,s0.5207142857142858
9,s0.66900000000000037214675785435247235000133514404296875,s-0.30714285714285727291184002751833759248256683349609375,s0,s0.5207142857142858
10,s-0.82999999999999996003197111349436454474925994873046875,s0.99285714285714321558629080755054019391536712646484375,s180,s0.5207142857142858
11,s-0.417500000000000259792187762286630459129810333251953125,s0.49285714285714254945247603245661593973636627197265625,s0,s0.5207142857142858
12,s-0.00500000000000051791904098763552610762417316436767578125,s0.99285714285714321558629080755054019391536712646484375,s180,s0.5207142857142858
13,s0.407500000000000028865798640254070051014423370361328125,s0.49285714285714254945247603245661593973636627197265625,s0,s0.5207142857142858
14,s0.82000000000000017319479184152442030608654022216796875,s0.99285714285714321558629080755054019391536712646484375,s180,s0.5207142857142858
