id,x,y,deg,score
1,s-3.037416201117318248492438215180300176143646240234375,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
2,s-2.62491620111731815967459624516777694225311279296875,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
3,s-2.21241620111731851494596412521786987781524658203125,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
4,s-1.7999162011173182040835172301740385591983795166015625,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
5,s-1.3874162011173181152656752601615153253078460693359375,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
6,s-0.97491620111731858155934560272726230323314666748046875,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
7,s-0.56241620111731849274150363271473906934261322021484375,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
8,s-0.149916201117318348412510431444388814270496368408203125,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
9,s0.262583798882681740405331538568134419620037078857421875,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
10,s0.67508379888268177371202227732283063232898712158203125,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
11,s1.0875837988826815294629568597883917391300201416015625,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
12,s1.5000837988826811741915889797382988035678863525390625,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
13,s1.9125837988826817070986407998134382069110870361328125,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
14,s2.32508379888268112978266799473203718662261962890625,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
15,s2.7375837988826816626897198148071765899658203125,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
16,s3.1500837988826813074183519347570836544036865234375,s-3.8715083798882687915465794503688812255859375,s0,s0.3848603351955308
17,s3.562583798882680952146984054706990718841552734375,s-3.3715083798882687915465794503688812255859375,s180,s0.3848603351955308
18,s-3.600916201117318138358314172364771366119384765625,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
19,s-3.1884162011173184936296820524148643016815185546875,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
20,s-2.775916201117318404811840082402341067790985107421875,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
21,s-2.36341620111731831599399811238981783390045166015625,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
22,s-1.950916201117318227176156142377294600009918212890625,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
23,s-1.538416201117318138358314172364771366119384765625,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
24,s-1.1259162011173182715850771273835562169551849365234375,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
25,s-0.71341620111731829378953761988668702542781829833984375,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
26,s-0.300916201117318149460544418616336770355701446533203125,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
27,s0.111583798882681939357297551396186463534832000732421875,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
28,s0.52408379888268197266398829015088267624378204345703125,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
29,s0.93658379888268161739262041010078974068164825439453125,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
30,s1.3490837988826813731435549925663508474826812744140625,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
31,s1.7615837988826819060506068126414902508258819580078125,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
32,s2.17408379888268132873463400756008923053741455078125,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
33,s2.586583798882681861641685827635228633880615234375,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
34,s2.9990837988826815063703179475851356983184814453125,s-2.57150837988826896918226339039392769336700439453125,s180,s0.3848603351955308
35,s3.41158379888268115109895006753504276275634765625,s-3.07150837988826896918226339039392769336700439453125,s0,s0.3848603351955308
36,s-3.4499162011173183373102801851928234100341796875,s-2.271508379888268702728737480356357991695404052734375,s0,s0.3848603351955308
37,s-3.037416201117318248492438215180300176143646240234375,s-1.7715083798882684806841325553250499069690704345703125,s180,s0.3848603351955308
