id,x,y,deg,score
1,s0.59076890756302535834265654557384550571441650390625,s-2.763865546218486901608457628753967583179473876953125,s180,s0.41630657352941175
2,s1.0032689075630256692051034406176768243312835693359375,s-3.263865546218486901608457628753967583179473876953125,s0,s0.41630657352941175
3,s1.4157689075630253139337355605675838887691497802734375,s-2.763865546218486901608457628753967583179473876953125,s180,s0.41630657352941175
4,s1.8282689075630249586623676805174909532070159912109375,s-3.263865546218486901608457628753967583179473876953125,s0,s0.41630657352941175
5,s2.2407689075630248254356047254987061023712158203125,s-2.763865546218486901608457628753967583179473876953125,s180,s0.41630657352941175
6,s2.65326890756302447016423684544861316680908203125,s-3.263865546218486901608457628753967583179473876953125,s0,s0.41630657352941175
7,s3.06576890756302500307128866552375257015228271484375,s-2.763865546218486901608457628753967583179473876953125,s180,s0.41630657352941175
8,s-3.27273109243697479797674532164819538593292236328125,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
9,s-2.86023109243697515324811320169828832149505615234375,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
10,s-2.447731092436975064430271231685765087604522705078125,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
11,s-2.0352310924369749756124292616732418537139892578125,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
12,s-1.62273109243697444270537744159810245037078857421875,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
13,s-1.210231092436974353887535471585579216480255126953125,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
14,s-0.797731092436974709158903351635672152042388916015625,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
15,s-0.38523109243697450931875891910749487578868865966796875,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
16,s0.0272689075630256176629995223947844351641833782196044921875,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
17,s0.439768907563025612805773789659724570810794830322265625,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
18,s0.852268907563025646112464528414420783519744873046875,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
19,s1.2647689075630255128857015733956359326839447021484375,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
20,s1.6772689075630251576143336933455429971218109130859375,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
21,s2.0897689075630250243875707383267581462860107421875,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
22,s2.502268907563024669116202858276665210723876953125,s-1.9638655462184875233333514188416302204132080078125,s180,s0.41630657352941175
23,s2.91476890756302520202325467835180461406707763671875,s-2.46386554621848663515493171871639788150787353515625,s0,s0.41630657352941175
24,s-3.12173109243697499692871133447624742984771728515625,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
25,s-2.709231092436974908110869364463724195957183837890625,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
26,s-2.296731092436974819293027394451200962066650390625,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
27,s-1.8842310924369745084305804994073696434497833251953125,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
28,s-1.4717310924369744196127385293948464095592498779296875,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
29,s-1.0592310924369743307948965593823231756687164306640625,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
30,s-0.646731092436974908110869364463724195957183837890625,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
31,s-0.2342310924369746250039980850488063879311084747314453125,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
32,s0.1782689075630254638138438849637168459594249725341796875,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
33,s0.59076890756302535834265654557384550571441650390625,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
34,s1.0032689075630256692051034406176768243312835693359375,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
35,s1.4157689075630253139337355605675838887691497802734375,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
36,s1.8282689075630249586623676805174909532070159912109375,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
37,s2.2407689075630248254356047254987061023712158203125,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
38,s2.65326890756302447016423684544861316680908203125,s-1.6638655462184874789244304338353686034679412841796875,s0,s0.41630657352941175
39,s3.06576890756302500307128866552375257015228271484375,s-1.1638655462184874789244304338353686034679412841796875,s180,s0.41630657352941175
40,s-3.27273109243697479797674532164819538593292236328125,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
41,s-2.86023109243697515324811320169828832149505615234375,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
42,s-2.447731092436975064430271231685765087604522705078125,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
43,s-2.0352310924369749756124292616732418537139892578125,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
44,s-1.62273109243697444270537744159810245037078857421875,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
45,s-1.210231092436974353887535471585579216480255126953125,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
46,s-0.797731092436974709158903351635672152042388916015625,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
47,s-0.38523109243697450931875891910749487578868865966796875,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
48,s0.0272689075630256176629995223947844351641833782196044921875,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
49,s0.439768907563025612805773789659724570810794830322265625,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
50,s0.852268907563025646112464528414420783519744873046875,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
51,s1.2647689075630255128857015733956359326839447021484375,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
52,s1.6772689075630251576143336933455429971218109130859375,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
53,s2.0897689075630250243875707383267581462860107421875,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
54,s2.502268907563024669116202858276665210723876953125,s-0.363865546218487267982055755055625922977924346923828125,s180,s0.41630657352941175
55,s2.91476890756302520202325467835180461406707763671875,s-0.863865546218487434515509448829106986522674560546875,s0,s0.41630657352941175
