id,x,y,deg,score
1,s2.30380999999999946936668493435718119144439697265625,s-3.385999999999998788524635529029183089733123779296875,s0,s0.44890000000000013
2,s2.71631000000000000227373675443232059478759765625,s-2.885999999999998788524635529029183089733123779296875,s180,s0.44890000000000013
3,s-2.79718999999999962113861329271458089351654052734375,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
4,s-2.38468999999999997640998117276467382907867431640625,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
5,s-1.972189999999999887592139202752150595188140869140625,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
6,s-1.559690000000000242863507082802243530750274658203125,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
7,s-1.1471900000000001540456651127897202968597412109375,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
8,s-0.73468999999999995420552068026154302060604095458984375,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
9,s-0.32218999999999997640998117276467382907867431640625,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
10,s0.090310000000000056896709565990022383630275726318359375,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
11,s0.502810000000000201225702767260372638702392578125,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
12,s0.91531000000000017902124227475724183022975921630859375,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
13,s1.3278100000000001568167817822541110217571258544921875,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
14,s1.7403099999999998015454139022040180861949920654296875,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
15,s2.15280999999999966831865094718523323535919189453125,s-2.085999999999998966160319469054229557514190673828125,s180,s0.44890000000000013
16,s2.565310000000000201225702767260372638702392578125,s-2.5859999999999985220711096189916133880615234375,s0,s0.44890000000000013
17,s-2.64618999999999982009057930554263293743133544921875,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
18,s-2.233689999999999731272737335530109703540802001953125,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
19,s-1.821190000000000086544105215580202639102935791015625,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
20,s-1.4086900000000002197708681705989874899387359619140625,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
21,s-0.99619000000000001993072373807081021368503570556640625,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
22,s-0.58368999999999993111288176805828697979450225830078125,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
23,s-0.1711900000000002031175228012216393835842609405517578125,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
24,s0.2413099999999998301891679375330568291246891021728515625,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
25,s0.65380999999999989125143429191666655242443084716796875,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
26,s1.0663099999999998690469737994135357439517974853515625,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
27,s1.4788099999999999578648157694260589778423309326171875,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
28,s1.8913099999999996025934478893759660422801971435546875,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
29,s2.30380999999999946936668493435718119144439697265625,s-1.785999999999999143796003409079276025295257568359375,s0,s0.44890000000000013
30,s2.71631000000000000227373675443232059478759765625,s-1.285999999999999143796003409079276025295257568359375,s180,s0.44890000000000013
31,s-2.79718999999999962113861329271458089351654052734375,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
32,s-2.38468999999999997640998117276467382907867431640625,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
33,s-1.972189999999999887592139202752150595188140869140625,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
34,s-1.559690000000000242863507082802243530750274658203125,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
35,s-1.1471900000000001540456651127897202968597412109375,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
36,s-0.73468999999999995420552068026154302060604095458984375,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
37,s-0.32218999999999997640998117276467382907867431640625,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
38,s0.090310000000000056896709565990022383630275726318359375,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
39,s0.502810000000000201225702767260372638702392578125,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
40,s0.91531000000000017902124227475724183022975921630859375,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
41,s1.3278100000000001568167817822541110217571258544921875,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
42,s1.7403099999999998015454139022040180861949920654296875,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
43,s2.15280999999999966831865094718523323535919189453125,s-0.4859999999999988773424774990417063236236572265625,s180,s0.44890000000000013
44,s2.565310000000000201225702767260372638702392578125,s-0.9859999999999988773424774990417063236236572265625,s0,s0.44890000000000013
45,s-2.64618999999999982009057930554263293743133544921875,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
46,s-2.233689999999999731272737335530109703540802001953125,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
47,s-1.821190000000000086544105215580202639102935791015625,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
48,s-1.4086900000000002197708681705989874899387359619140625,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
49,s-0.99619000000000001993072373807081021368503570556640625,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
50,s-0.58368999999999993111288176805828697979450225830078125,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
51,s-0.1711900000000002031175228012216393835842609405517578125,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
52,s0.2413099999999998301891679375330568291246891021728515625,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
53,s0.65380999999999989125143429191666655242443084716796875,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
54,s1.0663099999999998690469737994135357439517974853515625,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
55,s1.4788099999999999578648157694260589778423309326171875,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
56,s1.8913099999999996025934478893759660422801971435546875,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
57,s2.30380999999999946936668493435718119144439697265625,s-0.1859999999999989717114345921800122596323490142822265625,s0,s0.44890000000000013
58,s2.71631000000000000227373675443232059478759765625,s0.31400000000000083399953609841759316623210906982421875,s180,s0.44890000000000013
59,s-2.79718999999999962113861329271458089351654052734375,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
60,s-2.38468999999999997640998117276467382907867431640625,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
61,s-1.972189999999999887592139202752150595188140869140625,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
62,s-1.559690000000000242863507082802243530750274658203125,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
63,s-1.1471900000000001540456651127897202968597412109375,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
64,s-0.73468999999999995420552068026154302060604095458984375,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
65,s-0.32218999999999997640998117276467382907867431640625,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
66,s0.090310000000000056896709565990022383630275726318359375,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
67,s0.502810000000000201225702767260372638702392578125,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
68,s0.91531000000000017902124227475724183022975921630859375,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
69,s1.3278100000000001568167817822541110217571258544921875,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
70,s1.7403099999999998015454139022040180861949920654296875,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
71,s2.15280999999999966831865094718523323535919189453125,s1.114000000000000767386154620908200740814208984375,s180,s0.44890000000000013
72,s2.565310000000000201225702767260372638702392578125,s0.614000000000000767386154620908200740814208984375,s0,s0.44890000000000013
73,s-2.64618999999999982009057930554263293743133544921875,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
74,s-2.233689999999999731272737335530109703540802001953125,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
75,s-1.821190000000000086544105215580202639102935791015625,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
76,s-1.4086900000000002197708681705989874899387359619140625,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
77,s-0.99619000000000001993072373807081021368503570556640625,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
78,s-0.58368999999999993111288176805828697979450225830078125,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
79,s-0.1711900000000002031175228012216393835842609405517578125,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
80,s0.2413099999999998301891679375330568291246891021728515625,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
81,s0.65380999999999989125143429191666655242443084716796875,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
82,s1.0663099999999998690469737994135357439517974853515625,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
83,s1.4788099999999999578648157694260589778423309326171875,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
84,s1.8913099999999996025934478893759660422801971435546875,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
85,s2.30380999999999946936668493435718119144439697265625,s1.4140000000000014779288903810083866119384765625,s0,s0.44890000000000013
86,s2.71631000000000000227373675443232059478759765625,s1.9140000000000014779288903810083866119384765625,s180,s0.44890000000000013
87,s-2.79718999999999962113861329271458089351654052734375,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
88,s-2.38468999999999997640998117276467382907867431640625,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
89,s-1.972189999999999887592139202752150595188140869140625,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
90,s-1.559690000000000242863507082802243530750274658203125,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
91,s-1.1471900000000001540456651127897202968597412109375,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
92,s-0.73468999999999995420552068026154302060604095458984375,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
93,s-0.32218999999999997640998117276467382907867431640625,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
94,s0.090310000000000056896709565990022383630275726318359375,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
95,s0.502810000000000201225702767260372638702392578125,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
96,s0.91531000000000017902124227475724183022975921630859375,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
97,s1.3278100000000001568167817822541110217571258544921875,s2.714000000000001744382416291045956313610076904296875,s180,s0.44890000000000013
98,s1.7403099999999998015454139022040180861949920654296875,s2.214000000000001744382416291045956313610076904296875,s0,s0.44890000000000013
