id,x,y,deg,score
1,s-2.399500000000000188293824976426549255847930908203125,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
2,s-1.9870000000000000994759830064140260219573974609375,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
3,s-1.5745000000000002327027459614328108727931976318359375,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
4,s-1.162000000000000365929508916451595723628997802734375,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
5,s-0.74950000000000027711166694643907248973846435546875,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
6,s-0.337000000000000188293824976426549255847930908203125,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
7,s0.075499999999999456434807143523357808589935302734375,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
8,s0.48799999999999954525264911353588104248046875,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
9,s0.900499999999999634070491083548404276371002197265625,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
10,s1.31299999999999972288833305356092751026153564453125,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
11,s1.725499999999999811706175023573450744152069091796875,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
12,s2.137999999999999456434807143523357808589935302734375,s-1.75000000000000088817841970012523233890533447265625,s180,s0.4259696329113923
13,s2.550499999999999101163439263473264873027801513671875,s-2.25000000000000088817841970012523233890533447265625,s0,s0.4259696329113923
14,s-2.550499999999999989341858963598497211933135986328125,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
15,s-2.138000000000000344613226843648590147495269775390625,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
16,s-1.725500000000000255795384873636066913604736328125,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
17,s-1.3130000000000003890221478286548517644405364990234375,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
18,s-0.9005000000000003002043058586423285305500030517578125,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
19,s-0.4880000000000002113864638886298052966594696044921875,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
20,s-0.075500000000000344613226843648590147495269775390625,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
21,s0.336999999999999744204615126363933086395263671875,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
22,s0.749499999999999833022457096376456320285797119140625,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
23,s1.16199999999999992184029906638897955417633056640625,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
24,s1.574500000000000010658141036401502788066864013671875,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
25,s1.986999999999999655386773156351409852504730224609375,s-1.4500000000000008437694987151189707219600677490234375,s0,s0.4259696329113923
26,s2.399499999999999300115405276301316916942596435546875,s-0.9500000000000008437694987151189707219600677490234375,s180,s0.4259696329113923
27,s-2.399500000000000188293824976426549255847930908203125,s-0.650000000000000799360577730112709105014801025390625,s0,s0.4259696329113923
28,s-1.9870000000000000994759830064140260219573974609375,s-0.150000000000000799360577730112709105014801025390625,s180,s0.4259696329113923
29,s-1.5745000000000002327027459614328108727931976318359375,s-0.650000000000000799360577730112709105014801025390625,s0,s0.4259696329113923
30,s-1.162000000000000365929508916451595723628997802734375,s-0.150000000000000799360577730112709105014801025390625,s180,s0.4259696329113923
31,s-0.74950000000000027711166694643907248973846435546875,s-0.650000000000000799360577730112709105014801025390625,s0,s0.4259696329113923
