id,x,y,deg,score
1,s-1.008463118061967644933929477701894938945770263671875,s-1.133869211450057701284777067485265433788299560546875,s15.036438147301826,s0.4532517467695839
2,s-0.383559084077425838099628663258044980466365814208984375,s-1.103222587629916429108334341435693204402923583984375,s-25.30416238558215,s0.4532517467695839
3,s-0.314828545920830593640715733272372744977474212646484375,s-0.21266951884727369748162573159788735210895538330078125,s154.09375069278607,s0.4532517467695839
4,s-0.93815752723991607808784465305507183074951171875,s-0.23578119141804687597385736808064393699169158935546875,s195.0362475059609,s0.4532517467695839
5,s0.33801636083042729818970428823377005755901336669921875,s-1.133869211450057701284777067485265433788299560546875,s15.036438147301826,s0.4532517467695839
6,s0.962920394814969160535156333935447037220001220703125,s-1.103222587629916429108334341435693204402923583984375,s-25.30416238558215,s0.4532517467695839
7,s1.031650932971564404994069263921119272708892822265625,s-0.21266951884727369748162573159788735210895538330078125,s154.09375069278607,s0.4532517467695839
8,s0.408321951652478976058091575396247208118438720703125,s-0.23578119141804687597385736808064393699169158935546875,s195.0362475059609,s0.4532517467695839
9,s-1.008463118061967644933929477701894938945770263671875,s0.21260970281589497421492751527694053947925567626953125,s15.036438147301826,s0.4532517467695839
10,s-0.383559084077425838099628663258044980466365814208984375,s0.24325632663603602434676531629520468413829803466796875,s-25.30416238558215,s0.4532517467695839
11,s-0.314828545920830593640715733272372744977474212646484375,s1.133809395418678978018078851164318621158599853515625,s154.09375069278607,s0.4532517467695839
12,s-0.93815752723991607808784465305507183074951171875,s1.110697722847905577481242289650253951549530029296875,s195.0362475059609,s0.4532517467695839
13,s0.33801636083042729818970428823377005755901336669921875,s0.21260970281589497421492751527694053947925567626953125,s15.036438147301826,s0.4532517467695839
14,s0.962920394814969160535156333935447037220001220703125,s0.24325632663603602434676531629520468413829803466796875,s-25.30416238558215,s0.4532517467695839
15,s1.031650932971564404994069263921119272708892822265625,s1.133809395418678978018078851164318621158599853515625,s154.09375069278607,s0.4532517467695839
16,s0.408321951652478976058091575396247208118438720703125,s1.110697722847905577481242289650253951549530029296875,s195.0362475059609,s0.4532517467695839
