id,x,y,deg,score
1,s-0.90757894736842115168684586024028249084949493408203125,s-1.105263157894736725239681618404574692249298095703125,s0,s0.530559210526316
2,s-0.495078947368420951846701427712105214595794677734375,s-0.6052631578947369472842865434358827769756317138671875,s180,s0.530559210526316
3,s-0.082578947368421307118069307762198150157928466796875,s-1.105263157894736725239681618404574692249298095703125,s0,s0.530559210526316
4,s0.32992105263157844863286527470336295664310455322265625,s-0.6052631578947369472842865434358827769756317138671875,s180,s0.530559210526316
5,s0.74242105263157898153991709477850235998630523681640625,s-1.105263157894736725239681618404574692249298095703125,s0,s0.530559210526316
6,s1.1549210526315791813800615273066796362400054931640625,s-0.6052631578947369472842865434358827769756317138671875,s180,s0.530559210526316
7,s-1.0585789473684210637571823099278844892978668212890625,s0.194736842105263263658088135343859903514385223388671875,s180,s0.530559210526316
8,s-0.64607894736842086391703787739970721304416656494140625,s-0.305263157894736847364214327171794138848781585693359375,s0,s0.530559210526316
9,s-0.23357894736842099714380083241849206387996673583984375,s0.194736842105263263658088135343859903514385223388671875,s180,s0.530559210526316
10,s0.1789210526315788418738605969338095746934413909912109375,s-0.305263157894736847364214327171794138848781585693359375,s0,s0.530559210526316
11,s0.5914210526315792915141855701222084462642669677734375,s0.194736842105263263658088135343859903514385223388671875,s180,s0.530559210526316
12,s1.0039210526315793803320275401347316801548004150390625,s-0.305263157894736847364214327171794138848781585693359375,s0,s0.530559210526316
13,s-1.320078947368421129482385367737151682376861572265625,s0.99473684210526369664506773915491066873073577880859375,s180,s0.530559210526316
14,s-0.90757894736842115168684586024028249084949493408203125,s0.49473684210526303051125296406098641455173492431640625,s0,s0.530559210526316
15,s-0.495078947368420951846701427712105214595794677734375,s0.99473684210526369664506773915491066873073577880859375,s180,s0.530559210526316
16,s-0.082578947368421307118069307762198150157928466796875,s0.49473684210526303051125296406098641455173492431640625,s0,s0.530559210526316
17,s0.32992105263157844863286527470336295664310455322265625,s0.99473684210526369664506773915491066873073577880859375,s180,s0.530559210526316
18,s0.74242105263157898153991709477850235998630523681640625,s0.49473684210526303051125296406098641455173492431640625,s0,s0.530559210526316
19,s1.1549210526315791813800615273066796362400054931640625,s0.99473684210526369664506773915491066873073577880859375,s180,s0.530559210526316
