id,x,y,deg,score
1,s-3.64538888888888923389686169684864580631256103515625,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
2,s-3.232888888888889145079019726836122572422027587890625,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
3,s-2.820388888888889056261177756823599338531494140625,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
4,s-2.4078888888888894115325456368736922740936279296875,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
5,s-1.995388888888889322714703666861169040203094482421875,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
6,s-1.58288888888888923389686169684864580631256103515625,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
7,s-1.17038888888888958916822957689873874187469482421875,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
8,s-0.757888888888889500350387606886215507984161376953125,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
9,s-0.3453888888888894115325456368736922740936279296875,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
10,s0.067111111111110677285296333138830959796905517578125,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
11,s0.47961111111111076610313830315135419368743896484375,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
12,s0.89211111111111041083177042310126125812530517578125,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
13,s1.30461111111111005556040254305116832256317138671875,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
14,s1.7171111111111105884674543631263077259063720703125,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
15,s2.12961111111111023319608648307621479034423828125,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
16,s2.54211111111111076610313830315135419368743896484375,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
17,s2.95461111111111041083177042310126125812530517578125,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
18,s3.36711111111111005556040254305116832256317138671875,s-2.948538011695907901099644732312299311161041259765625,s180,s0.4005390409356725
19,s3.7796111111111105884674543631263077259063720703125,s-3.448538011695907901099644732312299311161041259765625,s0,s0.4005390409356725
20,s-3.79638888888888903494489568402059376239776611328125,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
21,s-3.38388888888888939021626356407068669795989990234375,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
22,s-2.971388888888889301398421594058163464069366455078125,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
23,s-2.5588888888888892125805796240456402301788330078125,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
24,s-2.146388888888889567851947504095733165740966796875,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
25,s-1.7338888888888892569895006090519018471240997314453125,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
26,s-1.32138888888888939021626356407068669795989990234375,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
27,s-0.908888888888889301398421594058163464069366455078125,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
28,s-0.4963888888888892125805796240456402301788330078125,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
29,s-0.083888888888889123762737654033116996288299560546875,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
30,s0.32861111111111096505510431597940623760223388671875,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
31,s0.74111111111111060978373643592931330204010009765625,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
32,s1.15361111111111025451236855587922036647796630859375,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
33,s1.5661111111111107874194203759543597698211669921875,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
34,s1.978611111111110432148052495904266834259033203125,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
35,s2.39111111111111096505510431597940623760223388671875,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
36,s2.80361111111111060978373643592931330204010009765625,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
37,s3.21611111111111025451236855587922036647796630859375,s-2.64853801169590763464611882227472960948944091796875,s0,s0.4005390409356725
38,s3.6286111111111107874194203759543597698211669921875,s-2.14853801169590763464611882227472960948944091796875,s180,s0.4005390409356725
39,s-3.64538888888888923389686169684864580631256103515625,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
40,s-3.232888888888889145079019726836122572422027587890625,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
41,s-2.820388888888889056261177756823599338531494140625,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
42,s-2.4078888888888894115325456368736922740936279296875,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
43,s-1.995388888888889322714703666861169040203094482421875,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
44,s-1.58288888888888923389686169684864580631256103515625,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
45,s-1.17038888888888958916822957689873874187469482421875,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
46,s-0.757888888888889500350387606886215507984161376953125,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
47,s-0.3453888888888894115325456368736922740936279296875,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
48,s0.067111111111110677285296333138830959796905517578125,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
49,s0.47961111111111076610313830315135419368743896484375,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
50,s0.89211111111111041083177042310126125812530517578125,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
51,s1.30461111111111005556040254305116832256317138671875,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
52,s1.7171111111111105884674543631263077259063720703125,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
53,s2.12961111111111023319608648307621479034423828125,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
54,s2.54211111111111076610313830315135419368743896484375,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
55,s2.95461111111111041083177042310126125812530517578125,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
56,s3.36711111111111005556040254305116832256317138671875,s-1.3485380116959078122818027622997760772705078125,s180,s0.4005390409356725
57,s3.7796111111111105884674543631263077259063720703125,s-1.8485380116959078122818027622997760772705078125,s0,s0.4005390409356725
58,s-3.79638888888888903494489568402059376239776611328125,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
59,s-3.38388888888888939021626356407068669795989990234375,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
60,s-2.971388888888889301398421594058163464069366455078125,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
61,s-2.5588888888888892125805796240456402301788330078125,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
62,s-2.146388888888889567851947504095733165740966796875,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
63,s-1.7338888888888892569895006090519018471240997314453125,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
64,s-1.32138888888888939021626356407068669795989990234375,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
65,s-0.908888888888889301398421594058163464069366455078125,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
66,s-0.4963888888888892125805796240456402301788330078125,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
67,s-0.083888888888889123762737654033116996288299560546875,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
68,s0.32861111111111096505510431597940623760223388671875,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
69,s0.74111111111111060978373643592931330204010009765625,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
70,s1.15361111111111025451236855587922036647796630859375,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
71,s1.5661111111111107874194203759543597698211669921875,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
72,s1.978611111111110432148052495904266834259033203125,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
73,s2.39111111111111096505510431597940623760223388671875,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
74,s2.80361111111111060978373643592931330204010009765625,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
75,s3.21611111111111025451236855587922036647796630859375,s-1.048538011695907545828276852262206375598907470703125,s0,s0.4005390409356725
76,s3.6286111111111107874194203759543597698211669921875,s-0.548538011695907545828276852262206375598907470703125,s180,s0.4005390409356725
77,s-3.64538888888888923389686169684864580631256103515625,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
78,s-3.232888888888889145079019726836122572422027587890625,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
79,s-2.820388888888889056261177756823599338531494140625,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
80,s-2.4078888888888894115325456368736922740936279296875,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
81,s-1.995388888888889322714703666861169040203094482421875,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
82,s-1.58288888888888923389686169684864580631256103515625,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
83,s-1.17038888888888958916822957689873874187469482421875,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
84,s-0.757888888888889500350387606886215507984161376953125,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
85,s-0.3453888888888894115325456368736922740936279296875,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
86,s0.067111111111110677285296333138830959796905517578125,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
87,s0.47961111111111076610313830315135419368743896484375,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
88,s0.89211111111111041083177042310126125812530517578125,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
89,s1.30461111111111005556040254305116832256317138671875,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
90,s1.7171111111111105884674543631263077259063720703125,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
91,s2.12961111111111023319608648307621479034423828125,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
92,s2.54211111111111076610313830315135419368743896484375,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
93,s2.95461111111111041083177042310126125812530517578125,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
94,s3.36711111111111005556040254305116832256317138671875,s0.251461988304092276536039207712747156620025634765625,s180,s0.4005390409356725
95,s3.7796111111111105884674543631263077259063720703125,s-0.248538011695907723463960792287252843379974365234375,s0,s0.4005390409356725
96,s-3.79638888888888903494489568402059376239776611328125,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
97,s-3.38388888888888939021626356407068669795989990234375,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
98,s-2.971388888888889301398421594058163464069366455078125,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
99,s-2.5588888888888892125805796240456402301788330078125,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
100,s-2.146388888888889567851947504095733165740966796875,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
101,s-1.7338888888888892569895006090519018471240997314453125,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
102,s-1.32138888888888939021626356407068669795989990234375,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
103,s-0.908888888888889301398421594058163464069366455078125,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
104,s-0.4963888888888892125805796240456402301788330078125,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
105,s-0.083888888888889123762737654033116996288299560546875,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
106,s0.32861111111111096505510431597940623760223388671875,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
107,s0.74111111111111060978373643592931330204010009765625,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
108,s1.15361111111111025451236855587922036647796630859375,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
109,s1.5661111111111107874194203759543597698211669921875,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
110,s1.978611111111110432148052495904266834259033203125,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
111,s2.39111111111111096505510431597940623760223388671875,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
112,s2.80361111111111060978373643592931330204010009765625,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
113,s3.21611111111111025451236855587922036647796630859375,s0.551461988304092098900355267687700688838958740234375,s0,s0.4005390409356725
114,s3.6286111111111107874194203759543597698211669921875,s1.051461988304092098900355267687700688838958740234375,s180,s0.4005390409356725
115,s-3.64538888888888923389686169684864580631256103515625,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
116,s-3.232888888888889145079019726836122572422027587890625,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
117,s-2.820388888888889056261177756823599338531494140625,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
118,s-2.4078888888888894115325456368736922740936279296875,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
119,s-1.995388888888889322714703666861169040203094482421875,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
120,s-1.58288888888888923389686169684864580631256103515625,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
121,s-1.17038888888888958916822957689873874187469482421875,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
122,s-0.757888888888889500350387606886215507984161376953125,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
123,s-0.3453888888888894115325456368736922740936279296875,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
124,s0.067111111111110677285296333138830959796905517578125,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
125,s0.47961111111111076610313830315135419368743896484375,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
126,s0.89211111111111041083177042310126125812530517578125,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
127,s1.30461111111111005556040254305116832256317138671875,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
128,s1.7171111111111105884674543631263077259063720703125,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
129,s2.12961111111111023319608648307621479034423828125,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
130,s2.54211111111111076610313830315135419368743896484375,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
131,s2.95461111111111041083177042310126125812530517578125,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
132,s3.36711111111111005556040254305116832256317138671875,s1.851461988304092809443091027787886559963226318359375,s180,s0.4005390409356725
133,s3.7796111111111105884674543631263077259063720703125,s1.351461988304092809443091027787886559963226318359375,s0,s0.4005390409356725
134,s-3.79638888888888903494489568402059376239776611328125,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
135,s-3.38388888888888939021626356407068669795989990234375,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
136,s-2.971388888888889301398421594058163464069366455078125,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
137,s-2.5588888888888892125805796240456402301788330078125,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
138,s-2.146388888888889567851947504095733165740966796875,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
139,s-1.7338888888888892569895006090519018471240997314453125,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
140,s-1.32138888888888939021626356407068669795989990234375,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
141,s-0.908888888888889301398421594058163464069366455078125,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
142,s-0.4963888888888892125805796240456402301788330078125,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
143,s-0.083888888888889123762737654033116996288299560546875,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
144,s0.32861111111111096505510431597940623760223388671875,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
145,s0.74111111111111060978373643592931330204010009765625,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
146,s1.15361111111111025451236855587922036647796630859375,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
147,s1.5661111111111107874194203759543597698211669921875,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
148,s1.978611111111110432148052495904266834259033203125,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
149,s2.39111111111111096505510431597940623760223388671875,s2.151461988304092631807407087762840092182159423828125,s0,s0.4005390409356725
150,s2.80361111111111060978373643592931330204010009765625,s2.651461988304092631807407087762840092182159423828125,s180,s0.4005390409356725
