id,x,y,deg,score
1,s0.81157627118644060093544112532981671392917633056640625,s-1.9915254237288133598582362537854351103305816650390625,s180,s0.44084745762711863
2,s1.2240762711864403566863757077953778207302093505859375,s-2.491525423728813137813631328754127025604248046875,s0,s0.44084745762711863
3,s1.6365762711864404455042176778079010546207427978515625,s-1.9915254237288133598582362537854351103305816650390625,s180,s0.44084745762711863
4,s2.049076271186441200455874422914348542690277099609375,s-2.491525423728813137813631328754127025604248046875,s0,s0.44084745762711863
5,s-2.22692372881355904468136941432021558284759521484375,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
6,s-1.81442372881355939995273729437030851840972900390625,s-1.69152542372881331544931526877917349338531494140625,s0,s0.44084745762711863
7,s-1.4019237288135595331795002493890933692455291748046875,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
8,s-0.98942372881355933333935581686091609299182891845703125,s-1.69152542372881331544931526877917349338531494140625,s0,s0.44084745762711863
9,s-0.57692372881355924452151384684839285910129547119140625,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
10,s-0.164423728813559322237125570609350688755512237548828125,s-1.69152542372881331544931526877917349338531494140625,s0,s0.44084745762711863
11,s0.248076271186440544536111474371864460408687591552734375,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
12,s0.66057627118644079988740713815786875784397125244140625,s-1.69152542372881331544931526877917349338531494140625,s0,s0.44084745762711863
13,s1.0730762711864405556383417206234298646450042724609375,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
14,s1.4855762711864406444561836906359530985355377197265625,s-1.69152542372881331544931526877917349338531494140625,s0,s0.44084745762711863
15,s1.8980762711864407332740256606484763324260711669921875,s-1.19152542372881331544931526877917349338531494140625,s180,s0.44084745762711863
16,s-2.07592372881355924363333542714826762676239013671875,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
17,s-1.66342372881355959890470330719836056232452392578125,s-0.391525423728813326551545515030738897621631622314453125,s180,s0.44084745762711863
18,s-1.250923728813559510086861337185837328433990478515625,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
19,s-0.83842372881355931024671690465766005218029022216796875,s-0.391525423728813326551545515030738897621631622314453125,s180,s0.44084745762711863
20,s-0.425923728813559387962328628418617881834506988525390625,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
21,s-0.01342372881355928700142232656844498706050217151641845703125,s-0.391525423728813326551545515030738897621631622314453125,s180,s0.44084745762711863
22,s0.399076271186440345584145461543812416493892669677734375,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
23,s0.81157627118644060093544112532981671392917633056640625,s-0.391525423728813326551545515030738897621631622314453125,s180,s0.44084745762711863
24,s1.2240762711864403566863757077953778207302093505859375,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
25,s1.6365762711864404455042176778079010546207427978515625,s-0.391525423728813326551545515030738897621631622314453125,s180,s0.44084745762711863
26,s2.049076271186441200455874422914348542690277099609375,s-0.8915254237288132710403942837729118764400482177734375,s0,s0.44084745762711863
27,s-2.22692372881355904468136941432021558284759521484375,s0.4084745762711869954131316262646578252315521240234375,s180,s0.44084745762711863
28,s-1.81442372881355939995273729437030851840972900390625,s-0.0915254237288130045868683737353421747684478759765625,s0,s0.44084745762711863
29,s-1.4019237288135595331795002493890933692455291748046875,s0.4084745762711869954131316262646578252315521240234375,s180,s0.44084745762711863
30,s-0.98942372881355933333935581686091609299182891845703125,s-0.0915254237288130045868683737353421747684478759765625,s0,s0.44084745762711863
31,s-0.57692372881355924452151384684839285910129547119140625,s0.4084745762711869954131316262646578252315521240234375,s180,s0.44084745762711863
