id,x,y,deg,score
1,s-1.8116408450704224453176038878154940903186798095703125,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
2,s-1.39914084507042257854436684283427894115447998046875,s-2.281690140845071379516184606472961604595184326171875,s0,s0.40895679225352105
3,s-0.98664084507042260074882733533740974962711334228515625,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
4,s-0.57414084507042251193098536532488651573657989501953125,s-2.281690140845071379516184606472961604595184326171875,s0,s0.40895679225352105
5,s-0.1616408450704223953575677796834497712552547454833984375,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
6,s0.250859154929577277126639955895370803773403167724609375,s-2.281690140845071379516184606472961604595184326171875,s0,s0.40895679225352105
7,s0.66335915492957731043333069465006701648235321044921875,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
8,s1.0758591549295772882288702021469362080097198486328125,s-2.281690140845071379516184606472961604595184326171875,s0,s0.40895679225352105
9,s1.4883591549295773770467121721594594419002532958984375,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
10,s1.9008591549295774658645541421719826757907867431640625,s-2.281690140845071379516184606472961604595184326171875,s0,s0.40895679225352105
11,s2.313359154929577332637791187153197824954986572265625,s-1.78169014084507093542697475641034543514251708984375,s180,s0.40895679225352105
12,s-2.375140845070422113138874919968657195568084716796875,s-0.9816901408450708910180537714040838181972503662109375,s180,s0.40895679225352105
13,s-1.9626408450704226904548477250500582158565521240234375,s-1.4816901408450708910180537714040838181972503662109375,s0,s0.40895679225352105
14,s-1.5501408450704226016370057550375349819660186767578125,s-0.9816901408450708910180537714040838181972503662109375,s180,s0.40895679225352105
15,s-1.13764084507042273486376871005631983280181884765625,s-1.4816901408450708910180537714040838181972503662109375,s0,s0.40895679225352105
16,s-0.72514084507042253502362427752814255654811859130859375,s-0.9816901408450708910180537714040838181972503662109375,s180,s0.40895679225352105
17,s-0.312640845070422390694631076257792301476001739501953125,s-1.4816901408450708910180537714040838181972503662109375,s0,s0.40895679225352105
18,s0.0998591549295774483230303530945093370974063873291015625,s-0.9816901408450708910180537714040838181972503662109375,s180,s0.40895679225352105
