id,x,y,deg,score
1,s-1.033173913043478275852748993202112615108489990234375,s-1.8405797101449277164419982000254094600677490234375,s180,s0.4208106123188405
2,s-0.62067391304347818703490702318958938121795654296875,s-2.340579710144928160531208050088025629520416259765625,s0,s0.4208106123188405
3,s-0.2081739130434781259726406688059796579182147979736328125,s-1.8405797101449277164419982000254094600677490234375,s180,s0.4208106123188405
4,s0.204326086956521546511567066772840917110443115234375,s-2.340579710144928160531208050088025629520416259765625,s0,s0.4208106123188405
5,s0.6168260869565216353294090367853641510009765625,s-1.8405797101449277164419982000254094600677490234375,s180,s0.4208106123188405
6,s1.0293260869565215021026460817665793001651763916015625,s-2.340579710144928160531208050088025629520416259765625,s0,s0.4208106123188405
7,s1.4418260869565215909204880517791025340557098388671875,s-1.8405797101449277164419982000254094600677490234375,s180,s0.4208106123188405
8,s1.8543260869565216797383300217916257679462432861328125,s-2.340579710144928160531208050088025629520416259765625,s0,s0.4208106123188405
9,s2.266826086956521546511567066772840917110443115234375,s-1.8405797101449277164419982000254094600677490234375,s180,s0.4208106123188405
10,s-2.421673913043477899265099040349014103412628173828125,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
11,s-2.009173913043478254536466920399107038974761962890625,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
12,s-1.5966739130434783877632298754178918898105621337890625,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
13,s-1.1841739130434785209899928304366767406463623046875,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
14,s-0.7716739130434782101275459353928454220294952392578125,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
15,s-0.3591739130434781213097039653803221881389617919921875,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
16,s0.05332608695652173158574527178643620572984218597412109375,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
17,s0.465826086956521778770223818355589173734188079833984375,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
18,s0.878326086956521923099217019625939428806304931640625,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
19,s1.2908260869565217898724540646071545779705047607421875,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
20,s1.7033260869565218786902960346196778118610382080078125,s-1.0405797101449276720330772150191478431224822998046875,s180,s0.4208106123188405
21,s2.115826086956521745463533079600892961025238037109375,s-1.5405797101449276720330772150191478431224822998046875,s0,s0.4208106123188405
22,s-2.270673913043478098217065053177066147327423095703125,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
23,s-1.8581739130434782314438280081958509981632232666015625,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
24,s-1.4456739130434783646705909632146358489990234375,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
25,s-1.033173913043478275852748993202112615108489990234375,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
26,s-0.62067391304347818703490702318958938121795654296875,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
27,s-0.2081739130434781259726406688059796579182147979736328125,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
28,s0.204326086956521546511567066772840917110443115234375,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
29,s0.6168260869565216353294090367853641510009765625,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
30,s1.0293260869565215021026460817665793001651763916015625,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
31,s1.4418260869565215909204880517791025340557098388671875,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
32,s1.8543260869565216797383300217916257679462432861328125,s-0.740579710144927627624156230012886226177215576171875,s0,s0.4208106123188405
33,s2.266826086956521546511567066772840917110443115234375,s-0.2405797101449276553797318456417997367680072784423828125,s180,s0.4208106123188405
34,s-2.421673913043477899265099040349014103412628173828125,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
35,s-2.009173913043478254536466920399107038974761962890625,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
36,s-1.5966739130434783877632298754178918898105621337890625,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
37,s-1.1841739130434785209899928304366767406463623046875,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
38,s-0.7716739130434782101275459353928454220294952392578125,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
39,s-0.3591739130434781213097039653803221881389617919921875,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
40,s0.05332608695652173158574527178643620572984218597412109375,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
41,s0.465826086956521778770223818355589173734188079833984375,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
42,s0.878326086956521923099217019625939428806304931640625,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
43,s1.2908260869565217898724540646071545779705047607421875,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
44,s1.7033260869565218786902960346196778118610382080078125,s0.559420289855072638829369680024683475494384765625,s180,s0.4208106123188405
45,s2.115826086956521745463533079600892961025238037109375,s0.059420289855072604134900160488541587255895137786865234375,s0,s0.4208106123188405
46,s-2.270673913043478098217065053177066147327423095703125,s0.85942028985507246119368573999963700771331787109375,s0,s0.4208106123188405
47,s-1.8581739130434782314438280081958509981632232666015625,s1.35942028985507246119368573999963700771331787109375,s180,s0.4208106123188405
48,s-1.4456739130434783646705909632146358489990234375,s0.85942028985507246119368573999963700771331787109375,s0,s0.4208106123188405
49,s-1.033173913043478275852748993202112615108489990234375,s1.35942028985507246119368573999963700771331787109375,s180,s0.4208106123188405
50,s-0.62067391304347818703490702318958938121795654296875,s0.85942028985507246119368573999963700771331787109375,s0,s0.4208106123188405
51,s-0.2081739130434781259726406688059796579182147979736328125,s1.35942028985507246119368573999963700771331787109375,s180,s0.4208106123188405
52,s0.204326086956521546511567066772840917110443115234375,s0.85942028985507246119368573999963700771331787109375,s0,s0.4208106123188405
53,s0.6168260869565216353294090367853641510009765625,s1.35942028985507246119368573999963700771331787109375,s180,s0.4208106123188405
54,s1.0293260869565215021026460817665793001651763916015625,s0.85942028985507246119368573999963700771331787109375,s0,s0.4208106123188405
55,s1.4418260869565215909204880517791025340557098388671875,s1.35942028985507246119368573999963700771331787109375,s180,s0.4208106123188405
