id,x,y,deg,score
1,s-2.517986347365248622764966057729907333850860595703125,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
2,s-2.1054863473652485339471240877173840999603271484375,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
3,s-1.6929863473652486671738870427361689507961273193359375,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
4,s-1.2804863473652485783560450727236457169055938720703125,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
5,s-0.8679863473652489336274129527737386524677276611328125,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
6,s-0.455486347365248789298419751503388397395610809326171875,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
7,s-0.042986347365248707419471685398093541152775287628173828125,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
8,s0.369513652634751388337264188521658070385456085205078125,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
9,s0.7820136526347514216439549272763542830944061279296875,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
10,s1.1945136526347510663725870472262613475322723388671875,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
11,s1.6070136526347507111012191671761684119701385498046875,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
12,s2.0195136526347514660528759122826159000396728515625,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
13,s2.4320136526347511107815080322325229644775390625,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
14,s2.84451365263475164368855985230766236782073974609375,s-3.00064935064934967812178001622669398784637451171875,s180.0,s0.3867819736844608
15,s3.25701365263475128841719197225756943225860595703125,s-3.50064935064934967812178001622669398784637451171875,s0.0,s0.3867819736844608
16,s-3.49398634736524815735947413486428558826446533203125,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
17,s-3.08148634736524851263084201491437852382659912109375,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
18,s-2.668986347365248423813000044901855289936065673828125,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
19,s-2.256486347365248779084367924951948225498199462890625,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
20,s-1.843986347365248690266525954939424991607666015625,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
21,s-1.431486347365248601448683984926901757717132568359375,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
22,s-1.0189863473652487346754469399456866085529327392578125,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
23,s-0.6064863473652486458576049699331633746623992919921875,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
24,s-0.193986347365248501528611768662813119590282440185546875,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
25,s0.218513652634751587289230201349710114300251007080078125,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
26,s0.6310136526347516205959209401044063270092010498046875,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
27,s1.0435136526347512653245530600543133914470672607421875,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
28,s1.4560136526347509100531851800042204558849334716796875,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
29,s1.8685136526347514429602370000793598592281341552734375,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
30,s2.281013652634751309733474045060575008392333984375,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
31,s2.69351365263475184264052586513571441173553466796875,s-2.700649350649349411668254106189124286174774169921875,s0.0,s0.3867819736844608
32,s3.10601365263475148736915798508562147617340087890625,s-2.200649350649349411668254106189124286174774169921875,s180.0,s0.3867819736844608
33,s-3.34298634736524835631144014769233763217926025390625,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
34,s-2.930486347365248267493598177679814398288726806640625,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
35,s-2.517986347365248622764966057729907333850860595703125,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
36,s-2.1054863473652485339471240877173840999603271484375,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
37,s-1.6929863473652486671738870427361689507961273193359375,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
38,s-1.2804863473652485783560450727236457169055938720703125,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
39,s-0.8679863473652489336274129527737386524677276611328125,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
40,s-0.455486347365248789298419751503388397395610809326171875,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
41,s-0.042986347365248707419471685398093541152775287628173828125,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
42,s0.369513652634751388337264188521658070385456085205078125,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
43,s0.7820136526347514216439549272763542830944061279296875,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
44,s1.1945136526347510663725870472262613475322723388671875,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
45,s1.6070136526347507111012191671761684119701385498046875,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
46,s2.0195136526347514660528759122826159000396728515625,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
47,s2.4320136526347511107815080322325229644775390625,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
48,s2.84451365263475164368855985230766236782073974609375,s-1.4006493506493493672593331211828626692295074462890625,s180.0,s0.3867819736844608
49,s3.25701365263475128841719197225756943225860595703125,s-1.9006493506493493672593331211828626692295074462890625,s0.0,s0.3867819736844608
50,s-3.49398634736524815735947413486428558826446533203125,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
51,s-3.08148634736524851263084201491437852382659912109375,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
52,s-2.668986347365248423813000044901855289936065673828125,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
53,s-2.256486347365248779084367924951948225498199462890625,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
54,s-1.843986347365248690266525954939424991607666015625,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
55,s-1.431486347365248601448683984926901757717132568359375,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
56,s-1.0189863473652487346754469399456866085529327392578125,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
57,s-0.6064863473652486458576049699331633746623992919921875,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
58,s-0.193986347365248501528611768662813119590282440185546875,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
59,s0.218513652634751587289230201349710114300251007080078125,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
60,s0.6310136526347516205959209401044063270092010498046875,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
61,s1.0435136526347512653245530600543133914470672607421875,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
62,s1.4560136526347509100531851800042204558849334716796875,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
63,s1.8685136526347514429602370000793598592281341552734375,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
64,s2.281013652634751309733474045060575008392333984375,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
65,s2.69351365263475184264052586513571441173553466796875,s-1.1006493506493491008058072111452929675579071044921875,s0.0,s0.3867819736844608
66,s3.10601365263475148736915798508562147617340087890625,s-0.60064935064934921182810967366094700992107391357421875,s180.0,s0.3867819736844608
67,s-3.34298634736524835631144014769233763217926025390625,s-0.30064935064934938946379361368599347770214080810546875,s0.0,s0.3867819736844608
68,s-2.930486347365248267493598177679814398288726806640625,s0.1993506493506505827806307706850930117070674896240234375,s180.0,s0.3867819736844608
69,s-2.517986347365248622764966057729907333850860595703125,s-0.30064935064934938946379361368599347770214080810546875,s0.0,s0.3867819736844608
70,s-2.1054863473652485339471240877173840999603271484375,s0.1993506493506505827806307706850930117070674896240234375,s180.0,s0.3867819736844608
71,s-1.6929863473652486671738870427361689507961273193359375,s-0.30064935064934938946379361368599347770214080810546875,s0.0,s0.3867819736844608
