id,x,y,deg,score
1,s-1.2414799999999999169375541896442882716655731201171875,s-1.83333333333333303727386009995825588703155517578125,s180,s0.4486880133333333
2,s-0.828980000000000050164317144663073122501373291015625,s-2.33333333333333303727386009995825588703155517578125,s0,s0.4486880133333333
3,s-0.41647999999999996134647517465054988861083984375,s-1.83333333333333303727386009995825588703155517578125,s180,s0.4486880133333333
4,s-0.0039800000000002437594570636747448588721454143524169921875,s-2.33333333333333303727386009995825588703155517578125,s0,s0.4486880133333333
5,s0.408519999999999772199998915311880409717559814453125,s-1.83333333333333303727386009995825588703155517578125,s180,s0.4486880133333333
6,s0.82101999999999986101784088532440364360809326171875,s-2.33333333333333303727386009995825588703155517578125,s0,s0.4486880133333333
7,s1.2335200000000001718802877803682349622249603271484375,s-1.83333333333333303727386009995825588703155517578125,s180,s0.4486880133333333
8,s1.6460200000000002606981297503807581961154937744140625,s-2.33333333333333303727386009995825588703155517578125,s0,s0.4486880133333333
9,s2.0585199999999996833821569452993571758270263671875,s-1.83333333333333303727386009995825588703155517578125,s180,s0.4486880133333333
10,s2.471019999999999328110789065249264240264892578125,s-2.33333333333333303727386009995825588703155517578125,s0,s0.4486880133333333
11,s-2.629979999999999762394509161822497844696044921875,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
12,s-2.2174800000000001176658770418725907802581787109375,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
13,s-1.8049799999999998068034301468287594616413116455078125,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
14,s-1.39247999999999994003019310184754431247711181640625,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
15,s-0.9799800000000000732569560568663291633129119873046875,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
16,s-0.5674799999999999844391140868538059294223785400390625,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
17,s-0.1549800000000000343991501949858502484858036041259765625,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
18,s0.257519999999999971151964928139932453632354736328125,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
19,s0.67002000000000005996980689815245568752288818359375,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
20,s1.0825200000000003708322537931962870061397552490234375,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
21,s1.4950200000000004596500957632088102400302886962890625,s-1.0333333333333329928649391149519942700862884521484375,s180,s0.4486880133333333
22,s1.9075200000000001043787278831587173044681549072265625,s-1.5333333333333329928649391149519942700862884521484375,s0,s0.4486880133333333
