id,x,y,deg,score
1,s0.1767833333333335421588827784944442100822925567626953125,s-3.236666666666666802854024354019202291965484619140625,s0,s0.41283735208333333
2,s0.58928333333333349219884667036239989101886749267578125,s-2.736666666666666802854024354019202291965484619140625,s180,s0.41283735208333333
3,s1.0017833333333336920389911028905771672725677490234375,s-3.236666666666666802854024354019202291965484619140625,s0,s0.41283735208333333
4,s1.4142833333333333367676232228404842317104339599609375,s-2.736666666666666802854024354019202291965484619140625,s180,s0.41283735208333333
5,s1.8267833333333329814962553427903912961483001708984375,s-3.236666666666666802854024354019202291965484619140625,s0,s0.41283735208333333
6,s2.2392833333333328482694923877716064453125,s-2.736666666666666802854024354019202291965484619140625,s180,s0.41283735208333333
7,s2.6517833333333324929981245077215135097503662109375,s-3.236666666666666802854024354019202291965484619140625,s0,s0.41283735208333333
8,s3.06428333333333302590517632779665291309356689453125,s-2.736666666666666802854024354019202291965484619140625,s180,s0.41283735208333333
9,s-3.27421666666666677514285765937529504299163818359375,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
10,s-2.86171666666666713041422553942538797855377197265625,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
11,s-2.449216666666667041596383569412864744663238525390625,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
12,s-2.036716666666666952778541599400341510772705078125,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
13,s-1.62421666666666641987148977932520210742950439453125,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
14,s-1.211716666666666331053647809312678873538970947265625,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
15,s-0.79921666666666657530271322684711776673793792724609375,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
16,s-0.386716666666666430973720025576767511665821075439453125,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
17,s0.025783333333333706416379271786354365758597850799560546875,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
18,s0.43828333333333369115081268319045193493366241455078125,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
19,s0.85078333333333377996865465320297516882419586181640625,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
20,s1.2632833333333335357195892356685362756252288818359375,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
21,s1.6757833333333331804482213556184433400630950927734375,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
22,s2.088283333333333047221458400599658489227294921875,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
23,s2.5007833333333326919500905205495655536651611328125,s-1.93666666666666742457891814410686492919921875,s180,s0.41283735208333333
24,s2.91328333333333322485714234062470495700836181640625,s-2.43666666666666653640049844398163259029388427734375,s0,s0.41283735208333333
25,s-3.12321666666666697409482367220334708690643310546875,s-1.6366666666666673801699971591006033122539520263671875,s0,s0.41283735208333333
26,s-2.710716666666666885276981702190823853015899658203125,s-1.1366666666666673801699971591006033122539520263671875,s180,s0.41283735208333333
27,s-2.2982166666666667964591397321783006191253662109375,s-1.6366666666666673801699971591006033122539520263671875,s0,s0.41283735208333333
28,s-1.8857166666666664855966928371344693005084991455078125,s-1.1366666666666673801699971591006033122539520263671875,s180,s0.41283735208333333
29,s-1.4732166666666663967788508671219460666179656982421875,s-1.6366666666666673801699971591006033122539520263671875,s0,s0.41283735208333333
30,s-1.0607166666666663079610088971094228327274322509765625,s-1.1366666666666673801699971591006033122539520263671875,s180,s0.41283735208333333
31,s-0.64821666666666677425467923967516981065273284912109375,s-1.6366666666666673801699971591006033122539520263671875,s0,s0.41283735208333333
32,s-0.2357166666666665466589591915180790238082408905029296875,s-1.1366666666666673801699971591006033122539520263671875,s180,s0.41283735208333333
33,s0.1767833333333335421588827784944442100822925567626953125,s-1.6366666666666673801699971591006033122539520263671875,s0,s0.41283735208333333
