id,x,y,deg,score
1,s-0.8563076923076924362732142981258220970630645751953125,s-1.4423076923076922906119534673052839934825897216796875,s180,s0.4761649230769231
2,s-0.443807692307692291944221096855471841990947723388671875,s-1.9423076923076922906119534673052839934825897216796875,s0,s0.4761649230769231
3,s-0.031307692307692210065273030750176985748112201690673828125,s-1.4423076923076922906119534673052839934825897216796875,s180,s0.4761649230769231
4,s0.381192307692307441602252993106958456337451934814453125,s-1.9423076923076922906119534673052839934825897216796875,s0,s0.4761649230769231
5,s0.7936923076923074749089437318616546690464019775390625,s-1.4423076923076922906119534673052839934825897216796875,s180,s0.4761649230769231
6,s1.2061923076923075637267857018741779029369354248046875,s-1.9423076923076922906119534673052839934825897216796875,s0,s0.4761649230769231
7,s1.6186923076923076525446276718867011368274688720703125,s-1.4423076923076922906119534673052839934825897216796875,s180,s0.4761649230769231
8,s2.0311923076923079634070745669305324554443359375,s-1.9423076923076922906119534673052839934825897216796875,s0,s0.4761649230769231
9,s-2.244807692307691837640959420241415500640869140625,s-0.64230769230769235722533494481467641890048980712890625,s180,s0.4761649230769231
10,s-1.8323076923076924149569322253228165209293365478515625,s-1.142307692307692246203032482299022376537322998046875,s0,s0.4761649230769231
11,s-1.4198076923076923261390902553102932870388031005859375,s-0.64230769230769235722533494481467641890048980712890625,s180,s0.4761649230769231
12,s-1.007307692307692459365853210329078137874603271484375,s-1.142307692307692246203032482299022376537322998046875,s0,s0.4761649230769231
13,s-0.59480769230769237054801124031655490398406982421875,s-0.64230769230769235722533494481467641890048980712890625,s180,s0.4761649230769231
14,s-0.182307692307692226219018039046204648911952972412109375,s-1.142307692307692246203032482299022376537322998046875,s0,s0.4761649230769231
15,s0.2301923076923076127986433903060969896614551544189453125,s-0.64230769230769235722533494481467641890048980712890625,s180,s0.4761649230769231
16,s0.6426923076923076738609097446897067129611968994140625,s-1.142307692307692246203032482299022376537322998046875,s0,s0.4761649230769231
17,s1.0551923076923077626787517147022299468517303466796875,s-0.64230769230769235722533494481467641890048980712890625,s180,s0.4761649230769231
