id,x,y,deg,score
1,s-0.63586764705882348192034214662271551787853240966796875,s-2.36764705882352899379839072935283184051513671875,s0,s0.42699900367647053
2,s-0.22336764705882339310250017661019228398799896240234375,s-1.8676470588235287717537858043215237557888031005859375,s180,s0.42699900367647053
3,s0.1891323529411762793817075589686282910406589508056640625,s-2.36764705882352899379839072935283184051513671875,s0,s0.42699900367647053
4,s0.60163235294117634044397391335223801434040069580078125,s-1.8676470588235287717537858043215237557888031005859375,s180,s0.42699900367647053
5,s1.014132352941176318239513420849107205867767333984375,s-2.36764705882352899379839072935283184051513671875,s0,s0.42699900367647053
6,s1.42663235294117640705735539086163043975830078125,s-1.8676470588235287717537858043215237557888031005859375,s180,s0.42699900367647053
7,s1.839132352941176495875197360874153673648834228515625,s-2.36764705882352899379839072935283184051513671875,s0,s0.42699900367647053
8,s2.251632352941176140603829480824060738086700439453125,s-1.8676470588235287717537858043215237557888031005859375,s180,s0.42699900367647053
9,s-2.436867647058823305172836626297794282436370849609375,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
10,s-2.024367647058823660444204506347887217998504638671875,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
11,s-1.61186764705882357162636253633536398410797119140625,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
12,s-1.1993676470588237048531254913541488349437713623046875,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
13,s-0.78686764705882350501298105882597155869007110595703125,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
14,s-0.37436764705882341619513908881344832479953765869140625,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
15,s0.038132352941176457516991860074995202012360095977783203125,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
16,s0.450632352941176483884788694922463037073612213134765625,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
17,s0.86313235294117662821378189619281329214572906494140625,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
18,s1.275632352941176606009321403689682483673095703125,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
19,s1.688132352941176694827163373702205717563629150390625,s-1.067647058823528727344864819315262138843536376953125,s180,s0.42699900367647053
20,s2.100632352941176339555795493652112782001495361328125,s-1.567647058823528727344864819315262138843536376953125,s0,s0.42699900367647053
21,s-2.285867647058823504124802639125846326351165771484375,s-0.7676470588235286829359438343090005218982696533203125,s0,s0.42699900367647053
22,s-1.87336764705882341530696066911332309246063232421875,s-0.2676470588235286829359438343090005218982696533203125,s180,s0.42699900367647053
