id,x,y,deg,score
1,s-2.86108875739644918922977012698538601398468017578125,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
2,s-2.44858875739644954450113800703547894954681396484375,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
3,s-2.036088757396449455683296037022955715656280517578125,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
4,s-1.6235887573964495889100589920417405664920806884765625,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
5,s-1.2110887573964499441814268720918335020542144775390625,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
6,s-0.7985887573964498553635849020793102681636810302734375,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
7,s-0.3860887573964497665457429320667870342731475830078125,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
8,s0.0264112426035503222720990379457361996173858642578125,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
9,s0.4389112426035504110899410079582594335079193115234375,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
10,s0.8514112426035500558185731279081664979457855224609375,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
11,s1.2639112426035497005472052478580735623836517333984375,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
12,s1.6764112426035502334542570679332129657268524169921875,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
13,s2.08891124260355010022749411291442811489105224609375,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
14,s2.5014112426035506331345459329895675182342529296875,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
15,s2.913911242603550277863178052939474582672119140625,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
16,s3.3264112426035499225918101728893816471099853515625,s-2.986390532544377141022096111555583775043487548828125,s180,s0.4052791479289941
17,s3.73891124260355045549886199296452105045318603515625,s-3.486390532544377141022096111555583775043487548828125,s0,s0.4052791479289941
18,s-3.8370887573964491679134880541823804378509521484375,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
19,s-3.4245887573964495231848559342324733734130859375,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
20,s-3.012088757396449434367013964219950139522552490234375,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
21,s-2.59958875739644934554917199420742690563201904296875,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
22,s-2.18708875739644970082053987425751984119415283203125,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
23,s-1.774588757396449612002697904244996607303619384765625,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
24,s-1.3620887573964497452294608592637814581394195556640625,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
25,s-0.9495887573964496564116188892512582242488861083984375,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
26,s-0.5370887573964495675937769192387349903583526611328125,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
27,s-0.1245887573964494787759349492262117564678192138671875,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
28,s0.2879112426035506100419070207863114774227142333984375,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
29,s0.7004112426035502547705391407362185418605804443359375,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
30,s1.1129112426035498994991712606861256062984466552734375,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
31,s1.5254112426035504324062230807612650096416473388671875,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
32,s1.9379112426035500771348552007111720740795135498046875,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
33,s2.3504112426035508320865119458176195621490478515625,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
34,s2.7629112426035504768151440657675266265869140625,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
35,s3.1754112426035501215437761857174336910247802734375,s-2.68639053254437687456857020151801407337188720703125,s0,s0.4052791479289941
36,s3.58791124260355065445082800579257309436798095703125,s-2.18639053254437687456857020151801407337188720703125,s180,s0.4052791479289941
37,s-3.6860887573964493668654540670104324817657470703125,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
38,s-3.273588757396449278047612096997909247875213623046875,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
39,s-2.86108875739644918922977012698538601398468017578125,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
40,s-2.44858875739644954450113800703547894954681396484375,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
41,s-2.036088757396449455683296037022955715656280517578125,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
42,s-1.6235887573964495889100589920417405664920806884765625,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
43,s-1.2110887573964499441814268720918335020542144775390625,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
44,s-0.7985887573964498553635849020793102681636810302734375,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
45,s-0.3860887573964497665457429320667870342731475830078125,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
46,s0.0264112426035503222720990379457361996173858642578125,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
47,s0.4389112426035504110899410079582594335079193115234375,s-1.8863905325443768301596492165117524564266204833984375,s0,s0.4052791479289941
48,s0.8514112426035500558185731279081664979457855224609375,s-1.3863905325443768301596492165117524564266204833984375,s180,s0.4052791479289941
