id,x,y,deg,score
1,s-1.4144999999999996465049889593501575291156768798828125,s-1.4588235294117650742151681697578169405460357666015625,s0,s0.4658722529066184
2,s-1.0020000000000000017763568394002504646778106689453125,s-0.95882352941176474114826078221085481345653533935546875,s180,s0.4658722529066184
3,s-0.5895000000000003570477247194503434002399444580078125,s-1.4588235294117650742151681697578169405460357666015625,s0,s0.4658722529066184
4,s-0.1770000000000000184297022087775985710322856903076171875,s-0.95882352941176474114826078221085481345653533935546875,s180,s0.4658722529066184
5,s0.2355000000000000426325641456060111522674560546875,s-1.4588235294117650742151681697578169405460357666015625,s0,s0.4658722529066184
6,s0.647999999999999687361196265555918216705322265625,s-0.95882352941176474114826078221085481345653533935546875,s180,s0.4658722529066184
7,s1.06050000000000022026824808563105762004852294921875,s-1.4588235294117650742151681697578169405460357666015625,s0,s0.4658722529066184
8,s1.473000000000000309086090055643580853939056396484375,s-0.95882352941176474114826078221085481345653533935546875,s180,s0.4658722529066184
9,s-1.675999999999999712230192017159424722194671630859375,s-0.658823529411764585717037334688939154148101806640625,s0,s0.4658722529066184
10,s-1.2634999999999998454569549721782095730304718017578125,s-0.15882352941176469673933979720459319651126861572265625,s180,s0.4658722529066184
11,s-0.8510000000000002007283228522283025085926055908203125,s-0.658823529411764585717037334688939154148101806640625,s0,s0.4658722529066184
12,s-0.4385000000000001119104808822157792747020721435546875,s-0.15882352941176469673933979720459319651126861572265625,s180,s0.4658722529066184
13,s-0.026000000000000002275957200481570907868444919586181640625,s-0.658823529411764585717037334688939154148101806640625,s0,s0.4658722529066184
14,s0.3865000000000000657252030578092671930789947509765625,s-0.15882352941176469673933979720459319651126861572265625,s180,s0.4658722529066184
15,s0.79899999999999948840923025272786617279052734375,s-0.658823529411764585717037334688939154148101806640625,s0,s0.4658722529066184
16,s1.21150000000000002131628207280300557613372802734375,s-0.15882352941176469673933979720459319651126861572265625,s180,s0.4658722529066184
17,s1.624000000000000110134124042815528810024261474609375,s-0.658823529411764585717037334688939154148101806640625,s0,s0.4658722529066184
18,s-1.4144999999999996465049889593501575291156768798828125,s0.1411764705882356529809129597197170369327068328857421875,s0,s0.4658722529066184
19,s-1.0020000000000000017763568394002504646778106689453125,s0.64117647058823556971418611283297650516033172607421875,s180,s0.4658722529066184
20,s-0.5895000000000003570477247194503434002399444580078125,s0.1411764705882356529809129597197170369327068328857421875,s0,s0.4658722529066184
21,s-0.1770000000000000184297022087775985710322856903076171875,s0.64117647058823556971418611283297650516033172607421875,s180,s0.4658722529066184
22,s0.2355000000000000426325641456060111522674560546875,s0.1411764705882356529809129597197170369327068328857421875,s0,s0.4658722529066184
23,s0.647999999999999687361196265555918216705322265625,s0.64117647058823556971418611283297650516033172607421875,s180,s0.4658722529066184
24,s1.06050000000000022026824808563105762004852294921875,s0.1411764705882356529809129597197170369327068328857421875,s0,s0.4658722529066184
25,s1.473000000000000309086090055643580853939056396484375,s0.64117647058823556971418611283297650516033172607421875,s180,s0.4658722529066184
26,s-1.675999999999999712230192017159424722194671630859375,s0.941176470588235059011594785260967910289764404296875,s0,s0.4658722529066184
27,s-1.2634999999999998454569549721782095730304718017578125,s1.441176470588235059011594785260967910289764404296875,s180,s0.4658722529066184
28,s-0.8510000000000002007283228522283025085926055908203125,s0.941176470588235059011594785260967910289764404296875,s0,s0.4658722529066184
29,s-0.4385000000000001119104808822157792747020721435546875,s1.441176470588235059011594785260967910289764404296875,s180,s0.4658722529066184
30,s-0.026000000000000002275957200481570907868444919586181640625,s0.941176470588235059011594785260967910289764404296875,s0,s0.4658722529066184
31,s0.3865000000000000657252030578092671930789947509765625,s1.441176470588235059011594785260967910289764404296875,s180,s0.4658722529066184
32,s0.79899999999999948840923025272786617279052734375,s0.941176470588235059011594785260967910289764404296875,s0,s0.4658722529066184
33,s1.21150000000000002131628207280300557613372802734375,s1.441176470588235059011594785260967910289764404296875,s180,s0.4658722529066184
34,s1.624000000000000110134124042815528810024261474609375,s0.941176470588235059011594785260967910289764404296875,s0,s0.4658722529066184
35,s-0.7905957319492244186019681,s-1.966019341476724637766265,s250.941354300781000574716017581522464752197265625,s0.4658722529066184
