id,x,y,deg,score
1,s-0.98091666666666676999142282511456869542598724365234375,s-1.0500000000000000444089209850062616169452667236328125,s0,s0.47158234722222225
2,s-0.5684166666666665701512783925863914191722869873046875,s-0.550000000000000266453525910037569701671600341796875,s180,s0.47158234722222225
3,s-0.1559166666666668976670706570075708441436290740966796875,s-1.0500000000000000444089209850062616169452667236328125,s0,s0.47158234722222225
4,s0.25658333333333283032828830982907675206661224365234375,s-0.550000000000000266453525910037569701671600341796875,s180,s0.47158234722222225
5,s0.66908333333333336323534012990421615540981292724609375,s-1.0500000000000000444089209850062616169452667236328125,s0,s0.47158234722222225
6,s1.08158333333333356307548456243239343166351318359375,s-0.550000000000000266453525910037569701671600341796875,s180,s0.47158234722222225
7,s-1.131916666666666682061759274802170693874359130859375,s0.249999999999999944488848768742172978818416595458984375,s180,s0.47158234722222225
8,s-0.71941666666666648222161484227399341762065887451171875,s-0.250000000000000166533453693773481063544750213623046875,s0,s0.47158234722222225
9,s-0.30691666666666661544837779729277826845645904541015625,s0.249999999999999944488848768742172978818416595458984375,s180,s0.47158234722222225
10,s0.10558333333333325132485924768843688070774078369140625,s-0.250000000000000166533453693773481063544750213623046875,s0,s0.47158234722222225
11,s0.518083333333333673209608605247922241687774658203125,s0.249999999999999944488848768742172978818416595458984375,s180,s0.47158234722222225
12,s0.93058333333333376202745057526044547557830810546875,s-0.250000000000000166533453693773481063544750213623046875,s0,s0.47158234722222225
13,s-0.98091666666666676999142282511456869542598724365234375,s0.54999999999999971134201359745929948985576629638671875,s0,s0.47158234722222225
14,s-0.5684166666666665701512783925863914191722869873046875,s1.0500000000000004884981308350688777863979339599609375,s180,s0.47158234722222225
15,s-0.1559166666666668976670706570075708441436290740966796875,s0.54999999999999971134201359745929948985576629638671875,s0,s0.47158234722222225
16,s0.25658333333333283032828830982907675206661224365234375,s1.0500000000000004884981308350688777863979339599609375,s180,s0.47158234722222225
17,s0.66908333333333336323534012990421615540981292724609375,s0.54999999999999971134201359745929948985576629638671875,s0,s0.47158234722222225
18,s1.08158333333333356307548456243239343166351318359375,s1.0500000000000004884981308350688777863979339599609375,s180,s0.47158234722222225
