id,x,y,deg,score
1,s-1.183084505717158396720378732425160706043243408203125,s-1.29549031556233007478340368834324181079864501953125,s21.348345302263496,s0.4554584452396814
2,s-1.1555189387048396820745210789027623832225799560546875,s-0.20611446901319074864744607111788354814052581787109375,s185.3426031810918,s0.4554584452396814
3,s-0.3207599405943428738652301035472191870212554931640625,s-1.27356692895038658974726786254905164241790771484375,s-23.586712619357275,s0.4554584452396814
4,s-0.34506916857950020727230366901494562625885009765625,s-0.20975426931513851958044369894196279346942901611328125,s170.3711399963632,s0.4554584452396814
5,s-0.7778952743347939957629932905547320842742919921875,s-1.04948920257591016280684925732202827930450439453125,s0.0,s0.4554584452396814
6,s0.32598453654242887100878078854293562471866607666015625,s-1.29549031556233007478340368834324181079864501953125,s21.348345302263496,s0.4554584452396814
7,s0.353550103554747530143487210807506926357746124267578125,s-0.20611446901319074864744607111788354814052581787109375,s185.3426031810918,s0.4554584452396814
8,s1.1883091016652442828416269549052231013774871826171875,s-1.27356692895038658974726786254905164241790771484375,s-23.586712619357275,s0.4554584452396814
9,s1.163999873680086949434553389437496662139892578125,s-0.20975426931513851958044369894196279346942901611328125,s170.3711399963632,s0.4554584452396814
10,s0.73117376792479316094386376789771020412445068359375,s-1.04948920257591016280684925732202827930450439453125,s0.0,s0.4554584452396814
11,s-1.183084505717158396720378732425160706043243408203125,s0.21357967161467517058781595551408827304840087890625,s21.348345302263496,s0.4554584452396814
12,s-1.1555189387048396820745210789027623832225799560546875,s1.302955518163814385701471110223792493343353271484375,s185.3426031810918,s0.4554584452396814
13,s-0.3207599405943428738652301035472191870212554931640625,s0.23550305822661865562395178130827844142913818359375,s-23.586712619357275,s0.4554584452396814
14,s-0.34506916857950020727230366901494562625885009765625,s1.29931571786186683681307840743102133274078369140625,s170.3711399963632,s0.4554584452396814
15,s-0.7778952743347939957629932905547320842742919921875,s0.459580784601095027053219155277474783360958099365234375,s0.0,s0.4554584452396814
16,s0.32598453654242887100878078854293562471866607666015625,s0.21357967161467517058781595551408827304840087890625,s21.348345302263496,s0.4554584452396814
17,s0.353550103554747530143487210807506926357746124267578125,s1.302955518163814385701471110223792493343353271484375,s185.3426031810918,s0.4554584452396814
18,s1.1883091016652442828416269549052231013774871826171875,s0.23550305822661865562395178130827844142913818359375,s-23.586712619357275,s0.4554584452396814
19,s1.163999873680086949434553389437496662139892578125,s1.29931571786186683681307840743102133274078369140625,s170.3711399963632,s0.4554584452396814
20,s0.73117376792479316094386376789771020412445068359375,s0.459580784601095027053219155277474783360958099365234375,s0.0,s0.4554584452396814
