id,x,y,deg,score
1,s-1.251736486486486388258754232083447277545928955078125,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
2,s-0.83923648648648663250781964961788617074489593505859375,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
3,s-0.426736486486486599201128910863189958035945892333984375,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
4,s-0.0142364864864864583415826615464538917876780033111572265625,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
5,s0.398263513513513578434555029161856509745121002197265625,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
6,s0.81076351351351372276354823043220676481723785400390625,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
7,s1.223263513513513256469877887866459786891937255859375,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
8,s1.635763513513512901198510007816366851329803466796875,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
9,s2.048263513513513434105561827891506254673004150390625,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
10,s2.460763513513513078834193947841413319110870361328125,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
11,s2.873263513513513611741245767916552722454071044921875,s-3.0581081081081098460572320618666708469390869140625,s180,s0.38006756756756754
12,s3.285763513513513256469877887866459786891937255859375,s-3.5581081081081098460572320618666708469390869140625,s0,s0.38006756756756754
13,s-3.465236486486486189306788219255395233631134033203125,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
14,s-3.052736486486486544578156099305488169193267822265625,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
15,s-2.640236486486486455760314129292964935302734375,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
16,s-2.2277364864864868110316820093430578708648681640625,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
17,s-1.8152364864864865001692351142992265522480010986328125,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
18,s-1.4027364864864864113513931442867033183574676513671875,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
19,s-0.99023648648648643355585363678983412683010101318359375,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
20,s-0.57773648648648634473801166677731089293956756591796875,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
21,s-0.16523648648648625592016969676478765904903411865234375,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
22,s0.247263513513513777386521041989908553659915924072265625,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
23,s0.65976351351351392171551424326025880873203277587890625,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
24,s1.072263513513513455421843900694511830806732177734375,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
25,s1.484763513513513100150476020644418895244598388671875,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
26,s1.897263513513513633057527840719558298587799072265625,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
27,s2.309763513513513277786159960669465363025665283203125,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
28,s2.722263513513513810693211780744604766368865966796875,s-2.7581081081081091355144963017664849758148193359375,s0,s0.38006756756756754
29,s3.134763513513513455421843900694511830806732177734375,s-2.2581081081081091355144963017664849758148193359375,s180,s0.38006756756756754
30,s-3.314236486486486388258754232083447277545928955078125,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
31,s-2.9017364864864862994409122620709240436553955078125,s-1.458108108108108869060970391728915274143218994140625,s180,s0.38006756756756754
32,s-2.489236486486486654712280142121016979217529296875,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
33,s-2.076736486486486565894438172108493745326995849609375,s-1.458108108108108869060970391728915274143218994140625,s180,s0.38006756756756754
34,s-1.66423648648648647707659620209597051143646240234375,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
35,s-1.251736486486486388258754232083447277545928955078125,s-1.458108108108108869060970391728915274143218994140625,s180,s0.38006756756756754
36,s-0.83923648648648663250781964961788617074489593505859375,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
37,s-0.426736486486486599201128910863189958035945892333984375,s-1.458108108108108869060970391728915274143218994140625,s180,s0.38006756756756754
38,s-0.0142364864864864583415826615464538917876780033111572265625,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
39,s0.398263513513513578434555029161856509745121002197265625,s-1.458108108108108869060970391728915274143218994140625,s180,s0.38006756756756754
40,s0.81076351351351372276354823043220676481723785400390625,s-1.958108108108108869060970391728915274143218994140625,s0,s0.38006756756756754
