id,x,y,deg,score
1,s-0.31438372222080235,s-0.304892489873637,s-159.81347066256725,s0.4674703437296551
2,s-1.1975278429882534,s1.209408200695928,s-179.98801621976654,s0.4674703437296551
3,s-1.6342254154738975,s1.0804513269060039,s-290.00478963945056,s0.4674703437296551
4,s-2.050526019798021,s-0.20877859766703674,s-209.87485339726746,s0.4674703437296551
5,s-0.7993523903273712,s-0.718829518852637,s245.09280021198165,s0.4674703437296551
6,s-0.32135397366959995,s0.6091034245801649,s-24.954494379207965,s0.4674703437296551
7,s-1.5948346013238914,s0.22180992360674323,s450.0,s0.4674703437296551
8,s-0.7962557915770199,s0.5498514318216634,s-230.0,s0.4674703437296551
9,s-1.6439453381493068,s-0.704091469499161,s105.02456387221928,s0.4674703437296551
10,s-2.097634078346096,s0.6116439609682818,s25.0,s0.4674703437296551
11,s-1.212455075537276,s-0.8555809144368063,s-359.8654180402575,s0.4674703437296551
12,s-0.1998396840159642,s0.1454309816031105,s-269.95531494247444,s0.4674703437296551
13,s-0.7608538059456023,s1.0805130496193325,s290.01673288374104,s0.4674703437296551
